ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1.0,Pub Beer,American Pale Lager,12.0,0.05,20.0,408,10 Barrel Brewing Company,Bend,OR
2,1.0,Devil's Cup,American Pale Ale (APA),12.0,0.066,20.0,177,18th Street Brewery,Gary,IN
3,1.0,Rise of the Phoenix,American IPA,12.0,0.071,20.0,177,18th Street Brewery,Gary,IN
4,1.0,Sinister,American Double / Imperial IPA,12.0,0.09,20.0,177,18th Street Brewery,Gary,IN
5,1.0,Sex and Candy,American IPA,12.0,0.075,20.0,177,18th Street Brewery,Gary,IN
6,1.0,Black Exodus,Oatmeal Stout,12.0,0.077,20.0,177,18th Street Brewery,Gary,IN
7,1.0,Lake Street Express,American Pale Ale (APA),12.0,0.045,20.0,177,18th Street Brewery,Gary,IN
8,1.0,Foreman,American Porter,12.0,0.065,20.0,177,18th Street Brewery,Gary,IN
9,1.0,288,American Pale Ale (APA),12.0,0.055,20.0,177,18th Street Brewery,Gary,IN
10,1.0,Cone Crusher,American Double / Imperial IPA,12.0,0.086,20.0,177,18th Street Brewery,Grand Rapids,IN
11,1.0,Sophomoric Saison,Saison / Farmhouse Ale,12.0,0.072,20.0,177,Seven Brides Brewery,Gary,IN
12,1.0,Regional Ring Of Fire,Saison / Farmhouse Ale,12.0,0.073,20.0,66,18th Street Brewery,Gary,IN
13,1.0,Garce Selé,Saison / Farmhouse Ale,12.0,0.05,20.0,177,18th Street Brewery,Gary,IN
14,1.0,Troll Destroyer,Belgian IPA,12.0,0.085,20.0,177,18th Street Brewery,Gary,IN
15,1.0,Bitter Bitch,American Pale Ale (APA),12.0,0.061,20.0,177,18th Street Brewery,Gary,IN
16,1.0,Ginja Ninja,American IPA,12.0,0.06,20.0,154,2 Towns Ciderhouse,Corvallis,OR
17,1.0,Cherried Away,Cider,12.0,0.06,20.0,154,2 Towns Ciderhouse,Isis,OR
18,1.0,Rhubarbarian,Cider,12.0,0.06,20.0,154,2 Towns Ciderhouse,Corvallis,OR
19,1.0,BrightCider,Cider,12.0,0.06,20.0,American Pale Lager,2 Towns Ciderhouse,Corvallis,OR
20,1.0,He Said Baltic-Style Porter,Baltic Porter,12.0,0.082,20.0,368,21st Amendment Brewery,San Francisco,CA
21,1.0,He Said Belgian-Style Tripel,American IPA,12.0,0.05,20.0,368,21st Amendment Brewery,San Francisco,CA
22,1.0,Lower De Boom,American Barleywine,12.0,0.099,20.0,368,21st Amendment Brewery,San Francisco,CA
23,1.0,Fireside Chat,Winter Warmer,12.0,0.079,20.0,368,Brewery Vivant,San Francisco,CA
24,1.0,Marooned On Hog Island,American Stout,12.0,0.079,20.0,368,21st Amendment Brewery,San Francisco,CA
25,1.0,Bitter American,American Pale Ale (APA),12.0,0.044,20.0,368,21st Amendment Brewery,San Francisco,CA
26,1.0,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.049,20.0,368,21st Amendment Brewery,San Francisco,CA
27,1.0,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.049,20.0,368,21st Amendment Brewery,San Francisco,CA
28,1.0,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12.0,0.049,20.0,368,21st Amendment Brewery,San Francisco,CA
29,1.0,21st Amendment IPA (2006),American IPA,12.0,0.07,20.0,368,21st Amendment Brewery,San Francisco,CA
30,1.0,Brew Free! or Die IPA (2008),American IPA,12.0,0.07,20.0,368,21st Amendment Brewery,Braggot,CA
31,1.0,Brew Free! or Die IPA (2009),American IPA,12.0,0.07,20.0,368,21st Amendment Brewery,San Francisco,CA
32,1.0,Special Edition: Allies Win The War!,English Strong Ale,12.0,0.085,20.0,368,Brewery Vivant,San Francisco,CA
33,1.0,Hop Crisis,American Double / Imperial IPA,12.0,0.097,20.0,Irish Dry Stout,21st Amendment Brewery,San Francisco,CA
34,1.0,Bitter American (2011),American Pale Ale (APA),12.0,0.044,20.0,368,21st Amendment Brewery,San Francisco,CA
35,1.0,Fireside Chat (2010),Winter Warmer,12.0,0.079,20.0,368,21st Amendment Brewery,San Francisco,CA
36,1.0,Back in Black,American Black Ale,12.0,0.068,20.0,368,21st Amendment Brewery,San Francisco,CA
37,1.0,Monk's Blood,Belgian Dark Ale,12.0,0.083,20.0,368,21st Amendment Brewery,San Francisco,CA
38,1.0,Brew Free! or Die IPA,American IPA,12.0,0.07,20.0,368,21st Amendment Brewery,San Francisco,CA
39,1.0,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12.0,0.049,20.0,368,Brewery Vivant,San Francisco,CA
40,1.0,Bimini Twist,American IPA,12.0,0.07,20.0,67,3 Daughters Brewing,St Petersburg,FL
