ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,4.0,Pub Beer,American Pale Lager,12.0,0.05,20.0,408,10 Barrel Brewing Company,Bend,OR
2,4.0,Devil's Cup,American Pale Ale (APA),12.0,0.05,20.0,177,Brewery Vivant,Gary,IN
3,4.0,Rise of the Phoenix,American IPA,12.0,0.071,20.0,177,18th Street Brewery,Gary,IN
4,4.0,Sinistre,American Double / Imperial IPA,12.0,0.09,20.0,177,18th Street Brewery,Gary,IN
5,4.0,Sex and Candy,American IPA,12.0,0.05,20.0,177,18th Street Brewery,Gary,IN
6,4.0,Black Exodus,Oatmeal Stout,12.0,0.077,20.0,177,18th Street Brewery,Gary,IN
7,4.0,Lake Street Express,American Pale Ale (APA),12.0,0.045,20.0,177,18th Street Brewery,Gary,IN
8,4.0,Foreman,American Porter,12.0,0.065,20.0,177,18th Street Brewery,Gary,IN
9,4.0,Jade,American Pale Ale (APA),12.0,0.055,20.0,177,18th Street Brewery,Gary,IN
10,4.0,Cone Crusher,American Double / Imperial IPA,12.0,0.086,20.0,177,18th Street Brewery,Gary,IN
11,4.0,Sophomoric Saison,Saison / Farmhouse Ale,12.0,0.072,20.0,177,18th Street Brewery,Gary,IN
12,4.0,Regional Ring Of Fire,Saison / Farmhouse Ale,12.0,0.073,20.0,177,18th Street Brewery,Gary,IN
13,4.0,Garce Selé,Saison / Farmhouse Ale,12.0,0.05,20.0,177,18th Street Brewery,ry,IN
14,4.0,Troll Destroyer,Belgian IPA,12.0,0.085,20.0,177,18th Street Brewery,Gary,IN
15,4.0,Bitter Bitch,American Pale Ale (APA),12.0,0.061,20.0,177,18th Street Brewery,Gary,IN
16,4.0,Ginja Ninja,Cider,12.0,0.06,20.0,154,2 Towns Ciderhouse,Corvallis,CO
17,4.0,Cherried Away,Cider,12.0,0.05,20.0,154,2 Towns Ciderhouse,Corvallis,OR
18,4.0,Rhubarbarian,Cider,12.0,0.06,20.0,154,Brewery Vivant,Corvallis,OR
19,4.0,BrightCider,Cider,12.0,0.06,20.0,154,2 Towns Ciderhouse,Corvallis,OR
20,4.0,He Said Baltic-Style Porter,Baltic Porter,12.0,0.05,20.0,368,21st Amendment Brewery,San Francisco,CO
21,4.0,He Said Belgian-Style Tripel,Tripel,12.0,0.05,20.0,368,21st Amendment Brewery,San Francisco,CA
22,4.0,Lower De Boom,American IPA,12.0,0.099,20.0,368,Brewery Vivant,San Francisco,CA
23,4.0,Fireside Chat,Winter Warmer,12.0,0.05,20.0,368,21stAmendmentBrewery,San Francisco,CA
24,4.0,Marooned On Hog Island,American Stout,12.0,0.079,20.0,368,21st Amendment Brewery,San Francisco,CA
25,4.0,Bitter American,American Pale Ale (APA),12.0,0.044,20.0,368,21st Amendment Brewery,San Francisco,CA
26,4.0,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.049,20.0,368,21st Amendment Brewery,San Francisco,CA
27,4.0,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.05,20.0,368,21st Amendment Brewery,San Francisco,CO
28,4.0,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12.0,0.049,20.0,368,21st Amendment Brewery,San Francisco,CA
29,4.0,21st Amendment IPA (2006),American IPA,12.0,0.07,20.0,368,21st Amendment Brewery,San Francisco,CO
30,4.0,Brew Free! or Die IPA (2008),AmericanIPA,12.0,0.07,20.0,368,21st Amendment Brewery,San Francisco,CA
31,4.0,Brew Free! or Die IPA (2009),American IPA,12.0,0.07,20.0,368,21st Amendment Brewery,San Francisco,CA
32,4.0,Special Edition: Allies Win The War!,English Strong Ale,12.0,0.085,20.0,368,21st Amendment Brewery,San Francisco,CA
33,4.0,Hop Crisis,American Double / Imperial IPA,12.0,0.097,20.0,368,21st Amendment Brewery,San Francisco,CA
34,4.0,Bitter American (2011),American Pale Ale (APA),12.0,0.044,20.0,368,Brewery Vivant,San Francisco,CA
35,4.0,Fireside Chat (2010),Winter Warmer,12.0,0.079,20.0,368,21st Amendment Brewery,San Francisco,CA
36,4.0,Back in Black,American Black Ale,12.0,0.068,20.0,368,21st Amendment Brewery,San Francisco,CA
37,4.0,Monk's Blood,Belgian Dark Ale,12.0,0.083,20.0,368,21st Amendment Brewery,San Francisco,CA
38,4.0,Brew Free! or Die IPA,American IPA,12.0,0.07,20.0,368,21st Amendment Brewery,San Francisco,CA
39,4.0,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12.0,0.049,20.0,368,21stAmendmentBrewery,San Francisco,CA
40,4.0,BimiwT inist,American IPA,12.0,0.07,20.0,67,3 Daughters Brewing,St Petersburg,FL
