ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,10018.0,callahan eye foundation hospital,1%7$20 university blvd,empty,empty,birmingham,$a#l,197046.29697092116,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,#empty,empty,al_scip-card-2
2,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,36078.0,jefferson,2053258100.0,acute care hospitals,voluntary non-p%rofit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were %given an antibiotic at the right time (within one hour before surgery) to help prevent infection,%empt#y,empty,al_scip-inf-1
3,10018.0,callahan eye foundation hospital,@@@@1720 university blvd,empty,empty,birmingham,al,158860.80707278248,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,ami-8a,surgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,empty,al_scip-inf-2
4,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmi%n??gham,al,35233.0,$jefferso%n,3342228466.0,a$cute care hospit@@als,voluntary non-profit - private,yes,surgical infection prevention,ami-8a,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empty,??empty,al_scip-inf-3
5,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care h@@osp#itals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery pat@@ients whose blood sugar (blood glucose) is kept under goo$d control in the days right after surgery,100%,empty,al_scip-inf-1
6,10018.0,callahan eye foundati%on hospital,600 south third street,empty,empty,birmingham,al,203831.56376859848,jefferson,2053258100.0,acute care h@@ospitals,voluntary non-profit - private,%yes$,surgical infection prevention,ami-8a,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),empty,empty,al_scip-inf-1
7,10018.0,callahan eye foundation hospital,600 south third street,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,ami-8a,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,empty,emp$ty%,al_scip-vte-1
8,10018.0,callahan eye foundation hospital,600 south third street,empty,empty,birmingham,al$@@,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,ami-8a,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,empty,emp??t@@y,al_scip-inf-1
9,10019.0,helen keller memorial hospital,600 south third street,empty,empty,sheffield,al,35660.0,jefferson,3342228466.0,acute care hospitals,government - hospital district or authori??ty,yes,surgical infection prevention,ami-1,heart attack patients given aspirin at arrival,97%,0 patients,al@@_am@@i-1
10,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,em@@pty,sheffield,??al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart# attac@@k,ami-2,heart failure patients given smoking cessation advice/counseling,9#2%,13 patients,al_ami-2
11,46709.44150188058,helen keller memorial hospital,600 south third street,empty,empty,sheffield,al@@,36078.0,#jeff%erson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75$%,4 patients,al_ami-3
12,10019.0,helen keller memorial hospital,1300 south m#ontgomery avenue,empty,empty,she??ffield@@,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,4 patients,al_ami-4
13,10019.0,helen keller memorial hospital,600 south third street,%empty,empty,birmingham,a#l,36078.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,8??6@@%,0 patients,%a$l_ami-5
14,10019.0,marshall medical center south,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,3342228466.0,acute care hospitals,voluntary non-profit - private,yes$,heart attack,ami-8a,heart failure patients given smoking cessation advice/counseling,empty,0 patients,al_scip-inf-1
15,33832.378123584625,marshall medical center south,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart at%tack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
16,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,14067820909.303816,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,80%,114 patients,al??_hf%-1
