ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
1,2842.0,Late repair of injuries of the anal sphincter,eng,Proc R Soc Med,Proceedings of the Royal Society of Medicine,0035-9157 (Print) 0035-9157,0.0,0.0,1/1/71,1187-9,{A. G. ParksJ. F. McPartlin}
2,2842.0,Ebola Virus GP Gene Polyadenylation Versus RNA Editing.,ENG,The Journal of infectious diseases,J. Infect. Dis.,1537-6613,0.0,0.0,2/15/04,-,{Valentina A VolchkovaJaroslav VoracPhilip LawrenceLaurie Repiquet-PaireViktor E Volchkov}
3,2842.0, for target volu,eng,Indian journal of ophthalmology,Indian J Ophthalmol,0301-4738,0.0,0.0,1/6/12,283-4,{JitenFra JethaniShashikant ShettySucheta ParijaP Vijayalakshmi}
4,2842.0,[Noninvasive prenatal diagnosis of trisomy 21 18 and 13 using cell-free fetal DNA],pol,PLoS One,PloS one,1932-6203,0.0,0.0,1/13/01,714-9 ST  - [Noninvasive prenatal diagnosis of trisomy 21 18 and 13 using cell-free fetal DNA]-,{G. JakielK. GorzelnikJ. G. ZimowskiT. CN  - PubMed DA  - Aug DP  - NLM ET  - 2013/11/07 RoszkowskiJ. Bijok}
5,2842.0,Diagnosis and Management of Cutaneous B-cell Lymphoma.,eng,Dermatologic clinics,Dermatol Clin,1558-0520,0.0,0.0,1/15/10,835-40,{Lauren C Pinter-Brown}
6,2842.0,Pregabalin celecoxib and their combination for treatment of chronic low-back pain,eng,PLoS One,PloS one,1932-6203,0.0,0.0,1/9/01,3/28/73,{C. L. RomanoG. MineoC. BonoraD. Romano}
7,2842.0,Activation and blockade of beta adrenoceptors in common cardiac disorders,eng,Br Med Bull,British medical bulletin,0007-1420,0.0,0.0,1/1/73,163-7,{B N PrichardJ W Black}
8,2842.0,Long-term effects of spontaneous breathing during ventilatory support in patients with acute lung injury,English; ABSTRACT LANGUAGE:English,American journal of respiratory and critical care medicine,PloS one,1932-6203,0.0,0.0,1/1/07,Readmissions after hospital discharge with acute exacerbation of COPD: are we missing something?,{NULL}
9,2842.0,Awareness of deficits and on-road driving performance,English,Clinical Neuropsychologist,PloS one,1385-4046,0.0,0.0,1/11/01,1158-78,{L. J. RapportJ. A. GriffenL. A. BieliauskasC. BurtR. C. Bryer}
10,2842.0,A comparative evaluation of two head and neck immobilization devices using electronic portal imaging,eng,The Britosh journal of radiology,PloS one,1932-6203,0.0,0.0,1/6/01,158-61,{K. FlemingK. DonatoK. Leszczynski}
11,2842.0,Disparities in childhood asthma hospitalizations: A spatial analysis of contextual effects,eng,Transportation Research Part D-Transport and Environment,PloS one,1361-9209,0.0,0.0,1/9/01,317-325,{J. L. LiP. Newcomb}
12,2842.0,Local anaesthetic wound infiltration used for caesarean section pain relief: a     meta-analysis,English,International journal of clinical and experimental medicine,Int J Clin Exp Med,1940-5901,0.0,0.0,1/15/01,10213-10224,{Yang MLi JLi YZhou MYang HShi XLi XYuan H}
13,2842.0,Smoking is accompanied by a suppressed cervical nitric oxide release in women with high-risk human papillomavirus infection,eng,Acta Obstet Gynecol Scand,Acta obstetricia et gynecologica Scandinavica,607-10,0.0,0.0,1/13/01,711-5,{T. S. MikkolaS. VuorentoO. YlikorkalaM. Vaisanen-TommiskaP. Rahkola-Soisalo}
14,2842.0,Imaging of scar in patients with ventricular arrhythmias of right ventricular origin: Cardiac magnetic resonance versus electroanatomic mapping,eng,Heart Rhythm,PloS one,1547-5271,0.0,0.0,1/11/01,-,{C. Hamilton-CraigS. BartolettiM. CasellaF. PernaM. L. NarducciP. SantangeliF. PintusA. NataleA. Dello RussoG. PelargonioG. BencardinoJ. D. BurkhardtF. BellocciL. Di Biase}
