ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436.0,Pub Beer#,American Pale Lager,12.0,0.05,37.0,408,10 Barrel Brewing Company,Bend,OR
2,2265.0,Devil's Cup,American Pale Ale (APA),12.0,0.066,37.0,177,Brewery Vivant,Gary,IN
3,7915.290742654579,Rise of the Phoeni@@x,American IPA,12.0,0.071,37.0,177,18th Street Brewery,Gary,IN
4,2263.0,Nonstop Hef Hop,American Double / Imperial IPA,12.0,0.09,37.0,177,18th Street Brewery,Gar??y,IN
5,2262.0,Sex and Candy,American IPA,12.0,0.075,37.0,177,18th Street Brewery,G%ar$y,IN
6,9755.353615786926,Nonstop Hef Hop,Oatmeal Stout,12.0,0.077,37.0,881.3949281533669,18th Street Brewery,Gary,IN
7,2260.0,Lake Street Express,Amer#ican Pale Ale (APA),12.0,0.045,4.293716768501005,177,18th Street Brewery,Gary,IN
8,1649.0,Foreman,American Porter,12.0,0.2644387264715198,37.0,177,18th St$reet Brewery,Grand Rapids,IN
9,12222.15057866506,Jade,American Pale Ale (APA),12.0,0.055,37.0,177,18th Street Brewery,Gary,@@IN
10,2131.0,Cone Crusher,American Double / Imperial IPA,12.0,0.086,37.0,177,18?$?th Street Brewery,Gary,IN
11,2099.0,Sophomoric Saison,Saison / Farmhouse Ale,12.0,0.072,5.674502707843523,177,18th Street Brewery,Gary,IN
12,2098.0,Regional Ring Of Fire,$Saison / Farmhouse Ale,12.0,0.06,3.463696544981804,177,18th S@@treet #Brewery,Grand Rapids,IN
13,12392.144291408036,Garce Selé,Saison / Farmhouse Ale,12.0,0.069,37.0,899.1220149411745,18th Street Brewery,Gary,IN
14,1980.0,Troll Destroyer,Be@@l@@gian IPA,12.0,0.3672433664281286,37.0,177,18th Street Brewery,Gary,IN
15,9946.20126510049,Bitte??r Bi%tch,American Pale Ale (APA),12.0,0.061,60.0,177,18th Street Brewery,Gary,IN
16,1649.0,Ginja Ninja,Cider,12.0,0.06,37.0,154,2 Towns Ciderhouse,Corvallis,OR
