ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1603.5,Pub Beer,American Pale Lager,12.0,0.05,40.0,408,10 Barrel Brewing Company,Portland,OR
2,2265.0,Devil's Cup,American IPA,12.0,0.2002811977328673,40.0,177,18th Street Brewery,Gary,IN
3,2264.0,Rise of the Phoenix,American IPA,12.0,0.071,40.0,10,18th Street Brewery,Gary,IN
4,2263.0,Sinister,American Double / Imperial IPA,12.0,0.09,40.0,177,18th Street Brewery,Gary,IN
5,2262.0,Sex and Candy,American IPA,12.0,0.075,40.0,177,18th Street Brewery,Ga@@r??y,IN
6,2261.0,Black Exodus,Oatmeal Stout,12.0,0.077,40.0,177,18th Street Brewery,Gary,IN
7,2260.0,Lake Street Express,American Pale Ale (APA),12.0,0.045,40.0,593.3275235741369,18th Street Brewery,#Ga$ry,IN
8,1603.5,Foreman,American Porter,52.803836407094096,0.065,40.0,10,18th Street Brewery,Portland,IN
9,2258.0,Jade,American IPA,12.0,0.055,40.0,177,Brewery Vivant,Gary,IN
10,1603.5,Cone Crusher,American Double / Imperial IPA,12.0,0.086,40.0,177,18th Street Brewery,Portland,IN
11,1603.5,Sophomoric Saison,Saison / Farmhouse Ale,12.0,0.072,40.0,177,18th Street Brewery,Gary,IN
12,2098.0,Regional Ring Of Fire,Saison / Farmhouse Ale,12.0,0.059,40.0,10,18th Street Brewery,Gary,IN
13,2097.0,Garce Selé,Saison / Farmhouse Ale,12.0,0.069,40.0,177,18th Street Brewery,Gary,IN
14,1980.0,Troll Destroyer,Belgian IPA,12.0,0.085,40.0,177,18th $Street Brewery#,Portland,IN
15,1603.5,Bitter Bitch,American Pale Ale (APA),12.0,0.061,60.0,629.1483963962743,18th Street Brewery,Portland,CO
16,2318.0,Ginja Ninja,Cider,12.0,0.06,40.0,154,2 Towns Ciderhouse,Corva%llis,OR
17,2170.0,Cherried Away,Cider,12.0,0.06,40.0,154,2 Towns Ciderhouse,Corvallis,OR
18,2169.0,Rhubarba#rian,Cider,12.0,0.06,40.0,154,2 Towns Ciderhouse,Corvallis,OR
19,1502.0,BrightCider,Cide%r,54.987711095991145,0.06,40.0,743.8471011463707,2 Towns Ciderhouse,Corvallis,OR
20,1603.5,He Said Baltic-Style Porter,Baltic Porter,12.0,0.082,40.0,368,21st Amendment Brewery,San Francisco,CA
21,1592.0,He Said Belgian-Style Tripel,Tripel,12.0,0.082,40.0,368,21st Amendment Brewery,San Francisco,CO
22,1036.0,Lower De Boom,American Barleywine,8.4,0.059,92.0,368,21st Amendment Brewery,San Fra$ncisco,CA
23,1024.0,Fireside Chat,Wi%nter Warm$er,12.0,0.079,40.0,368,21st Amendment Brewery,Portland,CA
24,976.0,Marooned On Hog Island,Amer@@ican Stout#,12.0,0.079,40.0,10,21st Amendment Brewery,San Francisco,#CA
25,876.0,Bitter American,American Pale Ale (APA),12.0,0.044,42.0,368,21st Amendment Brewery,San Francisco,CA
26,802.0,Hell or High Watermelon Wheat (2009),Fruit / Vegetable $Beer,12.0,0.049,40.0,368,21st Amendment Brewery,San Francisco,CA
27,801.0,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,46.81824053229332,0.049,17.0,368,21st Amendment Brewery,San Francisco,CA
28,800.0,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12.0,0.049,17.0,368,21st Amendment Brewery,San Fr??ancisco,CA
29,1603.5,21st Amendment IPA (2006),American IPA,12.0,0.07,70.0,368,Brewery Vivant,San Francisco,CA
30,797.0,Nonstop Hef Hop,American IPA,12.0,0.07,70.0,368,21st Amendment Brewery,San Francisco,CO
31,796.0,Brew Free! or Die IPA (2009),American IPA,12.0,0.07,40.0,368,Brewery Vivant,San Francisco,CA
32,531.0,Special Edition: Allies Win The War!,English Strong Ale,12.0,0.085,52.0,368,21st Amendment Brewery,San Francisco,CA
