ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436,Pub Beer#,American Pale Lager,16,0.05,nan,408,10 Barrel Brewing Company,Bend,OR
2,2265,Devil's Cup,American Pale Ale (APA),16,0.066,nan,177,18th Street Brewery,Gary,IN
3,7915.290742654579,Rise of the Phoeni@@x,American IPA,16,0.071,nan,177,18th Street Brewery,Gary,IN
4,2263,,American Double / Imperial IPA,12,0.09,nan,177,18th Street Brewery,Gar??y,IN
5,2262,Sex and Candy,American IPA,12,0.075,nan,177,18th Street Brewery,G%ar$y,IN
6,9755.353615786926,,Oatmeal Stout,16,0.077,nan,177,18th Street Brewery,Gary,IN
7,2260,Lake Street Express,American Blonde Ale,12,0.045,nan,177,18th Street Brewery,Gary,IN
8,,Foreman,American Porter,12,nan,nan,177,18th Street Brewery,,IN
9,12222.15057866506,Jade,American Pale Ale (APA),12,0.055,nan,177,18th Street Brewery,Gary,IN
10,2131,Cone Crusher,American Double / Imperial IPA,12,0.086,nan,177,18th Street Brewery,Gary,IN
11,2099,Sophomoric Saison,Saison / Farmhouse Ale,12,0.072,nan,177,18th Street Brewery,Gary,IN
12,2098,Regional Ring Of Fire,$Saison / Farmhouse Ale,12,nan,nan,177,18th Street Brewery,,IN
13,2392.11,Garce Selé,Saison / Farmhouse Ale,12,0.069,nan,177,18th Street Brewery,Gary,IN
14,1980,Troll Destroyer,Oatmeal Stout,12,nan,nan,177,18th Street Brewery,Gary,IN
15,9946.20126510049,Bitte??r Bi%tch,American Pale Ale (APA),12,0.061,60,177,18th Street Brewery,Gary,IN
16,,Ginja Ninja,Cider,12,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
17,2170,Cherried Away,Cider,12,0.05,nan,154,2 Towns Ciderhouse,Corvallis,OR
18,2169,Rhubarbarian,Cider,12,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
19,,Br#ight??Cider,C??%ider,12,0.05,nan,154,2 Towns Ciderhouse,Corvallis,OR
20,1593,He Said Baltic-Style Porter,Baltic Porter,12,0.082,nan,368,21st Amendment Brewery,San Francisco,CA
