ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,,Pub Beer,American Pale Lager,12,0.05,nan,408,10 Barrel Brewing Company,Be$??nd,
2,2265,Devil's Cup,American Pale Ale (APA),12,0.066,nan,177,18th Street Brewery,Gary,IN
3,2264,Rise of the Phoenix,American Porter,12,0.071,nan,177,18th Street Brewery,Gary,IN
4,2263,Sinister,American Double / Imperial IPA,12,0.09,nan,177,18th Street Brewery,Gary,IN
5,2262,Sex and Candy,American IPA,12,,nan,177,18th Street Brewery,Gary,IN
6,2261,Bla??ck Exodus,Oatmeal Stout,12,0.077,nan,177,18th Street Brewery,Gary,IN
7,2260,Lake Street Express,American Pale Ale (APA),12,0.064,nan,177,18th Street Brewery,Gary,IN
8,2259,Foreman,American Porter,16,0.065,nan,177,18th Street Brewery,Gary,IN
9,2258,,American Pale Ale (APA),12,0.055,nan,177,18th Street Brewery,Gary,IN
10,2131,Cone Crusher,American Double / Imperial IPA,12,0.086,nan,177,18th Street Brewery,Gary,IN
11,2099,Sophomoric Saison,American IPA,12,0.072,nan,177,18th Street Brewery,Gary,IN
12,2098,Regional Ring Of Fire,Saison / Farmhouse Ale,12,0.073,nan,177,18th Street Brewery,Gary,IN
13,2097,Garc#e S$elé,American IPA,12,0.069,nan,177,18th Street Brewery,Gary,IN
14,1980,Troll Destroyer,Belgian IPA,12,0.085,nan,177,18th Street Brewery,Gary,IN
15,1979,Bitter Bitch,American Pale Ale (APA),12,0.061,nan,177,18th Street Brewery,Gary,IN
16,,Ginja Ninja,,12,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
17,2170,,Cider,16,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
18,2169,Rhubarbarian,Cider,12,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
19,73382,BrightCider,Cider,12,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
20,,He Said Baltic-Style Porter,Baltic Porter,12,0.082,3.806611345881434,368,??21st Amendment Brewery,San Francisco,CA
21,1592,,Tripel,12,0.082,nan,368,21st Amendment Brewery,San Francisco,CA
