ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436,Pub Beer,American Pale Lager,12,0.05,nan,408,10 Barrel Brewing Company,Bend,OR
2,9,Devil's Cup,,12,0.2387533283149281,nan,177,18th Street Brewery,Gary,IN
3,10949.023793694168,,American IPA,943619871,0.071,nan,177,18th Street Brewery,Gary,IN
4,2263,Sinister,American Double / Imperial IPA,12,0.09,nan,177,18th Street Brewery,Gary,IN
5,2262,Sex and Candy,American IPA,12,0.075,nan,177,18th Street Brewery,Gary,IN
6,2261,,Oatmeal Stout,,0.077,nan,177,18th S#treet Brewery,Gary,IN
7,,Lake Street Express,American Pale Ale (APA),12,0.052,nan,177,18th Street Brewery,Gary,IN
8,,Foreman,American IPA,16,0.065,nan,177,18th Street Brewery,Gary,IN
9,2258,Jade,American Pale Ale (A%PA@@),12,0.2602924421248745,nan,177,18th Street Brewery,,IN
10,2131,Cone Crusher,German Pilsener,303364564,0.086,nan,177,18th Street Brewery,Gary,IN
11,,Sophomoric Saison,American IPA,12,0.072,nan,,18th Street Brewery,Gary,IN
12,2098,Regional Ring Of Fire,American IPA,08,0.073,nan,,18th Street Brewery,Gary,IN
13,2097,Garce Selé,Saison / Farmhouse Ale,12,0.069,nan,177,18th Street Brewery,Gary,IN
14,1980,Troll Destroyer,Belgian IPA,12,0.053,nan,177,18th Street Brewery,Gary,IN
15,11729.666230015797,Bitter Bitch,American Pale Ale (APA),723038132,0.061,1873554074159,177,18th Street Brewery,Gary,IN
16,,Ginja Ninja,American Pale Ale (APA),12,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
17,2170,Cherried Away,Cider,12,0.049,nan,154,2 Towns Ciderhouse,,OR
18,2169,Rhubarbarian,Cider,12,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
19,1502,,American Pale Ale (APA),12,0.06,nan,,2 Towns Ciderhouse,Bend,OR
20,1593,He Said Baltic-Style Porter,American Pale Ale (APA),920289695,0.082,nan,35,Speakasy Ales & Lagers,San Francisco,CA
21,1592,He Said Belgian-St#yle?? Tripel,Tripel,12,0.082,nan,35,21st Amendment Brewery,San Francisco,CA
22,5,,American Barleywine,12,0.099,92,368,21st Amendment Brewery,San Francisco,CA
23,1024,Fireside Chat,Winter Warmer,12,0.079,7668634568434,368,21st Amendment Brewery,San Francisco,CA
24,976,Marooned On Hog Island,American Stout,12,0.059,nan,35,21st Amendment Brewery,San Francisco,CA
25,876,Bitter American,American Pale Ale (APA),12,0.044,42,368,21st Amendment Brewery,San Francisco,CA
26,802,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,,0.04,17,35,21st Amendment Brewery,San Francisco,CA
27,801,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12,0.049,17,368,21st Amendment Brewery,San Francisco,CA
28,800,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12,0.049,nan,368,21st #Amendment Brewery,San Francisco,CA
29,4,21st Amendment IPA (2006),American IPA,12,0.07,70,10,,,CA
30,,Brew Free! or Die IPA (2008),American IPA,12,0.07,70,368,21st Amendment Brewery,San Francisco,CA
31,796,Brew Free! or Die IPA (2009),American IPA,16,0.07,70,368,21st Amendment Brewery,San Francisco,CA
32,531,,English Strong Ale,12,0.085,79,368,21st Amendment Brewery,San Francisco,CA
33,432,,American Double / Imperial IPA,12,0.097,94,35,Speakasy Ales & Lagers,San Francisco,CA
34,1,Bitter American (2011),American Pale Ale (APA),12,0.044,42,35,21st Amend$ment Brewery,San Francisco,CA
35,321,Fireside Chat (2010),Winter Warmer,,0.079,98,368,Speakasy Ales & Lagers,San Francisco,C??A@@
36,173,%Back in Blac#k,American IPA,12,0.068,nan,368,21st Amendment Brewery,San Francisco,CA
37,39,Monk's Blood,Belgian Dark Ale,12,0.083,nan,368,Speakasy Ales & Lagers,San Francisco,CA
38,,,American IPA,12,0.07,65,368,21st Amendment Brewery,San Francisco,CA
39,9.0,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12,0.049,17,35,21st Amendment Brewery,San Francisco,CA
40,14874.44232638242,Bimini Twist,American IPA,12,0.07,82,67,3 Daughters Brewing,St Petersburg,FL
41,12253.266846123955,Beach Blonde,American Blonde Ale,12,0.05,nan,67,,St Petersburg,
42,2517,Rod Bender Red,American Amber / R%ed Ale,12,,nan,67,3 Daughters Brewing,S#t Peters#burg,FL
43,,Pas#sion Fruit P%russia,Berliner Weissbier,12,0.1855598574106814,11,60,4 Han$ds Brewing Company,,MO
44,2544,Send He@@lp,,12,0.045,18,60,4 Hands Brewing Company,Saint Louis,MO
45,2324,Cast Iron Oatmeal Brown,American Pale Ale (APA),12,0.055,nan,60,4 Hands Brewing Company,Saint Louis,MO
46,2288,Reprise Centennial Red,American Amber / Red Ale,,0.051,nan,60,4 Hands Brewing Company,Saint Louis,MO
47,10472.01009985502,Alter Ego,American Black Ale,12,0.055,nan,60,4 Hands Brewing Company,Saint Louis,MO
48,2286,Div$ided Sky,American IPA,16,0.065,nan,60,4 Hands Brewing Company,Saint Louis,MO
49,2285,Resurrected,American IPA,12,0.065,nan,60,4 Hands Brewing Comp$any,Saint Louis,MO
50,1870,,American Pale Wheat Ale,12,0.05,28,60,4 Hands Brewing Company,Saint Louis,MO
51,2603,,American IPA,16,0.065,nan,27,450 North Brewing Company,Columbus,IN
52,11913.202194979776,Citrafest,,16,0.05,nan,27,450 North Brewing Company,Columbus,IN
53,2220,Barn Yeti,Belgian Strong Dark Ale,,0.09,nan,27,450 North Brewing Company,Columbus,IN
54,2219,Scarecrow,American IPA,16,0.075,65,27,450 North Brewing Company,Columbus,IN
55,2218,Ironman,American Double / Imperial IPA,16,0.09,50,27,450 North Brewing Company,Columbus,
56,2217,@%@Honey Kolsch,Kölsch,,0.046,84,27,450 North Brewing Company,Columbus,IN
57,2216,Copperhead Amber,Belgian Dark Ale,16,0.052,862462662,27,450 North Brewing Company,Columbus,IN
58,972,British Pale Ale,American IPA,02,0.062,0576645638631,481,7 Seas Brewing Company,Gig Harbor,
59,,Briti%sh Pale Ale (%2010),,,0.2771311940212465,30,2272.282164504667,7 Seas Brewing Company,@@Gig Ha??rbor,W@@A
60,48,British Pale Ale,American Pale Ale (APA),16,0.054,30,481,7 Seas Brewing Company,Gig Harbor,WA
61,47,Ballz Deep Double IPA,American Double / Imperial IPA,,0.084,82,481,7 Seas @@Brewing Company,Gig Harbor,WA
62,1583,Wolfman's Berliner,American Pale Lager,,0.038,nan,373,,Dunedin,FL
63,3,,American Amber / Red Lager,12,0.055,53,462,AC Golden Brewing Company,Golden,CO
