ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436,Pub Beer,American Pale Lager,12,0.05,nan,408,10 Barrel Brewing Company,Bend,OR
2,2265,Devil's Cup,American Pale Ale (APA),12,0.066,nan,177,,Gary,IN
3,13155.052521386591,Rise of the Phoenix,American IPA,16,0.071,nan,177,18th Street Brewery,Gary,IN
4,11687.60377783768,Sinister,American Do#uble / Imperial IPA,12,0.06,nan,177,18th Street Brewery,Gary,IN
5,,Sex and Candy,American Amber / Red Ale,12,0.075,nan,177,18th Street Brewery,Gary,IN
6,2261,,American Amber / Red Ale,12,0.077,nan,177,18th Street Brewery,Gary,IN
7,2260,Lake Street Express,American Pale Ale (APA),12,0.045,nan,177,18th Street Brewery,Gary,IN
8,2259,Foreman,American Porter,12,0.065,nan,177,18th Street Brewery,Gary,IN
9,,Jade,American Amber / Red Ale,12,0.055,nan,177,18th Street Brew$ery,Gary,IN
10,2131,Cone Crusher,American Porter,12,0.086,nan,177,18th Street Brewery,Gary,IN
11,2099,Sophomoric Saison,Saison / Farmhouse Ale,12,0.072,nan,177,18th Street Brewery,Gary,IN
12,2098,Regional Ring Of Fire,Saison / Farmhouse Ale,12,0.073,nan,177,18th Street Brewery,Gary,IN
13,2097,Garce Selé,American Double / Imperial IPA,12,0.069,nan,177,%18th Street% Brewery,Gary,IN
14,1980,Troll Destroyer,Belgian IPA,12,0.045,4.649263118175,177,18th Street Brewery,Gary,IN
15,1979,Bitter Bitch,American Pale Ale (APA),12,0.061,60,177,18th Street Brewery,Gary,
16,2318,Ginja Ninja,Cider,16,0.06,5.083441696193939,154,2 Towns Ciderhouse,Corvallis,OR
17,2170,Cherried Away,,12,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
18,2169,Rhubarbarian,Cider,16,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
19,1502,BrightCider,Cider,16,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
20,1593,He Said Baltic-Style Porter,American Porter,12,0.082,nan,368,21st Amendment Brewery,San Francisco,CA
21,1592,,Tripel,12,0.082,nan,368,,San Francisco,CA
22,1036,Lower De Boom,American Barleywine,12,0.099,92,368,,San Francisco,CA
23,1024,Fireside C@#@hat,Winter Warmer,12,0.068,172.09177239970515,368,21st Amendment Brewery,San Francisco,CA
24,,Marooned On Hog Island,American Porter,12,0.052,nan,368,21st Amendment Brewery,San Francisco,CA
25,876,,American Pale Ale (APA),12,0.049,42,368,21st Amendment Brewery,San Francisco,CA
26,,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12,0.068,17,368,2??1st Amendment Brewery,San Francisco,CA
27,801,Hell or High Watermelon Wheat (2009),American Porter,12,0.049,nan,368,21st Amendment Brewery,San Francisco,CA
28,800,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12,0.049,nan,368,21st Amendment Brewery,San Francisco,CA
29,799,21st Amendment IPA (2006),American IPA,16,0.07,70,368,21st Amendment Brewery,San Francisco,
30,797,Brew Free!$ or Die IPA (2008),American Porter,12,0.07,70,368,21st Amendment Brew@@e$ry,San Francisco,CA
31,385,Brew Free!# or Die IPA (2009),American Porter,12,0.07,70,368,21st Amendment Brewery,San Francisco,CA
32,531,Special Edition: Allies Win The War!,English Strong Ale,12,0.085,nan,368,21st Amendment Brewery,San Francisco,CA
33,432,Hop Crisis,American Double / Imperial IPA,12,0.097,94,368,21st Amendment Brewery,San Francisco,CA
34,119,Bitte$r American (2011@@),American Pale Ale (APA),12,0.044,nan,1115.129337948195,21st Amendment Brewery,San F@@rancisc??o,CA
35,321,Fireside Chat (2010),Winter Warmer,12,0.079,45,368,21st Amendment Brewery,San Francisco,CA
36,173,Ba%ck in B%lack,American Black Ale,12,0.068,65,368,21st Amendment Brewery,San Francisco,CA
37,11,Monk's Blood,Belgian Dark Ale,12,0.049,35,368,21st Amendment Brewery,San Francisco,CA
38,10,Brew Free! or Die IPA,American IPA,16,0.07,65,368,21st Amendment Brewery,San Francisco,CA
39,,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12,0.2316097104829577,17,,21st Amendment Brewery,,CA
40,2519,Bim@@ini Twis??t,,12,0.07,82,67,3 Daughters Brewing,St Petersburg,FL
41,2518,Beach Blonde,American Blonde Ale,12,0.052,nan,67,3 Daughters Brewing,St Petersburg,FL
42,2517,Rod Bender Red,American Amber / Red Ale,12,0.059,nan,67,3 Daughters Brewing,St Petersburg,FL
43,2545,Passion Fruit Prussia,Berliner Weissbier,12,0.035,11,60,4 Hands Brewing Company,Saint Louis,MO
44,2544,Send Help,American Blonde Ale,12,0.045,18,60,4 Hands Brewing Company,Saint Louis,MO
45,2324,Cast Iron Oatmeal Brown,American Brown Ale,12,0.055,nan,60,4 Hands Brewing Company,Saint Louis,MO
46,2288,Reprise Centennial Red,American Amber / Red Ale,12,0.06,nan,60,4 Hands Brewing Company,Saint Louis,MO
47,2287,Alter Ego,American Porter,12,0.065,nan,60,4 Hands Brewing Company,Norfolk,MO
48,2286,Divided Sky,American IPA,16,0.065,nan,60,4 Hands Brewing Company,Saint Louis,MO
49,828,Resurrected,American IPA,16,0.045,nan,60,4 Hands Brewin#g Company,Saint Louis,MO
50,1870,Contact High,American Pale Wheat Ale,12,0.05,28,60,4 Hands Brewing Company,Saint Louis,MO
51,2603,Galaxy%fest,American Amber / Red Ale,16,0.065,nan,27,450 North Brewing Company,,IN
52,2602,,American IPA,16,0.05,45,352,450 North Brewing Company,Columbus,OH
53,,Ba$rn Yeti,Belgian Strong Dark Ale,16,0.09,nan,27,450 North Brewing Company,,IN
54,2219,Sc%arecrow,American Porter,16,0.2099508686159636,65,352,450 North Brewing Company,Columbus,OH
55,959,Ironman,American Double / Imperial IPA,12,0.09,50,27,450 North Brewing Company,,IN
56,,#Honey Kolsch,Kölsch,16,0.046,15,27,450 North Brewing Company,Columbus,IN
57,2216,Coppe@@r$head Amber,Belgian Dark Ale,16,0.052,18,27,450 North Brewing Company,Columbus@@,IN
58,299,Rude Parrot IPA,American IPA,16,0.059,253.7786436457814,481,,Gig Harbor,WA
59,866,British Pale Ale (2010),English Pale Ale,16,0.054,30,481,7 Seas Brewing Company,Gig Harbor,WA
60,48,British Pale Ale,English Pale Ale,16,0.054,30,481,,Gig Harbor,WA
61,,Ballz Deep Double IPA,American Porter,16,0.084,82,481,,Gig Harbor,WA
62,1583,Wolfman's Berliner,Berliner Weissbier,12,0.038,nan,1684.102246606022,7venth Sun,Dunedin,
63,1165,Colorado $Native,American Amber / Red Lager,12,0.055,nan,462,AC Golden Brewing Company,Golden,CO
64,431,,American Brown Ale,12,0.055,26,462,AC Go@@$lden Brewing Company,Golden,CO
65,243,Jockamo IPA,American IPA,16,0.065,52,533,Abita Brewing Company,Abita Springs,LA
66,515,Purple Haze,Fruit / Vegetable Beer,12,0.042,13,533,Abita Brewing Company,Abita Springs,LA
67,514,Abita Amber,,12,0.045,17,533,Abita Brewing Company,Abita Springs,LA
