ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436,Pub Beer,American Pale Lager,12,0.05,nan,408,10 Barrel Brewing Company,Portland,OR
2,2265,Devil's Cup,American Pale Ale (APA),12,0.065,nan,177,18th Street Brewery,Gary,IN
3,,Rise of t%he Ph??oenix,American IPA,12,0.071,nan,177,18th Street Brewery,Gary,IN
4,2263,Sinister,#American Double / Imperial IPA,12,0.09,nan,177,18th Street Brewery,Gary,IN
5,2262,Sex and Candy,Bock,12,0.075,nan,177,18th Street Brewery,,IN
6,2261,Black Exodus,Oatmeal Stout,12,0.077,nan,177,18th Street Brewery,Gary,IN
7,2260,Lake Street Express,American Pale Ale (APA),12,0.045,nan,177,18th Street Brewery,Gary,IN
8,,Foreman,American Porter,12,0.065,nan,177,18th Street Brewery,Indianapolis,IN
9,7139.23296485415,Jade,American Pale Ale (APA),12,0.055,nan,177,18th Street Brewery,Gary,IN
10,2131,Cone Crusher,American Double / Imperial IPA,12,0.086,nan,177,18th Street Brewery,Indianapolis,IN
11,2099,Sophomoric Saison,Saison / Farmhouse Ale,12,0.072,nan,177,18th Street Brewery,Gary,IN
12,2098,Regional Ring Of Fire,,12,0.073,nan,177,18th Street Brewery,Indianapolis,IN
13,2097,Garce Selé,Saison / Farmhouse Ale,55.0192380,0.069,nan,177,18th Street Brewery,Gary,IN
14,1980,Troll Destroyer,Belgian IPA,12,0.085,nan,177,18th Street Brewery,Gary,IN
15,67714938133,Bitter Bitch,Ame@@#rican Pale Ale (APA),12,0.061,60,177,18th Street Brewery,Gary,IN
16,2318,Ginja Ninja,Cider,12,0.06,nan,154,2 Towns Ciderhouse,Corvall#$is,OR
17,2170,Cherried Away,Cider,12,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
18,2169,Rhubarbarian,Cider,12,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
19,1502,BrightCid%er,Cider,12,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
20,1593,He Said Baltic-Style Porter,Baltic Porter,12,0.082,nan,368,21st Amendment Brewery,San Francisco,CA
21,1592,He #Said Belgian-Style Tripel,Tripel,12,0.099,nan,368,21st Amendment Brewery,San Diego,CA
22,1036,Lower De Boom,American Barleywine,8,0.099,472.89,368,21st Amendment Brewery,San Francisco,CA
23,1024,Fireside Chat,Winter Warmer,12,0.079,45,368,21st Amendment Brewery,San Francisco,CA
24,976,Marooned On Hog Island,American Stout,12,0.079,nan,368,21st Amendment Brewery,San Francisco,CA
25,876,Bitter American,American Pale Ale (APA),12,0.044,42,368,21st Ame@@ndment Brewery@@,San Francisco,CA
26,802,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12,0.049,17,368,21st Amendment Brewery,San Francisco,CA
27,801,Hell or High Watermelon Wheat (2009),Fruit / Vegeta@@ble Beer,12,0.049,17,368,21st Amendment Brewery,San Diego,CA
28,40,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12,0.049,17,368,21st Amendment Br#e#wery,San Francisco,CA
29,799,21st Amendment IPA (2006),American IPA,12,0.099,430,368,21st Amendment Brewery,San Diego,CA
30,797,Brew Free! or Die IPA (2008),American IPA,12,0.099,70,368,21st Amendment Brewery,San Francisco,CA
31,796,Brew Free! or Die IPA (2009),American IPA,12,0.07,343.11,368,21st Amendment Brewery,San Francisco,CA
32,531,Special Edition: Allies Win The War!,English Strong Ale,12,0.085,52,368,21st Amendment Brewery,San Francisco,CA
33,432,Hop Crisis,,12,0.097,94,368,21st Amendment Brewery,San Francisco,CA
34,353,Bi#tter American (@@2011),American Pale Ale (APA),12,0.044,395,368,21st Amendment Brewery,San Francisco,CA
35,321,Fireside Chat (2010),Winter Warmer,12,0.079,45,368,21st Amendment Brewery,San Diego,CA
36,173,Back in Black,American Black Ale,12,0.068,65,368,21st Amendment Brewery,San Francisco,CA
37,11,Monk's Blood,Belgian Dark Ale,12,0.083,35,368,21st Amend@@ment Brewery,San Diego,CA
38,10,Brew Free! or% Die ??IPA,American IPA,12,0.07,65,368,21st Amendment Brewe@@ry,San Francisco,CA
39,9,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12,0.049,17,368,21st Amendment Brewery,San Diego,CA
40,2519,Bimini Twist,American IPA,12,0.07,82,67,#3 Daughters B??rewing,St Petersburg,FL
41,2518,Beach Blonde,American Blonde Ale,12,0.05,nan,67,3 Daughters Brewing,St Petersburg,FL
42,2517,Rod Bender Red,American Amber / Red Ale,12,0.059,nan,67,#3 Daughters B??rewing,St Petersburg,FL
43,2545,Passion Fruit Prussia,Berliner Weissbier,12,0.035,11,60,4 Hands Brewing Company,Saint Louis,MO
44,2544,Send Help,American Blonde Ale,12,0.045,18,60,4 Hands Brewing Company,Saint Louis,MO
45,2324,Cast Iron Oatmeal Brown,American Brown Ale,12,0.055,nan,60,4 Hands Brewing Company,Saint Louis,MO
46,2544,Reprise Centennial Red,American Amber / Red Ale,12,0.06,nan,60,4 Hands Brewing Company,Saint Louis,MO
47,2544,Alter Ego,American Black Ale,12,0.055,nan,60,4 Hands Brewing Company,Saint Louis,MO
