ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empty,e??mpty,al_scip-card-2
2,10018.0,callahan eye foundation hospital,,empty,empty,birmingham,al,35233.0,jeffe$rs??on,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,$emp??ty,empty,
3,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,su$rgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,e$mpty,al_scip-inf-2
4,,,1720 university b@@lvd,e??mpt??y,empty,birmingham,al,35233.0,jefferson,2053258100.0,??#acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empty,empty,al_scip-inf-3
5,10018.0,callahan eye foundation hospital,1720 university blvd,,emp@@@@ty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart$ surgery patients whose blood sugar# (blood glucose) is kept under good control in the days right after surgery,empty,empty,al_scip-inf-4
6,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acut??e c@@are hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),empty,empty,al_scip-inf-6
7,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments$ to prevent blood clots after certain types of surger@@ies,empty,empty,al_scip-vte-1
8,10018.0,callahan eye foundation hospital,1720 university blvd,em#p??ty,empty,birming??ham,al,35233.0,,,acute care hospitals,voluntary non-profit - private,??%yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,empty,empty,
9,51395.52487369669,helen keller memorial hospital,13??00 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson@#@,2563864556.0,acute care hospitals,government - hospital district or authority,yes,$heart attac%k,ami-1,heart attack patients given aspirin at arrival,97%,33 patients,al_ami-1
10,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,92%,13 patients,al_ami-2
11,10019.0,helen keller memoria#l hospital,1300 south montgomery avenue,e%mpty,empty,sheffield,al,35660.0,jefferson,,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,4 patients,al_ami-3
12,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,4 patients,al_ami-4
13,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,141807.3397993122,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,86%,14 patients,al_ami-5
14,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
15,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,,35660.0,jefferson,2563864556.0,ac$ute care hospital@@s,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
16,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,#al$,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,80%,114 patients,al_hf-1
17,10019.0,helen keller memorial?? ho??spital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,8715707230.23444,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,149 patients,al_hf-2
18,10019.0,helen keller memorial hospital,1300 south montgomery avenue,,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,governme#nt - hospital district or au%thority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,37 patients,al_hf-3
19,10019.0,helen keller mem#orial hosp#ital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,,100%,41 patients,al_hf-4
20,10001.0,southeast alabama medical center,1108 ross clark circle,,#em$pty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,,27%0 pa#tients,al_ami-1
21,10001.0,southeast alabama medical center,1108 ro#ss clark c??ircle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,516 patients,al_ami-2
22,10001.0,southeast alabama medical center,110$8 ro??ss clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace %inhibitor or arb for left ventricular systo$lic dysfunction (lvsd),96%,71 patients,al_ami-3
23,10001.0,,1108 ross clark circle,empty,%empt@@y,do%tha??n,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital dist#rict o#r authority,,hear??t a@@ttack,ami-4,heart attack patients given smoking cessation advice/counseling,10$0%,244 patients,
24,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,$a%l,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,99%,441 patients,al_ami-5
25,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,h$oust$on,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a$,heart attack patients given fibrinolytic medication within 30 minutes of arrival,emp??ty,0 patients,al_ami-7a
26,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,198365.2348732839,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,72%,40 patients,al_ami-8a
27,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given dis%charge instructions,78%,455 patients,al_hf-1
28,58289.37933914217,southeast alabama medical center,1108 ross clark circle,empty,empt#??y,dothan,al,36302.0,houston,,acute care hospitals,government - hospital district or authority,#y??es,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 patients,al_hf-2
29,10001.0,southeast alabama medical center#,1108 ross clark circle,empty,empty,do??than,,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes??,heart failure,h@@f-3#,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,165?? patients,al_hf-3
30,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,do#than,a#l,36302.0,hous@@ton,3347938701.0,acute care hospitals,govern#ment - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,110 patients,al_hf-4
31,49015.810195752216,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,93%,191 patients,al_pn-2
32,10001.0,southeast alabama medical center,1108 ross clark circle,empty,em@@pty#,dothan,al,36302.0,houston,18977461415.214638,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,89%,125 patients,al_pn-3b
