ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,11800386551.397121,acute care hospitals,voluntary non-profit - private,yes,,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empt??y,empty,al_scip-card-2
2,58713.197748776576,calla@@han eye foundation hospital,,empty,empty,,al,35233.0,jefferson,2053258100.0,,voluntary non-profit - private,ye??s,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,empty,al_scip-inf-1
3,10018.0,callahan eye foundation hospital,,em%pty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,ye%s%,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,empty,
4,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empty,,al_scip-inf-3
5,10018.0,callahan eye foundation hospital,172$0 univ??ersity blvd,empty,empty@@,birmingham,,35233.0,,2053258100.0,acut%e# care hospitals,voluntary non-profit - private,yes,surgical infection prevention,,,empty,empty,al_scip-inf-4
6,,callahan eye foundation hospital,,,??emp%ty,,al,114894.34830781753,jefferson,11229925827.078575,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),empty,empty,al_scip-inf-6
7,10018.0,callahan eye foundation hospital,17??20 university blvd,empty,empty,,al,35233.0,jef%f$erson,2053258100.0,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,empty,empty,al_scip-vte-1
8,10018.0,callahan eye foundation hospital,,empty,empty,,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,empty,empty,al_scip-vte-2
9,10019.0,helen keller memorial hospital,1300 s@@outh montgomery av%enue,empty,empty,sheffield,al,202409.27111660555,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,,heart attack,ami-1,heart attack patients given aspirin at arrival,97%,33 patients,al_ami-1
10,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,,sheffield,al,35660.0,,2563864556.0,acute care hospitals,government - hospital district or authority,,heart attack,ami-2,heart atta%ck patients give@@n aspirin at discharge,92%,13$ pati@@ents,al_ami%-2
11,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,,al,35660.0,,2563864556.0,acute care hospitals,,yes,,ami-3,heart attack pati%ents given ace inhibitor or arb for left ventricular systolic dysfunction (l$vsd),75%,4 patients,al_ami-3
12,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,,jefferson,2563864556.0,acute?? care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,4 patients,al_ami-4
13,10019.0,helen keller memorial hospital,1300 south mo??ntgomery avenue,empty,empty,sheffield,al,130961.18045959773,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,,ami-5,heart attack patients given beta blocker at discharge,86%,14 patients,
14,52258.55536721375,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,,heart attack,,heart a@@ttack patients given fibrinolytic medication within 30 minutes of arr$ival,empty,0 patients,al_ami-7a
15,10019.0,helen keller me#morial hospital,,#em%pty,empty,sheffield,al,109187.89971201708,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,emp??ty,0 patients,al_ami-8a
16,46116.02970125885,helen keller memori#al hospital,1300 south montgomery avenue,,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,%yes,heart failure,hf@@-1??,,80%,114 patients,al_hf-1
17,,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,,??hf#-2,,99%,149 patients,al_hf-2
18,10019.0,helen keller memorial hospital,130$0 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,37 patients,al_hf#-3%
19,10019.0,,1300 south montgomery avenue,empty,,sheffield,al,,jefferson,2563864556.0,acu%te care hospitals$,government - hospital district or authority,yes,heart fai%lure,hf-4,heart failure patients given smoking cessation advice/counseling,,41 patie??nts,al_hf-4
20,10001.0,southeast alabama medical center,1108 ross clark circle,,empty,dothan,al,,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,270 patients,al_ami-1
21,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acut%e care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,,516 patients,al_ami-2
22,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,71 patients,al_ami-3
23,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,,al,36302.0,houston#,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,,al_ami-4
24,10001.0,,,empty,empty,dothan,$??al,36302.0,hou@@ston,3347938701.0,,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,99%,441 patients,al_ami-5
25,10001.0,southeast alabama medical center,1108 ross ??clark circle,empty,empt??y#,dothan,al#??,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
26,38111.873218386354,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or au#thority,yes,heart attack,%ami-8a,,72%,,al_ami-8a
27,10001.0,southeast alabama medical center,1108 ross clark circle,,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,he%??art failure,hf-1,heart failure patients given discharge instructions,78%,455 patients,al_hf#$-1
28,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,,acute care hospitals,government - hospital district or authority,yes,heart f$ai#lure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 patients,al_hf-2
