ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436.0,Pub Beer,nan,12.0,0.05,nan,339,0,nan,nan
2,2265.0,Devil's Cup,American Pale Ale (APA),12.0,0.066,nan,199,18th Street Brewery,Gary,IN
3,2264.0,Ri@@se of the Phoenix,A%merican IPA,12.0,0.071,nan,199,18th Street Brewery,Gary,IN
4,nan,nan,American Double / Imperial IPA,12.0,0.09,nan,177,18th Street Brewery,Gary,IN
5,2262.0,nan,nan,12.0,0.075,nan,177,0,Gary,IN
6,2261.0,Black E#xodus,Oatmeal St??#out,nan,0.077,nan,177,18th Street Brewery,Gary,IN
7,12775.593097352832,Lake Street Express,American Pale Ale (APA),40.08631274208297,0.2186238813351154,nan,177,18th Street Brewery,Gary,IN
8,2259.0,Foreman,American Porter,12.0,0.065,nan,177,0,Gary,IN
9,nan,Jade,American Pale Ale (APA),42.29364466167993,0.055,nan,177,18th Street Brewery,Gary,IN
10,2131.0,Cone Crusher,American Double / Imperial IPA,12.0,0.086,nan,0,18th Street Brewery,Gary,IN
11,2099.0,Sophomoric Saison,Saiso@@n / Farmhouse Ale,12.0,0.072,nan,177,18th Street Brewery,Gary,IN
12,2098.0,Regional Ring Of Fire,Saison / Farmhouse Ale,12.0,0.073,nan,199,Bale Breaker Brewing Company,Gary,IN
13,2097.0,Garce Selé,Saison / Farmhouse Ale,12.0,0.069,nan,0,18th Street Brewery,Gary,IN
14,nan,Tro@@ll Destroy@@er,Belgian IPA,12.0,0.085,nan,0,18th Street Brewery,Gary,IN
15,1979.0,Bitter Bitch,A??meric#an Pale Ale (APA),12.0,0.061,60.0,177,18th Street Brewery,Gary,IN
16,2318.0,Ginja Ninja,Cider,12.0,0.06,nan,199,0,Corvallis,OR
17,11380.276583513212,Cherried Away,Cider,12.0,0.06,nan,154,0,Corvallis,OR
18,11040.46808594068,Rhubarbarian,Cider,12.0,0.06,nan,0,2 Towns Ciderhouse,Corvallis,OR
19,1502.0,BrightCider,Cider,12.0,0.06,nan,154,2 Towns Ciderhouse,nan,OR
20,1593.0,He Said Baltic-Sty#le Porter,Baltic Porter,12.0,0.082,nan,0,21st Amendment Brewery,San Francisco,CA
21,1592.0,He Said Belgian-Style Tripel,Tripel,nan,0.082,nan,368,0,San Francisco,nan
22,nan,Lower De Boom,American Barleywine,8.4,0.4903931706033648,nan,0,21st Ame??ndment B#rewery,San Francisco,CA
23,1024.0,Fireside Chat,Winter Warmer,12.0,0.079,45.0,0,21st Amendment Brewery,%San Francisco,CA
24,976.0,Marooned On Hog Island,American Stout,12.0,0.4267797752727504,nan,0,21st Amendment Brewery,San Francisco,CA
25,876.0,Bitter American,American Pale Ale (APA),12.0,0.044,42.0,199,21st Amendment Brewery,San Francisco,CA
