ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,0,riverview regional medical center,1720 u%niver$sity blvd,@@empty,nan,faye$tte,nan,35555.0,jefferson,nan,acute care hospitals,voluntary non-profit - private,yes,0,scip-card-2,0,empty,empty,al_scip-card-2
2,10018.0,0,1720 university$ blvd,empty,nan,b%irmingha#m,@@al,35233.0,jefferson,2053258100.0,acute care hospi$tals,nan,yes,surgical infection prevention,0,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,empty,al_scip-inf??-1$
3,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,b%irmingha#m,nan,nan,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,0,scip-inf-2,0,empty,empty,al_scip-inf@@-2
4,33647.26794311669,0,1720 university blvd,nan,empty,birmingham,%al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit?? - private,yes,0,scip-inf-3,0,nan,em#pt$y,al_scip-inf-3
5,10018.0,0,1720 university blvd,empty,empt??y,birmingham,nan,35233.0,nan,2053258100.0,acute care hospitals,nan,yes,heart attack,scip-inf-4,heart attack patients given aspirin a@@t arrival,empty,empty,al_scip-inf-4
6,10018.0,0,1720 university blvd,empty,empty,birmingham,al,35233.0,nan,2053258100.0,acute care hos$pitals,voluntary non-profit - private,yes,surgical infection prevention,s@@cip??-inf-6,su$rgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),nan,empty,al_scip-inf-6
7,10018.0,0,1720 university blvd,empty,empty,birmingham,al,nan,nan,2053258100.0,@@acute care @@hospitals,voluntary non-profit - private,yes,0,scip-vte-1,0,e@@mpt$y,em@@pt@@y,nan
8,31422.274237835118,call$ahan eye$ foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,8986687189.03405,acute care hospitals,voluntary non-profit - priv@@ate,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,empty,empty,al_scip-vte-2
9,41659.206431842606,helen keller memorial hos??pital,1300 south montgomery avenue,nan,empty,sheffield,al,35660.0,nan,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,am%i%-1,heart attack patients given aspirin at arrival,97%,33 patients,al_@@ami-1
10,39356.16680375457,helen keller memorial hos??pital,1300 south montgomery ave#nue,empty,nan,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,0,92%,13 patients,al_@@a#mi-2
11,41659.206431842606,0,1300 south montgomery ave#nue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,0,@@h#f-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,4 patients,al_ami-3
12,41659.206431842606,st vincents blount,nan,emp@@ty@@,empty,she%$ffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,cac-@@3,0,100%,4 patients,al_ami-4
13,0,helen keller memorial hos??pital,1300 south montgomery avenue,e%mp@@ty,empty,sheffield,al,35660.0,jefferson,nan,acute care hospitals,government - hospital district or authority,yes,0,scip-inf-1,all heart surgery patients wh??ose blood sugar (blood glucose) is kept under good control in the days right after surgery,nan,14 patients,al_ami-5
14,39356.16680375457,helen keller memorial hos??pital,1300 south montgomery ave#nue,empty,empty,sheffield,a@@??l,nan,jefferson,2563864556.0,acute care hospitals,0,yes,heart attack,ami-4@@,0,empty,0 patients,al_ami#-7a
15,35866.86543779713,0,1300 south montgomery avenue,empty,empty,sheffield,al,0,jefferson,nan,acute care hospitals,government - hospital district or a??uthori%ty,yes,nan,cac-@@3,0,empty,nan,nan
16,36650.65056327523,helen ke$ller memorial hospital,1300 south montgomery avenue,empty,nan,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,nan,yes,nan,hf-1,surgery patients needing hair removed from the surgical area before surgery who had hair rem??oved using a safer method (electric clippers or hair removal cream c %not a razor),80%,114 patients,al_hf-1
17,48813.603093573736,0,1300 south montgomery ave#nue,empty,empty,sheffield,nan,35660.0,jefferson,nan,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,nan,149 patients,nan
18,41659.206431842606,0,1300 south montgomery ave#nue,emp@@ty$,empty,0,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,#heart failure,hf-3,heart attack patients given aspirin a@@t arrival,92%,37 patients,nan
