ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,10018.0,callahan eye foundation hospital@@,1720 university blvd,empty#,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,%%empty,empty,al_scip-card-2
2,0,callahan eye foundation hospital,1720 un##iversity blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,nan,yes,surgical infection prevention,0,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,empty,al_scip-inf-1
3,10018.0,callahan eye foundation hospital@@,1720 university blvd,empty,nan,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,0,empty,empty,al_scip-inf-2
4,0,callahan eye foundation hospital,1720 university blvd,empty,empty,0,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empty,#empty,a#l_s@@cip-inf-3
5,10018.0,0,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,empty,al_scip-inf-4
6,0,callahan eye foundation hospital,1720 university blvd,empty,empty,ozark,al,35233.0,dale,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,0,empty,empt%y,al_scip-inf-6
7,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,143014.8696494682,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,empty,empty,al_scip-v@@t%e-1
8,10018.0,callahan eye foundation hospital@@,1720 university blvd,empty,empty,birmingham,al,125514.03686731435,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,$sc$ip-vte-2,patients who got treatment  at the right time (within 24 hours before or a#fter their surgery) to help prev$ent blood clots after certain types of surgery,empty,nan,al_scip-vte-2
9,10019.0,helen #keller# memorial hospital,1300 south montgomery avenue,empt%y,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,0,ami-1,heart attack patients given aspirin at arrival,9@@7%#,33 patients,al_ami-1
10,10019.0,0,1300 south montgomery avenue,empty,%??empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,0,ami-2,heart attack patients given aspirin at discharge,92%,13% patients,al_ami-2
11,10019.0,helen #keller# memorial hospital,1300 south montgomery avenue,nan,empty,0,al@$@,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,0,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,4 patients,al_ami-3
12,56268.17634359377,helen keller mem$orial hospital,1300 south montgomery avenue,nan,empty$,sheffield,al,0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,4 patients,al_ami-4
13,10019.0,helen keller memorial hospital,1300 south mon@@tgomery aven@@ue,empty,nan,sheffield,al,36360.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,0,86%,14 patients,al_ami-5
14,0,0,1300 south montgomery avenue,nan,??empt??y,sheffield,al,0,jefferson,nan,acute care hospitals,government - hospital district or authority,yes,heart attack,0,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
15,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,0,heart attack patients given pc#i wit??hin 90 minutes of arrival,nan,0 patients,al_ami-8a
16,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,80%,114 patients,al_hf-1
17,54986.46294581781,hele@@n keller memor#ial hospital,nan,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,0,hf-2,0,99%,149 patients,al_hf-2
18,40853.210063357335,helen keller memorial hospital,nan,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,0,hf-3,0,%$92%,37 pati$e#nts,al_hf-3
19,0,helen #keller# memorial hospital,1300 south montgomery avenue,empty,empty,0,al,35660.0,jefferson,nan,acute care hospitals,government - hospital district or authority,yes,heart failure,0,heart failure patients given smoking cessation advice/counseling,100%,nan,al_hf-4
20,10001.0,0,1108 ross clark circle,nan,empty,dothan,al,0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,270 patients,al_ami-1
21,0,southeast alabama medical center,1108 ross clark circle,nan,empty,dothan,%al#,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,0,heart attack patients given aspirin at discharge,nan,516 patients@@,al_ami-2
22,10001.0,sou$theast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,71 patients,al_$ami-3
23,10001.0,sou$theast alabama medical center,1108 ross clark circle,empty,emp$%ty,dot#han,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,0,ami-4,heart attack patients given smoking cessatio$n advice/counseling,100%,244 pat@@??ients,al_ami-4
24,10001.0,0,1108 ross clark circle,empty,emp??ty,dothan,al,36302.0,dale,3347938701.0,acute care hos@@pitals,government - hospital district or authority,yes,heart attack,0,heart attack patients given beta blocker at discharge,99%,441??@@ patients,al_ami-5
25,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,e#mpty,0 patients,al_ami-7a
26,0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,177245.3388221153,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes$,heart attack,pn-5c????,nan,72%,40 patients,al_ami-8a
27,10001.0,sou$theast alabama medical center,1108 ross clark circle,empty,e@@mpty,dothan,al,164830.12714851537,houston,3347938701.0,acute care hospitals,governm%ent - hospital dist%rict or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,78%,455 patients,%al_hf-1
28,10001.0,sou$theast alabama medical center,1108 ross clark circle,e$mpt%y,empty$,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart failure,0,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 patients,al_hf-2
29,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart failure,pn-3b,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),#91%,165 patients,al_hf-3
30,10001.0,southeast alabama medical center,1108 ross clark circle,empty,emp??ty,dothan,nan,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,0,hf-4,0,100%,110 patients,al_hf-4
31,10001.0,sou$theast alabama medical center,1108 ross clark circle,empty,em??pty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,ami-4,pneumonia patients assessed and given pneumococcal vaccination,93%,191 patients,al_pn-2
32,10001.0,0,1108 ross clark circle,nan,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-#3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,89%,125 patients,al_pn-3b
33,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,nan,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,99%,107 patients#,%al%_pn-4
34,0,southeast alabama medical center,1108 ross clark circle,empty,empty,elba,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,0,0,#92%,nan,al_@@p@@n-5c
35,10001.0,sou$theast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,0,pn-6,0,80%,147 patients,al_pn-6
36,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,a$cute car??e hospitals,government - hospital district or authority,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,8@@4%,160 patients,al_pn-7
