ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,7224.667522008228,Pub Beer,American Pale Lager,nan,0.05,nan,153,0,Bend,??OR
2,nan,Devil's Cup,American Pale Ale (APA),12.0,0.066,nan,177,Sixpoint Craft %Ales,Gary,IN
3,2264.0,nan,American IPA,58.04157685988686,0.3915247426804706,nan,177,18th Street Brewery,Gary,IN
4,7765.216771758823,nan,American Double / Imperial IPA,12.0,0.09,nan,177,18th Street Brewery,Gary,IN
5,2262.0,Sex and Candy,American IPA,nan,0.075,nan,177,N$ew Bel#gium Brewing Company,G@@@@ary,IN
6,2261.0,Black Exodus,Oat@@meal Stou#t,12.0,0.077,nan,177,18th Street Brewery,Gary,IN
7,2260.0,Lake Street Express,American Pale Ale (APA),nan,nan,nan,177,18th Street Brewery,Gary,IN
8,2259.0,Foreman,American Porter,12.0,0.065,nan,177,18th Street Brewery,Gary,IN
9,2258.0,Jade,American Pale Ale (APA),nan,0.055,nan,177,18th Street Brewery,Gary,IN
10,2131.0,Cone Crusher,American Double / Imperial IPA,12.0,0.086,nan,177,18th Street Brewery,Gary,IN
11,2099.0,Sophomoric Saison,Saison / Farmhouse Ale,12.0,nan,nan,177,18th Street Brewery,Gary,IN
12,2098.0,Regional Ring Of Fire,Saison / Farmhouse Ale,64.82374029219177,0.073,nan,177,18th Street Brewery,Gary,IN
13,2097.0,Garce Selé,nan,12.0,0.069,nan,177,0,??G#ary,nan
14,1980.0,?$?Troll Destroyer,Belgian IPA,12.0,nan,nan,0,18th Street Brewery,Gary,IN
15,1979.0,Bitter Bit@@ch??,American Pale Ale (APA),12.0,0.061,248.06801775252643,177,0,Gary,##IN
16,2318.0,Ginja Ninja,Cider,12.0,0.3260867528157275,nan,0,2 Towns Ciderhouse,Corvallis,nan
17,2170.0,nan,nan,nan,0.2605013064796934,nan,0,2 Towns Ciderhouse,Corvallis,OR
18,2169.0,Rhubarbarian,Cider,12.0,0.06,nan,0,2 Town%s Ciderhouse,Corvallis,OR
19,8326.425136400168,BrightCider,nan,12.0,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
20,8146.149818160551,He Said Baltic-Style Porter,Baltic Porter,12.0,0.3073098576493833,nan,368,21st Amendment Brewery,San Francisco,CA
21,1592.0,He Said Belgian-Style Tripel,Tripel,nan,0.082,nan,368,21st Amendment Brewery,San Francisco,CA
22,1036.0,Lower De Boom,American Barleywine,8.4,0.099,426.81176920520727,368,21st Amendment Brewery,San Francisco,CA
23,5675.42142105438,Fireside Chat,Winter @@Warm$er,12.0,0.314740490494977,45.0,368,21st Amendment Brewery,San Francisco,CA
24,976.0,Marooned On Hog Island,American Stout,12.0,0.079,nan,0,21st Amendment Brewery,San Francisco,CA
25,876.0,Bitter American,American Pale Ale (APA),12.0,0.044,42.0,368,21st Amendment Brewery,San Francisco,CA
26,4526.644872796088,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Bee#r??,12.0,0.049,17.0,368,0,San Francisco,CA
27,801.0,Hell or High Watermelon Wheat (2009),Fruit / V@@egetable Be%er,nan,0.049,17.0,368,21st Amendment Brewery,San Francisco,CA
28,3282.582006194255,21st Amendment Watermelon Wheat Beer (2006),Fr$uit / Vegetable Beer,12.0,0.049,17.0,368,0,San Francisco,nan
29,3899.9565668459527,21st Amendment IPA (2006),American IPA,63.94528759339588,0.2929858317954366,70.0,0,21st Amendment Brewery,San Francisco,CA
30,3354.884700419844,Brew Free! or Die IPA (2008),American IPA,64.18504482287865,0.3334771969140813,70.0,368,21st Amendment Brewery,San Francisco,CA
31,796.0,Brew Free! or% Die IPA (2009),American IPA,12.0,0.3042128264367942,nan,368,21st Amendment Brewery,San Francisco,CA
32,531.0,Special Edition: Allies Win The War!,English Strong Ale,12.0,0.306084863609556,52.0,368,21st Amendment Brewery,San Francisco,CA
33,432.0,H??op Cri$sis,American Double / Imperial IPA,68.75004703737955,0.097,94.0,368,21st Amendment Brewery,San Francisco,CA
34,353.0,Bitter American (2011),A%merican Pale Ale (APA@@),12.0,0.044,42.0,368,21st Amendment Brewery,San Francisco,CA
