ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empty,empty,al_scip-card-2
2,0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,nan,yes,0,0,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,empty,nan
3,10018.0,0,1720 university blvd,empty,nan,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,empty,al_scip-inf-2
4,10018.0,yukon kuskokwim delta reg hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,nan,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empty,empty,al_scip-inf-3
5,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,nan,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,empty,al_scip-inf-4
6,10018.0,yukon kuskokwim delta reg hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,nan,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),empty,empty,al_scip-inf-6
7,10018.0,yukon kuskokwim delta reg hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,empty,empty,al_scip-vte-1
8,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,hf-1,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,empty,empty,al_scip-vte-2
9,10019.0,0,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,0,acute care hospitals,0,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,97%,33 patients,nan
10,0,yukon kuskokwim delta reg hospital,1300 south montgomery avenue,empty,empty,sheffield,al,nan,jefferson,2563864556.0,nan,government - hospital district or authority,yes,heart attack,0,heart attack patients given aspirin at discharge,92%,nan,nan
11,10019.0,0,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,nan,government - hospital district or authority,yes,surgical infection prevention,ami-3,0,75%,4 patients,al_ami-3
12,10019.0,helen keller memorial hospital,1300 south montgomery avenue,nan,empty,0,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,ami-4,0,100%,4 patients,nan
13,10019.0,helen keller memorial hospital,1300 south montgomery avenue,nan,empty,sheffield,al,0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,scip-vte-1,heart attack patients given beta blocker at discharge,86%,14 patients,al_ami-5
14,10019.0,helen keller memorial hospital,1300 south montgomery avenue,nan,empty,0,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,0,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
15,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,nan,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
16,0,0,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,nan,yes,heart failure,hf-1,heart failure patients given discharge instructions,80%,114 patients,al_hf-1
17,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,0,nan,149 patients,al_hf-2
18,10019.0,0,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,nan,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,37 patients,al_hf-3
19,0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,0,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,41 patients,al_hf-4
20,10001.0,0,1108 ross clark circle,empty,empty,dothan,al,36302.0,nan,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,270 patients,al_ami-1
21,10001.0,0,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,0,heart attack patients given aspirin at discharge,99%,516 patients,al_ami-2
22,0,0,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,nan,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,nan,nan
23,0,yukon kuskokwim delta reg hospital,1108 ross clark circle,empty,empty,centre,al,nan,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,pn-7,heart attack patients given smoking cessation advice/counseling,100%,nan,nan
24,10001.0,northwest medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,0,heart attack patients given beta blocker at discharge,99%,441 patients,al_ami-5
25,0,0,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,nan,acute care hospitals,government - hospital district or authority,yes,heart attack,0,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
26,10001.0,0,1108 ross clark circle,empty,empty,dothan,nan,36302.0,houston,3347938701.0,acute care hospitals,0,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,72%,40 patients,nan
27,10001.0,0,1108 ross clark circle,empty,empty,dothan,nan,36302.0,houston,3347938701.0,acute care hospitals,0,yes,heart failure,hf-1,heart failure patients given discharge instructions,nan,455 patients,nan
28,10001.0,0,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 patients,nan
29,10001.0,0,1108 ross clark circle,empty,empty,dothan,nan,0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart failure,pn-5c,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,165 patients,al_hf-3
30,10001.0,0,1108 ross clark circle,empty,empty,dothan,nan,0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,nan,al_hf-4
31,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,0,pn-2,0,93%,191 patients,nan
32,10001.0,0,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,scip-vte-1,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,89%,nan,al_pn-3b
33,10001.0,0,1108 ross clark circle,empty,empty,dothan,al,36302.0,nan,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,99%,107 patients,al_pn-4
