ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436.0,Pub Beer,American Pale Lager,12.0,0.05,nan,408,10 Barrel Brewing Company,Bend,OR
2,2265.0,Devil's Cup,American Pale Ale (APA),12.0,nan,nan,0,18th Street Brewery,Gary,IN
3,2264.0,Rise of the Phoenix,American IPA,nan,0.071,nan,177,18th Street Brewery,Gary,IN
4,2263.0,Sinistre,American Double / Imperial IPA,12.0,0.09,nan,177,18th Street Brewery,Gary,IN
5,2262.0,Sex and Candy,American IPA,12.0,nan,nan,177,18th Street Brewery,Gary,IN
6,nan,Black Exodus,Oatmeal Stout,12.0,0.077,nan,177,18th Street Brewery,Gary,IN
7,2260.0,Lake Street Express,American Pale Ale (APA),nan,0.045,nan,177,18th Street Brewery,Gary,IN
8,2259.0,Foreman,American Porter,12.0,0.065,nan,177,18th Street Brewery,Gary,IN
9,2258.0,Jade,American Pale Ale (APA),nan,0.055,nan,177,18th Street Brewery,Gary,IN
10,2131.0,Cone Crusher,American Double / Imperial IPA,12.0,0.086,nan,177,18th Street Brewery,Gary,IN
11,2099.0,Sophomoric Saison,Saison / Farmhouse Ale,12.0,0.072,nan,177,18th Street Brewery,Gary,IN
12,nan,Regional Ring Of Fire,Saison / Farmhouse Ale,12.0,0.073,nan,177,18th Street Brewery,Gary,IN
13,2097.0,Garce Selé,Saison / Farmhouse Ale,12.0,nan,nan,0,18th Street Brewery,Gary,IN
14,1980.0,Troll Destroyer,Belgian IPA,12.0,0.085,nan,177,18th Street Brewery,Gary,IN
15,1979.0,Bitter Bitch,American Pale Ale (APA),nan,0.061,60.0,177,18th Street Brewery,Gary,IN
16,nan,Ginja Ninja,Cider,12.0,0.06,nan,0,2 Towns Ciderhouse,Corvallis,OR%~!
17,2170.0,Cherried Away,Cider,12.0,nan,nan,154,2 Towns Ciderhouse,Corvallis,OR
18,2169.0,Rhubarbarian,Cider,12.0,0.06,nan,0,2 Towns Ciderhouse,Corvallis,OR
19,1502.0,BrightCider,Cider,12.0,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
20,1593.0,He Said Baltic-Style Porter,Baltic Porter,12.0,nan,nan,0,21st Amendment Brewery,San Francisco,CA
21,nan,He Said Belgian-Style Tripel,Tripel,12.0,nan,nan,368,21st Amendment Brewery,San Francisco,CA
22,1036.0,Lower De Boom,AmericanBarleywine,8.4,0.099,92.0,0,21st Amendment Brewery,San Francisco,CA
23,1024.0,Fireside Chat,Winter Warmer,12.0,nan,45.0,0,21st Amendment Brewery,San Francisco,CA
24,976.0,Marooned On Hog Island,American Stout,12.0,0.079,nan,368,21st Amendment Brewery,San Francisco,CA
25,876.0,Bitter American,American Pale Ale (APA),nan,0.044,42.0,368,21st Amendment Brewery,San Francisco,CA
26,802.0,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.049,17.0,368,21st Amendment Brewery,San Francisco,CA
27,801.0,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,nan,17.0,0,21st Amendment Brewery,San Francisco,CA
28,800.0,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12.0,0.049,17.0,368,21st Amendment Brewery,San Francisco,CA
29,799.0,21st Amendment IPA (2006),American IPA,12.0,0.07,70.0,0,21st Amendment Brewery,San Francisco,CA
30,797.0,Brew Free! or Die IPA (2008),AmericanIPA,12.0,0.07,nan,368,21st Amendment Brewery,San Francisco,CA
31,796.0,Brew Free! or Die IPA (2009),American IPA,12.0,0.07,70.0,368,21st Amendment Brewery,San Francisco,CA
32,531.0,Special Edition: Allies Win The War!,English Strong Ale,12.0,0.085,52.0,368,21st Amendment Brewery,San Francisco,CA
33,432.0,Hop Crisis,American Double / Imperial IPA,nan,0.097,94.0,368,21st Amendment Brewery,San Francisco,CA
34,353.0,Bitter American (2011),American Pale Ale (APA),12.0,0.044,42.0,0,21st Amendment Brewery,San Francisco,CA
35,321.0,Fireside Chat (2010),Winter Warmer,12.0,0.079,45.0,368,21st Amendment Brewery,San Francisco,CA
36,173.0,Back in Black,American Black Ale,12.0,0.068,65.0,368,21st Amendment Brewery,San Francisco,CA
37,11.0,Monk's Blood,Belgian Dark Ale,12.0,0.083,35.0,368,21st Amendment Brewery,San Francisco,CA
38,10.0,Brew Free! or Die IPA,American IPA,nan,0.07,65.0,368,21st Amendment Brewery,San Francisco,CA
39,9.0,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,nan,0.049,17.0,0,21st Amendment Brewery,San Francisco,CA
40,2519.0,BimiwT inist,American IPA,12.0,0.07,82.0,67,3 Daughters Brewing,St Petersburg,FL
41,2518.0,Beach Blonde,American Blonde Ale,12.0,0.05,nan,67,3 Daughters Brewing,St Petersburg,FL
42,2517.0,Re,American Amber / Red Ale,nan,0.059,nan,67,3 Daughters Brewing,St Petersburg,FL
43,2545.0,Passion Fruit Prussia,Berliner Weissbier,12.0,0.035,11.0,60,4 Hands Brewing Company,Saint Louis,MO
44,2544.0,Send Help,American Blonde Ale,12.0,0.045,18.0,0,4 Hands Brewing Company,Saint Louis,MO
45,2324.0,Cast Iron Oatmeal Brown,American Brown Ale,nan,0.055,nan,60,4 Hands Brewing Company,Saint Louis,MO
46,2288.0,Reprise Centennial Red,American Amber / Red Ale,12.0,0.06,nan,0,4 Hands Brewing Company,Saint Louis,MO
