ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436.0,Pub Beer,American Pale Lager,12.0,0.05,nan,408,10 Barrel Brewing Company,Bend,OR
2,2265.0,Devil's Cup,American Pale Ale (APA),12.0,0.066,nan,177,nan,Gary,IN
3,13155.052521386591,Rise of the Phoenix,American IPA,12.0,0.071,nan,177,18th Street Brewery,Gary,IN
4,11687.603777837681,Sinister,American Do#uble / Imperial IPA,12.0,0.3855671852063599,nan,177,18th Street Brewery,Gary,IN
5,nan,Sex and Candy,Americ@@an IP#A,nan,0.075,nan,177,18th Street Brewery,Gary,IN
6,2261.0,nan,nan,12.0,0.077,nan,177,18th Street Brewery,Gary,IN
7,2260.0,Lake Street Express,American Pale Ale (APA),12.0,0.045,nan,177,18th Street Brewery,nan,IN
8,2259.0,Foreman,American Porter,nan,0.065,nan,177,18th Street Brewery,Gary,IN
9,nan,Jade,nan,12.0,0.055,nan,nan,18th Street Brew$ery,Gary,IN
10,2131.0,Cone Crusher,American Double / Imperial @@IPA,12.0,0.086,nan,177,18th Street Brewery,Gary,%IN
11,2099.0,Sophomoric Saison,Saison / Farmhouse Ale,12.0,0.07200000000000001,nan,177,18th Street Brewery,Gary,IN
12,2098.0,Regional Ring Of Fire,Saison / Farmhouse Ale,12.0,0.073,nan,177,18th Street Brewery,Gary,IN
13,2097.0,Garce Selé,nan,12.0,0.069,nan,177,%18th Street% Brewery,Gary,IN
14,1980.0,Troll Destroyer,Belgian IPA,12.0,0.3334305056070289,4.5765949263118175,177,18th Street Brewery,Gary,I#%N
15,1979.0,Bitter Bitch,American Pale Ale (APA),12.0,0.061,60.0,177,18th Street Brewery,nan,nan
16,2318.0,Ginja Ninja,Cider,12.0,0.06,5.083441696193939,154,2 Towns Ciderhouse,Corvallis,nan
17,2170.0,Cherried Away,nan,nan,nan,nan,154,2 Towns Ciderhouse,Corvallis,OR
18,2169.0,Rhubarbarian,Cider,12.0,0.06,nan,154,2 Towns Ciderhouse,Cor??@@vallis,OR
19,1502.0,BrightCider,Cider,12.0,0.06,nan,154,nan,Corvallis,OR??#
20,1593.0,He Said Baltic-Style Porter,$Ba$ltic Porter,12.0,0.08199999999999999,nan,368,21st Amendment Brewery,San Francisco,CA
21,1592.0,nan,Tripel,12.0,0.08199999999999999,nan,368,nan,San Francisco,CA
22,1036.0,Lower De Boom,American Barleywine,43.864124267036885,0.099,92.0,1870.424181180513,nan,San Francisco,CA
23,1024.0,Fireside C@#@hat,Winter Warmer,37.80664581043404,nan,172.09177239970515,368,21st Amendment Brewery,San Francisco,nan
24,nan,Marooned On Hog Island,nan,nan,0.3807754930616744,nan,nan,21st Amendment Brewery,San Francisco,CA
25,876.0,nan,American Pale Ale (APA),12.0,0.2527176772837571,42.0,368,21st Amendment Brewery,San Francisco,CA
26,nan,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,nan,17.0,368,2??1st Amendment Brewery,San Francisco,CA
27,801.0,Hell or High Watermelon Wheat (2009),nan,12.0,0.049,nan,nan,21st Amendment Brewery,San Francisco,CA
28,800.0,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12.0,0.049,nan,368,21st Amendment Brewery,San Francisco,CA
29,799.0,21st Amendment IPA (2006),American IPA,12.0,0.07,70.0,368,21st Amendment Brewery,nan,nan
30,797.0,Brew Free!$ or Die IPA (2008),nan,12.0,0.07,70.0,368,21st Amendment Brew@@e$ry,San Francisco,CA
31,3884.054356742053,Brew Free!# or Die IPA (2009),nan,12.0,0.07,70.0,1337.9932261274569,21st Amendment Brewery,San Francisco,CA
32,531.0,Special Edition: Allies Win The War!,English Strong Ale,12.0,0.085,nan,368,21st Amendment Brewery,San Francisco,CA
33,432.0,Hop Crisis,American Double / Imperial IPA,12.0,0.09699999999999999,94.0,368,21st Amendment Brewery,San Francisco,%CA
34,1196.7671786897945,Bitte$r American (2011@@),American Pale Ale (APA),12.0,0.044000000000000004,nan,1115.129337948195,21st Amendment Brewery,San F@@rancisc??o,CA
35,321.0,Fireside Chat (2010),Winter Warmer,12.0,0.079,45.0,nan,21st Amendment Brewery,San Francisco,CA
36,173.0,Ba%ck in B%lack,American Black Ale,12.0,0.068,65.0,368,21st Amendment Brewery,San Francisco,CA
37,11.0,Monk's Blood,Belgian Dark Ale,12.0,nan,35.0,368,21st Amendment Brewery,San Francis@@co,CA
38,10.0,Brew Free! or Die IPA,American IPA,12.0,0.07,65.0,368,21st Amendment Brewery,San Francisco,CA
39,nan,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12.0,0.2316097104829577,17.0,nan,21st Amendment Brewery,nan,CA
40,2519.0,Bim@@ini Twis??t,nan,12.0,0.07,82.0,67,3 Daughters Brewing,St Petersburg,FL
41,2518.0,Beach Blonde,American Blonde Ale,12.0,0.22538291861687645,nan,67,3 Daughters Brewing,St Petersburg,FL
42,2517.0,Rod Bender Red,American Amber / Red Ale,12.0,0.059000000000000004,nan,67,3 Daughters Brewing,St Petersburg,FL
43,2545.0,Passion Fruit Prussia,Berliner Weissbier,12.0,0.035,11.0,60,4 Hands Brewing Company,Saint Louis,MO
44,2544.0,Send Help,American Blonde Ale,12.0,0.045,18.0,60,4 Hands Brewing Company,nan,MO
45,2324.0,Cast Iron Oatmeal Brown,American Brown Ale,12.0,0.055,nan,60,4 Hands Brewing Company,Saint Louis,MO
