ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436.0,Pub Beer,American Pale Lager,12.0,0.2227671693086536,nan,408,nan,Bend,OR
2,2265.0,Devil's Cup,nan,nan,0.066,nan,177,18th Street Brewery,nan,IN
3,2264.0,Rise of the Phoenix,American IPA,12.0,0.071,nan,177,18th Street Brewery,Gary,IN
4,2263.0,Sinister,American Double / Imperial IPA,12.0,0.09,nan,177,18th Street Brewery,Gary,IN
5,2262.0,Sex and Candy,American IPA,12.0,0.075,nan,177,18th Street Brewery,Gary,IN
6,2261.0,Black Exodus,nan,12.0,0.077,nan,177,18th Street Brewery,Gary,IN
7,2260.0,Lake Street Express,American Pale Ale (APA),12.0,nan,nan,177,18th Street Brewery,Gary,IN
8,2259.0,Foreman,American Porter,nan,nan,nan,177,18th Street Brewery,Gary,nan
9,2258.0,Jade,nan,nan,nan,nan,177,18th Street Brewery,Gary,nan
10,2131.0,Cone Crusher,American Double / Imperial IPA,12.0,0.086,nan,177,18th Street Brewery,Gary,IN
11,2099.0,Sophomoric Saison,Saison / Farmhouse Ale,12.0,0.07200000000000001,nan,177,18th Street Brewery,Gary,IN
12,2098.0,Regional Ring Of Fire,Saison / Farmhouse Ale,12.0,0.073,nan,177,18th Street Brewery,Gary,nan
13,2097.0,Garce Selé,nan,60.41233992764633,0.069,nan,177,18th Street Brewery,nan,IN
14,1980.0,Troll Destroyer,nan,12.0,nan,nan,177,18th Street Brewery,Gary,IN
15,1979.0,Bit@@ter Bitch,nan,12.0,0.061,60.0,177,nan,Gary,nan
16,nan,nan,Cider,nan,0.06,nan,154,2 Towns Ciderhouse,Cor%va#llis,OR
17,2170.0,Cherried Away,Cider,12.0,0.06,4.3200948461712585,154,2 Towns Ciderhouse,Corvallis,OR
18,11774.985838600818,Rhubarbarian,Cider,12.0,nan,nan,nan,2 Towns Ciderhouse,nan,OR
19,1502.0,BrightCider,Cider,12.0,0.06,nan,154,2 Towns Ciderhouse,nan,OR
20,1593.0,He Said Baltic-Style Porter,Baltic Porter,12.0,0.08199999999999999,nan,368,21st Amendment Brewery,San Francisco,CA
21,6665.018880454549,He Said Belgian-Style Tripel,Tripel,12.0,0.4258479405358641,nan,368,21st Amendment Brewery,San Francisco,CA
22,1036.0,Lower De Boom,nan,8.4,nan,nan,368,21st Amendment Brewery,San Francisco,CA$
23,1024.0,Fireside Chat,nan,12.0,nan,45.0,368,21st Amendment Brewery,San Francisco,CA
24,nan,Marooned On Hog Island,American #Stout,12.0,0.3932009726899373,nan,368,21st Amendment Brewery,San Francisco,CA
25,nan,Bitter American,nan,12.0,0.044000000000000004,42.0,368,21st Amendment Brewery,San Francisco,CA
26,802.0,Hell or High Watermelon Wheat (2009),nan,12.0,0.049,17.0,368,21st Amendment Brewery,nan,nan
27,4230.6247629704385,Hell or High Watermelon Wheat (2009),nan,37.466532152464325,0.224214871987362,17.0,nan,21st Amendment Brewery,San Francisco,C#%A
28,800.0,21s@@t Amendment@@ Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12.0,0.049,17.0,nan,21st Amendment Brewery,San Francisco,CA
29,799.0,21st Amendment IPA (2006),American IPA,12.0,0.07,70.0,368,21st Amendment Brewery,nan,CA
30,nan,Brew Free! or Die IPA (2008),nan,12.0,0.07,310.9437122317203,nan,21st Amendment Brewery,San Francisco,CA
31,nan,Brew Free! or Die IPA (2009),American IPA,12.0,0.07,70.0,nan,21st Amendment Brewery,San Francisco,CA
32,2503.0500023812383,Special Edition: Allies Win The War!,English Strong Ale,12.0,0.085,52.0,1700.5270121767605,21st Amendment Brewery,San Francisco,CA%$
33,432.0,Hop Crisis,American Double / Imperial IPA,12.0,0.09699999999999999,94.0,368,21st Amendment Brewery,San Francisco,CA
34,nan,Bitter American (2011),American Pale Ale (APA),nan,0.044000000000000004,42.0,368,21st Amendment Brewery,San Francisco,CA
35,321.0,nan,Winter Warmer,12.0,0.079,45.0,368,21st Amendment Brewery,San Francisco,CA
36,173.0,Back in Black,American Black Ale,12.0,0.068,65.0,368,21st Amendment Brewery,San Francisco,CA
37,nan,Monk's Blood,Belgian Dark Ale,12.0,0.083,35.0,368,21st Amendment Brewery,San Francisco,CA
38,10.0,Brew Free! or Die IPA,American IPA,12.0,0.07,235.08155343632,368,21st Amendment Brewery,San Francisco,CA
39,9.0,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12.0,0.049,nan,368,21st Amendment Brewery,San Francisco,CA
40,nan,nan,American IPA,12.0,0.07,82.0,67,3 Daughters Brewing,St Petersburg,FL
41,7572.283378149498,Beach Blonde,American Blonde Ale,12.0,0.05,nan,67,nan,St Petersburg,FL
42,2517.0,Rod Bender Red,American Amber / Red Ale,12.0,0.059000000000000004,nan,67,nan,St Petersburg,FL
43,2545.0,Passion Fruit Prussia,Berliner Weissbier,12.0,0.035,11.0,nan,nan,Saint Louis,MO
44,2544.0,Send Help,nan,12.0,0.045,18.0,60,4 Hands Brewing Company,Saint Louis,M@@O
45,2324.0,Cast Iron Oatmeal Brown,nan,12.0,0.055,nan,60,4 Hands Brewing Company,Saint Louis,MO
46,2288.0,Reprise Centennial Red,American Amber / Red Ale,12.0,nan,nan,nan,4 Hands Brewing Company,Saint Louis,MO
47,2287.0,Alter Ego,nan,12.0,0.055,nan,247.81005484480065,4 Hands Brewing Company,Saint Louis,MO
48,nan,Divided Sky,nan,12.0,0.2278149415602569,nan,60,4 Hands Brewing Company,nan,MO
49,2285.0,nan,American IPA,nan,0.065,nan,60,4 Hands Brewing Company,nan,MO
50,1870.0,C@@ont@@act High,American Pale Wheat Ale,12.0,nan,28.0,60,4 Hands Brewing Company,Saint Louis,MO
51,2603.0,G??al$axyfest,American IPA,16.0,0.065,nan,27,450 North Brewing Company,Columbus,IN
52,2602.0,nan,American IPA,16.0,0.05,45.0,nan,450 North Brewing Company,Columbus,IN
53,2220.0,Barn Yeti,Belgian Strong Dark Ale,95.49922071924222,0.4260277172278745,nan,27,450 North Brewing Company,Columbus,IN
54,2219.0,nan,nan,16.0,0.069,65.0,27,450 North Brewing Company,Columbus,I#N
55,nan,Ironman,English Strong Ale,16.0,0.09,50.0,27,450 North Brewing Company,Columbus,IN
56,2217.0,Honey Kolsch,Kölsch,16.0,0.046,15.0,27,nan,Columbus,nan
57,2216.0,Copperhead Am#ber,Belgian Dark Ale,16.0,0.052000000000000005,18.0,27,450 North Brewing Company,Columbus,IN
58,972.0,nan,nan,16.0,0.059000000000000004,75.0,481,7 Seas Brewing Company,Gig Harbor,WA
59,866.0,nan,English Pale Ale,16.0,nan,30.0,481,7 Seas Brewing Company,nan,WA
60,48.0,British Pale Ale,English Pale Ale,16.0,0.054000000000000006,30.0,481,7 Seas Brewing Company,Gig Harbor,WA
61,47.0,Ballz Deep Double IPA,nan,16.0,nan,82.0,481,7 Seas Brewing Company,nan,nan
62,1583.0,Wolfman's Berliner,Berliner Weissbier,nan,0.11657684978648895,nan,373,7venth Su@@n,Dune$din,FL
63,6312.935964937197,Colorado Native,American Amber / Red Lager,12.0,0.055,26.0,462,nan,Golden,#CO
64,431.0,Colorado Native (2011),American Amber / Red Lager,12.0,0.055,26.0,nan,AC Golden Brewing Company,Golden,CO
65,516.0,Jockamo IPA,nan,12.0,0.065,52.0,533,Abita Brewing Company,nan,LA
66,515.0,Purple Haze,Fruit / Vegetable Beer,12.0,0.14100797999784662,13.0,533,Abita Brewing Company,Abita Springs,LA
67,514.0,Abita Amber,American Amber / Red Lager,12.0,0.045,17.0,533,Abita Brewing Company,Abita Springs,LA
68,2540.0,Citra Ass Down,nan,16.0,nan,68.0,62,Against The Grain Brewery,Louisville,KY
69,2539.0,nan,nan,16.0,0.05,20.0,nan,Against The Grain Brewery,Louisville,KY
70,14707.602015265777,Citra Ass Down,American Double / Imperial IPA,16.0,0.08,68.0,1,Against the Grain Brewery,Louisville,KY
71,2685.0,nan,English Barleywine,16.0,0.125,80.0,1,Against the Grain Brewery,nan,??KY??
72,2684.0,35 K,Milk / Sweet Stout,68.33564403896274,0.077,25.0,1,Against the Grain Brewery,Louisville,KY
73,2683.0,A Beer,nan,16.0,0.042,42.0,1,Against the Grain Brewery,nan,KY
74,nan,Rules are Rules,German Pilsener,16.0,0.05,25.0,1,Against the Grain Brewery,Louisville,KY
75,nan,Flesh Gourd'n,Pumpkin$ A#le,16.0,0.066,21.0,1,Against the Grain Brewery,Louisville,KY
76,2680.0,Sho'nuff,Belgian Pale Ale,16.0,0.04,13.0,nan,Against the Grain Brewery,Louisville,KY
77,2679.0,nan,nan,nan,0.055,nan,1,Against the Grain Brewery,Louisville,KY
78,2678.0,nan,American Double / Imperial IPA,16.0,nan,68.0,1,Against the Grain Brewery,Louisville,nan
79,2677.0,Coq de la Marche,Saison / Farmhouse Ale,53.239539815495206,nan,38.0,1,Against the Grain Brewery,Louisville,KY
80,2676.0,nan,American Wild Ale,16.0,0.065,nan,1,nan,Louisville,KY
81,2675.0,Pi#le of Face,American IPA,nan,0.18638028617676644,65.0,1,Against the Grain Brewery,Louisville,KY
82,2674.0,The Brown Note,English Brown Ale,16.0,0.05,110.98226799780552,1,Against the Grain Brewery,Louisville,KY
83,nan,Maylani's Coconut Stout,American Stout,16.0,0.053,35.0,367,Airways Brewing Company,nan,WA
84,1162.0,Oatmeal PSA,American Pale Ale (APA),16.0,0.05,nan,367,Airways Brewing Company,nan,WA
85,1137.0,Pre Flight Pilsner,American Pilsner,16.0,0.052000000000000005,33.0,nan,nan,Kent,WA
86,2403.0,P-Town Pilsner,American Pilsner,12.0,0.04,20.0,117,Alameda Brewing,Portland,OR
87,2402.0,Klickitat Pale Ale,American Pale Ale (APA),12.0,0.053,36.0,117,nan,Portland,nan
88,nan,Yellow Wolf Imperial IPA,American Double / Imperial IPA,12.0,0.08199999999999999,556.3058311819753,117,nan,Portland,nan
89,nan,Freeride APA,American Pale Ale (APA),12.0,0.053,40.0,270,Alaskan Brewing Company,Juneau,AK
90,1920.0,Alask??an Ambe??r,nan,12.0,0.053,18.0,270,Alaskan Brewing Company,Juneau,AK
91,2501.0,Hopalicious,American Pale Ale (APA),12.0,0.057,nan,73,Ale Asylum,Madison,WI
92,1535.0,Kentucky Kölsch,Kölsch,nan,0.043,nan,nan,Alltech's Lexington Brewing Company,Lexington,KY
93,nan,Kentucky IPA,American IPA,16.0,0.065,5.957951027084063,388,Alltech's Lexington Brewing Company,Lexington,KY
94,1474.0,nan,American Pale Ale (APA),16.0,0.054000000000000006,nan,401,Amnesia Brewing Company,Washougal,WA
95,1473.0,Damnesia,nan,67.24256317945289,0.062,nan,401,Amnesia Brewing Company,Washougal,WA
96,837.0,Desolation IPA,American IPA,nan,0.062,43.0,401,Amnesia Brewing Company,nan,#WA#
97,2592.0,Liberty Ale,nan,12.0,0.059000000000000004,nan,35,Anchor Brewing Company,San Francisco,CA
98,2578.0,IPA,American IPA,12.0,0.065,5.908862979175619,35,Anchor Brewing Company,San Francisco,CA
99,2577.0,Sum%mer Wh$eat,American Pale Wheat Ale,12.0,nan,nan,nan,Anchor Brewing Company,San Francisco,CA
100,2103.0,nan,American Amber / Red Lager,12.0,0.049,nan,35,Anchor Brewing Company,San Fra%ncisco,C@@A
101,2102.0,Brotherhood Steam,California Common / Steam Beer,12.0,0.055999999999999994,nan,186.91807023364464,Anchor Brewing Company,San Francisco,CA
102,2291.0,Blood Orange Gose,nan,12.0,nan,nan,171,Anderson Valley Brewing Company,Boonville,CA
103,nan,Keebarlin' Pale Ale,American Pale Ale (APA),12.0,0.042,nan,171,Anderson Valley Brewing Company,Boonville,nan
104,nan,the Kimmie the Yink and the Holy Gose,Gose,55.277057969024455,0.048,nan,171,Anderson Valley Brewing Company,Boonville,CA
105,1563.0,Fall Hornin',Pumpkin Ale,12.0,0.06,3.6963825083743087,171,nan,nan,CA
106,1520.0,nan,Oatmeal Stout,12.0,0.057,13.0,171,Anderson Valley Brewing Company,Boonville,CA
107,1350.0,Summer Solstice,Cream Ale,nan,0.055999999999999994,4.0,171,Anderson Valley Brewing Company,Boonville,CA
108,1327.0,nan,American IPA,12.0,0.07,80.0,171,nan,Boonville,CA
109,6224.105829037647,Boont Amber Ale,nan,12.0,0.057999999999999996,nan,701.9383918691179,Anderson Valley Brewing Company,Boonville,CA
110,1221.0,Barney Flats Oatmeal Stout,nan,12.0,0.2557657505196252,13.0,171,Anderson Valley Brewing Company,Boonville,CA%
111,1217.0,El Steinber Dark Lager,Vienna Lager,16.0,0.2912240494454369,25.0,171,nan,Boonville,CA
112,811.0,Boont Amber Ale (2010),American Amber / Red Ale,nan,0.057999999999999996,15.0,171,Anderson Valley Brewing Company,Boonville,CA
113,753.0,Summer Solstice Cerveza Crema (2009),Cream Ale,12.0,0.055999999999999994,4.0,171,nan,Boonville,CA
114,572.0,Barney Flats Oatmeal Stout (2012),Oatmeal Stout,nan,nan,13.0,171,Anderson Valley Brewing Company,Boonville,nan
115,523.0,Winter Solstice,Winter Warmer,12.0,0.069,6.0,171,Anders??on Valley Brewing C@@ompany,Boonville,CA
116,367.0,Hop Ottin' IPA (2011),American IPA,12.0,0.07,nan,nan,Anderson Valley Brewing Company,Boonville,CA
117,78.0,Boont Amber Ale (2011),American Amber / Red Ale,12.0,0.057999999999999996,15.0,171,Anderson Valley Brewing Company,Boonville,CA
118,77.0,Summer Solstice (2011),Cream A@@le,12.0,nan,nan,171,Anderson Valley Brewing Company,B$oonville,CA
119,76.0,Poleeko Gold Pale Ale (2009),American Pale Ale (APA),12.0,0.055,28.0,171,Anderson Valley Brewing Company,Boonville,CA
120,2337.0,Charlie's Rye IPA,American IPA,16.0,0.06,nan,146,Angry Minnow,nan,WI
121,nan,River Pig Pale Ale,American Pale Ale (APA),16.0,0.28794216568858444,nan,542,Angry Minnow Brewing Company,Hayward,WI
122,409.0,Oaky's Oatmeal Stout,Oatmeal Stout,16.0,0.047,nan,542,Angry Minnow Brewing Company,nan,WI
123,1294.0,nan,Cider,16.0,0.05,nan,434,Angry Orchard Cider Company,nan,OH%@@
124,1293.0,Angry Orchard Crisp Apple,Cider,16.0,0.2932623936945284,nan,1637.0988356844944,Angry Orchard Cider Company,Cincinnati,OH
125,nan,Angry Orchard Crisp Apple,C#id#er,42.018619415891735,0.05,nan,434,Angry Orchard Cider Company,Cincin@@nati,O$H$
126,2207.0,nan,Belgian Pale Ale,54.044357770237134,0.068,nan,193,Anthem Brewing Company,Oklahoma City,nan
127,11305.50055354856,Arjuna,Witbier,12.0,nan,nan,nan,nan,Oklahoma City,OK
128,2039.0,Uroboros,nan,12.0,nan,nan,580.2635131992904,nan,nan,OK
129,2511.0,Long Leaf,American IPA,16.0,0.071,75.0,69,Appalachian Mountain Brewery,Boone,nan
130,2510.0,Honey Badger Blonde,American Blonde Ale,16.0,0.047,19.0,nan,Appalachian Mountain Brewery,Bo??$one,nan
131,nan,nan,American Porter,nan,0.06,23.0,nan,Appalachian Mountain Brewery,Boone,NC
132,nan,Sky High Rye,American Pale Ale (APA),12.0,0.06,nan,1785.7219399378548,nan,Battle Creek,MI
133,390.0,Whitsun,American Pale Wheat Ale,nan,0.062,17.0,nan,Arcadia Brewing Company,Battle Creek,nan
134,735.0,On-On Ale (2008),nan,nan,0.052000000000000005,nan,513,Arctic Craft Brewery,Colorado Springs,CO
135,1333.0,Quakertown Stout,American Double / Imperial Stout,12.0,0.092,50.0,426,nan,De??nton,nan
136,1332.0,Greenbelt Farmhouse Ale,nan,12.0,nan,20.0,nan,Armadillo Ale Works,@@Denton,TX
137,1172.0,Mo's Gose,Gose,16.0,nan,10.0,461,Armstron$g B%rewing Company,South San Francisco,CA
138,1322.0,Green Bullet Organic India Pale Ale,nan,16.0,0.07,nan,429,Asher Brewing Company,Boulder,CO
139,550.0,Rocket Girl,Kölsch,12.0,0.032,27.0,nan,Asheville Brewing Company,Asheville,NC
140,429.0,nan,American Porter,12.0,0.053,26.0,528,Asheville Brewing Company,nan,NC
