ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436.0,Pub Beer,American Pale Lager,12.0,0.05,nan,408.0,10 Barrel Brewing Company,Bend,??@@OR
2,nan,Devil's Cup,American Pale Ale (APA),12.0,0.066,nan,177.0,nan,Gary,IN
3,2264.0,nan,nan,12.0,0.071,nan,177.0,nan,Gary,nan
4,nan,Sinister,American Double / Imperial IPA,12.0,0.09,nan,nan,nan,Gary,IN
5,2262.0,nan,nan,12.0,0.075,nan,nan,18th Street Brewery,Gary,IN
6,2261.0,Black Exodus,Oatmeal Stout,12.0,nan,nan,177.0,18th Street Brewery,Gary,nan
7,2260.0,Lake Street Express,American Pale Ale (APA),12.0,nan,nan,177.0,18th Street Brewery,Gary,IN
8,2259.0,Foreman,American Porter,nan,nan,nan,nan,nan,Gary,IN
9,2258.0,Jade,American Pale Ale (APA),12.0,0.055,nan,177.0,18th Street Brewery,nan,IN
10,2131.0,Cone Crusher,American Double / Imperial IPA,12.0,nan,nan,177.0,18th Street Brewery,Gary,IN
11,2099.0,Sophomoric Saison,Saison / Farmhouse Ale,nan,0.07200000000000001,nan,659.2041896229391,18th Street Brewery,Gary,nan
12,2098.0,Regional Ring Of Fire,Saison / Farmhouse Ale,12.0,0.073,nan,177.0,18th Street Brewery,Gary,IN
13,2097.0,Garce Selé,Saison / Farmhouse Ale,12.0,0.069,nan,177.0,18th Street Brewery,G$ary,IN
14,1980.0,Troll Destroyer,Belgian IPA,12.0,0.085,nan,177.0,18th Street Brewery,Gary,IN
15,1979.0,Bitter Bitch@@,American Pale Ale (APA),12.0,nan,60.0,177.0,18th Street Brewery,nan,IN
16,nan,Ginja N??inja,Cider,12.0,0.06,nan,154.0,2 Towns Ciderhouse,Corvallis,OR
17,2170.0,Cherried Away,Cider,nan,nan,nan,154.0,2 Towns Ciderhouse,nan,OR
18,2169.0,Rhubarbarian,Cider,12.0,0.06,nan,154.0,2 Towns Ciderhouse,Corvallis,OR
19,1502.0,BrightCider,Cider,nan,0.06,nan,154.0,2 Towns Ciderhouse,Corvallis,OR
20,1593.0,He Said Baltic-Style Porter,Baltic Porter,12.0,0.4767425766050081,nan,368.0,21st Amendment Brewery,San Francisco,CA
21,1592.0,He Said Belgian-Style Tripel,Tripel,nan,0.08199999999999999,nan,368.0,nan,San Francisco,CA
22,1036.0,Lower De Boom,American Barleywine,8.4,0.099,92.0,368.0,21st Amendment Brewery,San Francisco,CA
23,nan,nan,Winter Warmer,12.0,0.079,45.0,368.0,21st Amendment Brewery,San Francisco,CA
24,976.0,Marooned On Hog Island,American Stout,12.0,0.079,nan,368.0,nan,San Francisco,CA
25,876.0,Bitter ??Amer#ican,American Pale Ale (APA),12.0,0.044000000000000004,42.0,368.0,21st Amendment Brewery,San Francisco,CA
26,802.0,Hell or High Watermelon Wheat (2009),nan,12.0,0.049,17.0,368.0,21st Amendment Brewery,San Francisco,CA
27,801.0,Hell or High Watermelon Wheat (2009),nan,12.0,0.049,17.0,nan,21st Amendment Brewery,San$ Franc??isco,CA
28,nan,21s$t Amendment W$atermelon Wheat Beer (2006),nan,12.0,0.049,nan,368.0,21st Amendment Brewery,San Francisco,CA
29,799.0,21st Amendment IPA (2006),American IPA,nan,0.07,70.0,368.0,21st Amendment Brewery,San Francisco,CA
30,797.0,Brew Free! or Die IPA (2008),American IPA,12.0,0.07,70.0,368.0,21st Amendm%ent Brewery,San Francisco,nan
31,796.0,nan,American IPA,nan,0.07,70.0,nan,21st Amendment Brewery,San Francisco,CA
32,531.0,Special Edition: Allies Win The War!,English Strong Ale,12.0,0.085,nan,368.0,21st Amendment Brewery,San Francisco,CA
33,432.0,Hop Crisis,American Double / Imperial IPA,12.0,0.09699999999999999,94.0,368.0,21st Amendment Brewery,nan,CA
34,353.0,Bitter American (2011),American Pale Ale (APA),nan,0.044000000000000004,42.0,368.0,21st Amendment Brewery,San Francisco,CA
35,321.0,Fireside Chat (2010),Winter Warmer,12.0,0.079,45.0,368.0,nan,San Francisco,nan
36,173.0,nan,American Black Ale,12.0,0.068,65.0,368.0,21st Amendment Brewery,San Francisco,CA
37,11.0,Monk's Blood,Belgian Dark Ale,nan,0.083,35.0,368.0,21st Amendment Brewery,San Francisco,CA
38,10.0,nan,$@@American IPA,12.0,0.07,nan,368.0,21st Amendment Brewery,San Francisco,nan
39,nan,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12.0,0.049,17.0,368.0,21st Amendment Brewery,nan,CA
