ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,32190.659944987565,callahan eye foundation hospital,1720 university blvd,empty,empt#y,birmingham,al,35233.0,jefferson,11542725412.988907,nan,vol??untary non-profit - pri@@vate,yes,nan,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empty,nan,al_scip-card-2
2,10018.0,nan,1720 university blvd,empty,empty,nan,nan,35233.0,jefferson,nan,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,empty,nan
3,10018.0,callahan eye #foundat??ion hospital,1720 university blvd,empty,empty,nan,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,ye@@s,su%rgical in%fection prevention,nan,surgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,empty,al_scip-inf-2
4,10018.0,callahan eye foundation hospital,1720 university blvd,empt?@@?y,empty,nan,al,145060.38273216985,jefferson@@,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,nan,scip-inf-3,nan,nan,empty,al_scip-inf-3
5,36914.757198288586,callahan eye foundation hospital,nan,empty$,empty,birmingham,al,35233.0,jefferson,nan,acute care hospit$als,voluntary non-profit - private,#ye$s,su%rgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,empty,al_scip-inf-4
6,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,8287498900.114904,acute care hospitals,nan,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),emp#t$y,empty,al_scip-inf-6
7,10018.0,callahan eye foundation hospital,1720 uni$versity blvd,empty,empty,bir#mingham,al,35233.0,nan,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,nan,scip-v??%te-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,empty,empty,al_scip-vte-1
8,10018.0,callahan eye foundation hospital,1720 university blvd,empty,#e??mpty,birm%ingham,al,35233.0,jefferson,nan,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,empty,nan,al_scip-vte-2
9,44535.19297250958,nan,1300 south montgomery avenue,empty,em$pty,sheffield,al,35660.0,jefferson,8834692135.014236,acute care hospitals,government - hospital district or authority,yes,heart attack,a#mi??-1,heart attack patients given aspirin at arrival,97%,33 patients,al_ami-1
10,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,shef%%field,al,35660.0,nan,nan,acute care#@@ hospitals,government - hospital district or authority,nan,heart attack,ami-2,heart attack patients given aspirin at discharge,92%,13 patients,al_ami-2
11,nan,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,nan,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,4 patients,al_ami-3
12,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,nan,jefferson,2563864556.0,nan,government - hospital district or authority,yes,heart attac#k,ami-4,hea#rt attack patients given smoking cessation advice/counseling,100%,4 patients,al_ami-4
13,nan,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,#al,115517.37420703813,jefferson,2563864556.0,acute care hospit@@als#,go??vernment - hospital distr$ict or authority,nan,heart attack,ami-5,heart attack patients given beta blocker at discharge,86%,14 patient#s,al_ami-5
14,10019.0,nan,1300 south montgomery avenue,empt#y,empty,sheffield,al,35660.0,jefferson,nan,acute car$e hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
15,10019.0,helen keller memorial hospital,1300 s??outh montgomery avenue,empty,empty,sheffield,$a$l,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,nan,empty,0 patients,al_ami-8a
16,nan,nan,1300 south montgomery avenue,empty,nan,sh#eff$ield,??al@@,nan,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,nan,heart failure,hf-1,heart failure patients given discharge instructions,nan,114 patients,al_hf-1
17,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,gover#nment - hospital district or authority,yes,nan,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,nan,149 patients,al_hf-2
18,10019.0,helen# keller mem@@orial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes$,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,37 patients,nan
19,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,??sheffie#ld,al,165708.39368377786,nan,2563864556.0,acute care hospitals,nan,yes,heart failure,hf-4,nan,100%,41 patients,al_hf-4
20,nan,southeast alabama medical center,1108 ross clark circle,empty,empty,nan,al,36302.0,houston,3347938701.0,acute care hospitals$,government - hospital district or authority,yes,heart @@attack,ami-1@@,heart attack patient#s given aspirin at arrival,98%,270 patients,al_ami-1
21,10001.0,nan,1108 ross clark circle,nan,empty,nan,al,nan,houston@??@,nan,acute care hospitals,government - hospital district or authority,yes,nan,ami%-2%,heart attack patients given aspi#rin at dis??charge,99%,516 patients,al_ami-2
22,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acut$e care hosp??itals,nan,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),nan,71 patients,al_ami-3
23,10001.0,southeast alabama medical center,1108 ross $clark circle,empty,nan,dothan,nan,36302.0,houston,11331153082.717165,ac#ute car@@e hospitals,government - hospital district or aut$hority,nan,nan,ami-4,heart attack patients given smoking cessation advice/counseling,100%,244 patients,al_ami-4
24,47447.94329465158,southeast alabama medical center,1108 ross clark circle,empty,nan,nan,al,36302.0,nan,nan,acute care hospitals,government - hospital district or authority,nan,heart attack,nan,heart attack patients given beta blocker at discharge,99%,441 patients,al_ami-5
25,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
26,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empt$y#,dothan,al,nan,houston,3347938701.0,nan,government - hospital district or authority,yes,heart attack,nan,heart attack patients given pci within 90 minutes of arrival,72%,40 patients,al_ami-8a
27,nan,southeast alabama medical center,1108 ross clar@@k circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,he$#art failure,hf-1,nan,78%,455 pati$e#nts,al_hf-1
