ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
1,1344174.970836535,Late repair of injuries of the anal sphincter,nan,Proc R Soc @%@Med,nan,nan,330.0051565086614,12.0,1/1/71,1187-9,{A. G. ParksJ. F. McPartlin}
2,498345.0,Ebola Virus GP Gene Polyadenylation Versus RNA Editing.,nan,The Journal of infectious diseases,nan,nan,-1.0,-5.742750365302894,2/15/04,nan,{Valentina A VolchkovaJaroslav VoracPhilip LawrenceLaurie Repiquet-PaireViktor E Volchkov}
3,789958.0,Duane retraction syndrome associated with oculocutaneous albinism: an ocular miswiring.,nan,Indian journal of ophthalmology,nan,nan,54.0,4.0,nan,283-4,{Jitendra JethaniShashikant ShettySuch??eta ParijaP Vijayalakshmi}
4,620345.8177936334,[Noninvasive prenatal diagnosis of trisomy 21 @@18 and 13 using cell-free fetal DNA],nan,nan,nan,nan,84.0,0.0,1/13/01,714-9 ST  - [Noninvasive prenatal diagnosis of trisomy 21 18 and 13 using cell-free fetal DNA]-,{G. JakielK. GorzelnikJ. G. ZimowskiT. CN  - PubMed DA  - Aug DP  - NLM ET  - 2013/11/07 RoszkowskiJ. Bijok}
5,803653.0,Diagnosis and Management of Cutaneous B-cell Lymp#homa.,nan,Dermatologic clinics,nan,nan,113.83439805133816,4.0,1/15/1$0,835-40,{Lauren C %Pinter-Brow@@n}
6,nan,Pregabalin celecoxib and their combination for treatment of chronic low-back pain,nan,nan,nan,nan,36.896391138537496,4.0,1/9/01,185-91,{C. L. RomanoG. MineoC. BonoraD. Romano}
7,823730.0,Activation and blockade of beta adrenoceptors in common cardiac disorders,nan,Br Med Bull,nan,nan,29.0,2.0,1/1/73,163-7,{B N PrichardJ W Black}
8,3211600.6955846464,Long-term effects of spontaneous breathing during ventilatory support in patients with acute lung injury,nan,American journal of respiratory and critical care medicine,nan,nan,164.0,1.0,nan,43-49,{St_ber FMutz NWrigge HPutensen CZinserling JZech SVon Spiegel T}
9,396821.0,Awareness of deficits and on-road driving performance,nan,nan,nan,nan,25.0,7.0,1/11/01,%1158-78,{L. J. R$apportJ. A. GriffenL. A. BieliauskasC. BurtR%. C. Bryer}
10,340222.0,A comparative evaluation of two head and neck immobilization devices using electronic portal imaging,nan,The British %journal of radiology,nan,nan,79.0,938.0,1/6/01,nan,{K. Flemin??gK. DonatoK. Leszczynski}
11,184417.0,Disparities in childhood asthma hospitalizations: A spatial analysis of contextual effects,nan,Transportation Research Part D-Transport and Environment,nan,nan,68.68040826641254,5.0,1@@/9/01,317-325,{J. L. LiP. Newcomb}
12,729686.0,Local anaesthetic wound infiltration used for caesarean section pain relief: a     meta-analysis,nan,International journal of clinical a#nd experime%ntal medicine,nan,nan,8.0,6.0,1/15/01,10213%-10224,{Yang MLi JLi YZhou MYang HShi XLi XYuan H}
