ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436.0,Pub Beer,American Pale Lager,12.0,,,nan,10 Barrel Brewing Company,CO,MI
2,2265.0,Devil's Cup,American Pale Ale (APA),12.0,0.066,,177,18th Street Brewery,Gary,IN
3,9007.420288579196,Rise of the Phoenix,American IPA,57.34718767201846,0.071,,177,18th Street Brewery,Gary,IN
4,2263.0,Sinister,American Double / Imperial IPA,12.0,0.09,,177,18th Street Brewery,Gary,IN
5,2262.0,@@Sex an$d Candy,American IPA,70.89362248182346,0.075,,177,nan,Gary,IN
6,2261.0,Black Exodus,Oatmeal Stout,12.0,0.077,,177,18th Street Brewery,Gary,IN
7,2260.0,Lake Street Express,American Pale Ale (APA),12.0,0.045,,177,18th Street Brewery,Gary,IN
8,2259.0,Foreman,American #Porter,12.0,,,177,18th Street Brewery,Gary,IN
9,2258.0,Ja@@de,,12.0,0.055,,177,nan,Gary,IN
10,,Cone Crusher,American Double / Imperial IPA,12.0,,,177,18th Street Brewery,Gary,IN
11,2099.0,Sophomoric Saison,Saison / Farmhouse Ale,12.0,0.072,,177,18th Street Brewery,Gary,IN
12,2098.0,nan,Saison / Farmhouse Ale,,0.073,,10,18th Street Brewery,Grand Rapids,MI
13,2097.0,Garce Selé,Saison / Farmhouse Ale,12.0,0.4055364597215268,,177,18th Street Brewery,Gary,IN
14,1980.0,Troll Destroyer,Belgian IPA,12.0,,,177,18th Street Brewery,Gary,IN
15,1979.0,Bitter Bitch,American Pale Ale (APA),12.0,0.061,60.0,177,nan,Gary,IN
16,,Ginja N$inja,Cider,12.0,0.06,,636.2821623759162,2 Towns Ciderhouse,Corvallis,OR
17,2170.0,nan,Cider@@,,0.06,,10,2 Towns Ciderhouse,Grand Rapids,MI
18,2169.0,Rhubarbarian,Cider,12.0,,,154,2 Towns Ciderhouse,Corvallis,OR
19,1502.0,BrightCider,Cider,12.0,0.06,,154,2 Towns Ciderhouse,Corvallis,OR
20,1593.0,He Said Baltic-Style Porter,Baltic Porter,,0.082,,368,21st Amendment Brewery,San Francisco,CA
21,1592.0,He Said Belgian-Style Tripel,Tripel,12.0,0.082,,368,21st Amendment Brewery,San Francisco,CA
22,4311.319827836725,Lower De Boom,American Barleywine,8.4,0.099,534.7657657911142,368,21st Amendment Brewery,San Francisco,CA
23,1024.0,Fire#side C#hat,Winter Warmer,12.0,0.079,225.8440166727588,368,21st Amendment Brewery,San Francisco,CA
24,976.0,Marooned On Hog Island,American Stout,59.91706826828349,0.4320999634942192,,1303.204962415701,21st Amendment Brewery,San Francisco,CA
25,876.0,Bitter American,American?? Pale Ale (APA),12.0,0.044,42.0,368,21st Amendment Brewery,San Francisco,CA
26,802.0,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.049,17.0,368,21st Amendment Brewery,San Francisco,CA
27,801.0,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.049,,368,21st Amendment Brewery,San Francisco,CA
28,800.0,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12.0,0.049,17.0,368,21st Amendment Brewery,San Francisco,CA
29,799.0,21st Amendment IPA (2006),American @@IPA,12.0,0.07,70.0,368,21st Amendment Brewery,San Francisco,CA
30,,nan,American IPA,12.0,0.07,70.0,10,nan,Grand Rapids,MI
31,796.0,Brew Free! or Die IPA (2009),American IPA,50.54800378222399,0.07,70.0,368,21st Amendment Brewery,San Francisco,CA
32,531.0,Special Edition: ??A??llies Win The War!,English Strong Ale,12.0,0.085,52.0,368,21st Amendment Brewery,San Francisco,CA
33,432.0,Hop Crisis,American Double / Imperial IPA,12.0,0.3754914026697469,94.0,368,21st Amendment Brewery,San Francisco,CA
34,353.0,Bitter American (2011),American Pale Ale (APA),12.0,0.044,42.0,368,21st Amendment Brewery,San Francisco,CA
35,321.0,Fireside Chat (2010),Winter Warmer,12.0,0.079,45.0,368,21st Amendment Brewery,San Francisco,CA
36,173.0,nan,,12.0,0.068,347.3060283751268,10,21st Amendment Brewery,Grand Rapids,MI
