ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,10018.0,callahan eye foundation hospital,proprietary,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empty,empty,ak_scip-card-2
2,10018.0,callahan eye foundation hospital,proprietary,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,empty,al_scip-inf-1
3,10018.0,callahan eye foundation hospital,proprietary,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,scip-inf-4,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,empty,al_scip-inf-2
4,10018.0,callahan eye foundation hospital,proprietary,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,2505 u s highway 431 north,scip-inf-3,69%,empty,empty,ak_scip-inf-3
5,10018.0,callahan eye foundation hospital,proprietary,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,surgical infection prevention,yes,heart failure,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,empty,al_scip-inf-4
6,10018.0,callahan eye foundation hospital,proprietary,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,7 patients,yes,surgical infection prevention,scip-inf-6,blount,empty,empty,al_scip-inf-6
7,10018.0,callahan eye foundation hospital,proprietary,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,455 patients,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,empty,empty,al_scip-vte-1
8,10018.0,callahan eye foundation hospital,proprietary,empty,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,birmingham,al,35233.0,al_ami-5,2053258100.0,acute care hospitals,voluntary non-profit - private,68%,surgical infection prevention,scip-vte-2,205 patients,empty,empty,al_scip-vte-2
9,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,402 patients,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,chambers,ami-1,heart attack patients given aspirin at arrival,97%,33 patients,al_ami-1
10,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,619 south 19th street,ami-2,618 patients,92%,13 patients,al_ami-2
