ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436.0,Pub Beer,American Pale Lager,12.0,,,408,10 Barrel Brewing Company,Bend,OR
2,2265.0,Devil's Cup,American Pale Ale (APA),12.0,0.066,,177,18th Street Brewery,Gary,IN
3,,Rise of the Phoenix,American IPA,12.0,0.071,,177,18th Street Brewery,Gary,IN
4,2263.0,253,American Double / Imperial IPA,12.0,0.09,,MI,18th Street Brewery,Davenport,IN
5,2262.0,Sex and Candy,American IPA,12.0,0.075,,177,treet Brewery,Gary,IN
6,2261.0,Black Exodus,Oatmeal Stout,12.0,,,177,18th Street Brewery,Gary,IN
7,2260.0,Lake Street Express,American Pale Ale (APA),12.0,,,177,18th Street Brewery,Gary,IN
8,2259.0,Foreman,American Porter,12.0,0.065,,177,18th Street Brewery,Gary,IN
9,2258.0,Jade,American Pale Ale (APA),12.0,0.055,,177,18th Street Brewery,Gary,IN
10,,Cone Crusher,American Double / Imperial IPA,12.0,0.086,,177,18th Street Brewery,Gary,IN
11,2099.0,Sophomoric Saison,Saison / Farmhouse Ale,12.0,0.072,,177,18th Street Brewery,Gary,IN
12,2098.0,Regional Ring Of Fire,Saison / Farmhouse Ale,12.0,0.073,,177,18thStreetBrewery,Gary,IN
13,2097.0,Garce Selé,Saison / Farmhouse Ale,12.0,0.069,,177,18th Street Brewery,Gary,IN
14,1980.0,Troll Destroyer,BelgianIPA,12.0,0.085,,177,18th Street Brewery,Gary,IN
15,1979.0,Bitter Bitch,7 Seas Brewing Company,12.0,0.061,60.0,Barrel Aged Farmer,18th Street Brewery,Gary,IN
16,,Ginja Ninja,Cider,12.0,0.06,,154,2 Towns Ciderhouse,Corvallis,OR
17,2170.0,Cherried Away,Cider,12.0,0.06,,154,2 Towns Ciderhouse,Corvallis,OR
18,2169.0,u,Cider,12.0,0.06,,154,2 Towns Ciderhouse,288,OR
19,1502.0,BrightCider,Cider,12.0,0.06,,154,2 Towns Ciderhouse,Corvallis,OR
20,1593.0,He Said Baltic-Style Porter,Baltic Porter,12.0,,,368,21st Amendment Brewery,Wasatch Ghostrider White IPA,CA
21,1592.0,He Said Belgian-Style Tripel,Tripel,12.0,0.082,,368,21st Amendment Brewery,Wasatch Ghostrider White IPA,CA
22,1036.0,Lower De Boom,American Barleywine,8.4,0.099,92.0,368,21st Amendment Brewery,Wasatch Ghostrider White IPA,CA
23,1024.0,Fireside Chat,Winter Warmer,12.0,0.079,45.0,368,21st Amendment Brewery,Wasatch Ghostrider White IPA,CA
24,976.0,Marooned On Hog Island,American Stout,12.0,0.079,,368,21st Amendment Brewery,Wasatch Ghostrider White IPA,CA
25,,Bitter American,American Pale Ale (APA),12.0,0.044,42.0,368,21st Amendment Brewery,Wasatch Ghostrider White IPA,CA
26,802.0,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.049,17.0,368,21st Amendment Brewery,Wasatch Ghostrider White IPA,CA
27,801.0,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.049,17.0,368,21sterB tnemdnemA wery,Wasatch Ghostrider White IPA,CA
28,800.0,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12.0,0.049,17.0,368,21st Amendment Brewery,Wasatch Ghostrider White IPA,CA
29,799.0,21st Amendment IPA (2006),AmericanIPA,12.0,0.07,70.0,368,21st Amendment Brewery,Wasatch Ghostrider White IPA,CA
30,797.0,Brew Free! or Die IPA (2008),American IPA,12.0,,70.0,368,21st Amendment Brewery,Wasatch Ghostrider White IPA,CA
31,,Brew Free! or Die IPA (2009),American IPA,,0.07,,368,21st Amendment Brewery,Wasatch Ghostrider White IPA,CA
32,,Special Edition: Allies Win The War!,English Strong Ale,12.0,0.085,52.0,368,21st Amendment Brewery,Wasatch Ghostrider White IPA,CA
33,432.0,Hop Crisis,American Double / Imperial IPA,12.0,0.097,,368,21st Amendment Brewery,Wasatch Ghostrider White IPA,CA
34,353.0,Bitter American (2011),American Pale Ale (APA),12.0,0.044,42.0,368,21st Amendment Brewery,Wasatch Ghostrider White IPA,CA
35,321.0,Fireside Chat (2010),Winter Warmer,12.0,0.079,45.0,368,21st Amendment Brewery,Wasatch Ghostrider White IPA,CA
36,173.0,Back in Black,American Black Ale,12.0,0.068,65.0,368,21st Amendment Brewery,Wasatch Ghostrider White IPA,CA
37,11.0,Monk's Blood,Belgian Dark Ale,12.0,0.083,35.0,368,21st Amendment Brewery,Wasatch Ghostrider White IPA,CA
38,10.0,Brew Free! or Die IPA,American IPA,12.0,0.07,65.0,368,21st Amendment Brewery,Wasatch Ghostrider White IPA,CA
39,,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12.0,0.049,,368,21st Amendment Brewery,Wasatch Ghostrider White IPA,CA
40,2519.0,Bimini Twist,American IPA,12.0,0.07,82.0,67,3 Daughters Brewing,St Petersburg,FL
41,2518.0,Beach Blonde,American Blonde Ale,12.0,0.05,,67,3 Daughters Brewing,St Petersburg,FL
42,2517.0,Rod Bender Red,American Amber / Red Ale,12.0,0.059,,67,3 Daughters Brewing,St Petersburg,FL
43,,Passion Fruit Prussia,Berliner Weissbier,12.0,0.035,11.0,60,4 Hands Brewing Company,Saint Louis,MO
44,2544.0,Send Help,American Blonde Ale,12.0,0.045,18.0,60,4 Hands Brewing Company,Saint Louis,MO
45,2324.0,259,American Brown Ale,,0.055,,WQ,4 Hands Brewing Company,Indianapolis,IN
46,2288.0,Reprise Centennial Red,American Amber / Red Ale,12.0,0.06,,60,4 Hands Brewing Company,Saint Louis,MO
47,2287.0,Alter Ego,American Black Ale,12.0,0.055,,60,4 Hands Brewing Company,Saint Louis,MO
48,2286.0,Divided Sky,American IPA,12.0,0.065,,60,4 Hands Brewing Company,Saint Louis,MO
49,,Resurrected,American IPA,12.0,0.065,,60,4 Hands Brewing Company,Saint Louis,MO
50,1870.0,Contact High,American Pale Wheat Ale,12.0,0.05,28.0,60,4 Hands Brewing Company,Saint Louis,MO
