ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436.0,Pub Beer,American Pale Lager,12.0,nan,nan,408,10 Barrel Brewing Company,Bend,OR
2,nan,Dale's Pale Ale,American Pale Ale (APA),12.0,nan,nan,166,18th Street Brewery,Longmont,IN
3,nan,Rise of the Phoenix,American IPA,12.0,0.071,nan,177,18th Street Brewery,Gary,IN
4,2263.0,253,American Double / Imperial IPA,12.0,0.09,nan,177,18th Street Brewery,Gary,IN
5,2262.0,Sex and Candy,American IPA,12.0,0.075,nan,177,treet Brewery,Gary,IN
6,2261.0,Black Exodus,Oatmeal Stout,12.0,nan,nan,177,18th Street Brewery,Gary,IN
7,nan,Dale's Pale Ale,American Pale Ale (APA),12.0,nan,nan,166,18th Street Brewery,Longmont,IN
8,2259.0,Foreman,American Porter,12.0,0.065,nan,177,18th Street Brewery,Gary,IN
9,nan,Dale's Pale Ale,American Pale Ale (APA),12.0,0.055,nan,166,18th Street Brewery,Longmont,IN
10,nan,Cone Crusher,American Double / Imperial IPA,12.0,nan,nan,177,18th Street Brewery,Gary,I??N#
11,2099.0,Sophomoric Saison,Saison / Farmhouse Ale,12.0,0.072,nan,177,18th Street Brewery,Gary,IN
12,2098.0,Regional Ring Of Fire,Saison / Farmhouse Ale,12.0,0.073,nan,177,18thStreetBrewery,Gary,IN
13,2097.0,Garce Selé,Saison / Farmhouse Ale,12.0,0.069,nan,177,18th Street Brewery,Gary,IN
14,1980.0,Troll Destroyer,BelgianIPA,12.0,0.085,nan,177,18th Street Brewery,Gary,IN
15,1979.0,Bitter Bitch,7 Seas Brewing Company,12.0,0.061,60.0,Barrel Aged Farmer,18th Street Brewery,Gary,IN
16,nan,Ginja Ninja,Cider,12.0,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
17,2170.0,Cherried Away,Cider,12.0,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
18,2169.0,u,Cider,12.0,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
19,1502.0,BrightCider,Cider,12.0,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
20,1593.0,He Said Baltic-Style Porter,Baltic Porter,12.0,nan,nan,368,21st Amendment Brewery,San Francisco,CA
21,1592.0,He Said Belgian-Style Tripel,Tripel,12.0,0.082,nan,368,21st Amendment Brewery,Wasatch Ghostrider White IPA,CA
22,1036.0,Lower De Boom,American Barleywine,8.4,0.099,92.0,368,21st Amendment Brewery,San Francisco,CA
23,1024.0,Fireside Chat,Winter Warmer,12.0,0.079,45.0,368,21st Amendment Brewery,San Francisco,CA
24,976.0,Marooned On Hog Island,American Stout,12.0,0.079,nan,368,21st Amendment Brewery,San Francisco,CA
25,nan,Bitter American,American Pale Ale (APA),12.0,0.044,42.0,368,21st Amendment Brewery,San Francisco,CA
26,nan,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.049,17.0,368,21st Amendment Brewery,San Francisco,Rauchbier
27,801.0,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.049,17.0,368,21sterB tnemdnemA wery,San Francisco,CA
28,800.0,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12.0,0.049,17.0,368,21st Amendment Brewery,San Francisco,CA
29,799.0,21st Amendment IPA (2006),AmericanIPA,12.0,0.07,70.0,368,21st Amendment Brewery,San Francisco,CA
30,nan,Brew Free! or Die IPA (2008),American IPA,12.0,nan,70.0,368,21st Amendment Brewery,San Francisco,CA
31,nan,Brew Free! or Die IPA (2009),American IPA,12.0,0.07,nan,368,21st Amendment Brewery,San $^^Francisco,CA
32,nan,Special Edition: Allies Win The War!,English Strong Ale,12.0,0.085,52.0,368,21st Amendment Brewery,San Francisco,CA
