ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436.0,Pub Beer,American Pale Lager,nan,0.05,nan,408,10 Barrel Brewing Company,nan,OR
2,nan,nan,nan,nan,nan,nan,177,nan,Gary%#,IN
3,10949.023793694168,nan,American IPA,67.5542943619871,0.071,nan,177,18th Str%eet Brewery,Gary,IN
4,nan,nan,American Double / Imperial IPA,12.0,nan,nan,920.5550151784105,nan,Gary,nan
5,2262.0,Sex and Candy,American IPA,12.0,0.075,nan,177,18th St@@reet Bre??wery,Gary,IN
6,nan,nan,nan,12.0,nan,nan,nan,nan,Gary,IN
7,nan,Lake Street Express,American Pale Ale (APA),12.0,nan,nan,1027.5806971790716,@@18th Street Brew??ery,Gary,IN
8,nan,Foreman,nan,nan,nan,nan,177,nan,Ga??ry,IN
9,nan,nan,American IPA,12.0,nan,nan,177,nan,nan,nan
10,2131.0,Cone Crusher,nan,66.2909303364564,0.086,nan,177,18th Street Brewery,Gary,I$N
11,nan,nan,nan,12.0,nan,nan,nan,nan,G#ary,IN
12,nan,nan,nan,12.0,nan,nan,nan,nan,G$$ary,IN
13,nan,nan,nan,12.0,nan,nan,nan,nan,Gary,IN
14,nan,nan,nan,nan,nan,nan,177,nan,@@Gary,IN
15,nan,Bitter Bitch,nan,nan,nan,nan,177,nan,Gar$y,IN
16,nan,nan,nan,12.0,0.06,nan,154,nan,Corvallis,OR
17,2170.0,Cherried Away,Cider,12.0,nan,nan,154,2 Towns Ciderhouse,nan,OR
18,nan,nan,nan,12.0,0.06,nan,154,nan,Corvallis,OR
19,nan,nan,nan,12.0,nan,nan,nan,nan,Corv#allis,OR
20,nan,nan,nan,12.0,nan,nan,nan,nan,San Francisco,CA
21,1592.0,He Said Belgian-St#yle?? Tripel,Tripel,12.0,0.082,nan,2170.974391794237,21st Amendment Brewery,San Francisco,$CA$
22,nan,nan,American IPA,12.0,nan,nan,368,nan,San Francisco,nan
23,1024.0,Fireside Chat,Winter Warmer,12.0,nan,195.7668634568434,368,nan,nan,CA
24,nan,nan,nan,12.0,nan,nan,nan,nan,San Francisco,nan
25,876.0,nan,American IPA,12.0,nan,nan,368,nan,nan,CA
26,nan,nan,American IPA,12.0,nan,nan,1966.494534923843,nan,San Francisco,nan
27,801.0,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.049,17.0,368,21st Amendment Brewery,San Francisco,CA
28,800.0,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12.0,0.049,nan,368,21st #Amendment Brewery,San Francisco,CA
29,nan,21st Amendment IPA (2006),American IPA,12.0,nan,70.0,1606.1948224166335,nan,nan,CA
30,nan,nan,American IPA,12.0,nan,nan,368,nan,San Francisco,nan
31,796.0,Brew Free! or Die IPA (2009),American IPA,nan,0.07,70.0,368,21st Amendment Brewery,San Francisco,C$$A
32,nan,nan,American IPA,12.0,nan,nan,368,nan,$San Franc$isco,CA
33,nan,nan,nan,12.0,nan,nan,nan,nan,San Francisco,CA
34,1412.774431893684,Bitter American (2011),American Pale Ale (APA),12.0,0.044,42.0,1946.9506090382372,21st Amend$ment Brewery,San Francisco,CA
35,321.0,Fireside Chat (2010),Winter Warmer,nan,0.079,236.17187532292695,368,nan,San Francisco,C??A@@
36,173.0,%Back in Blac#k,Americ%an Bl??ack Ale,12.0,0.068,nan,368,21st Amendment Brewery,San Francisco,CA
37,45.81538916039486,Monk's Blood,Belgian Dark Ale,12.0,0.083,nan,368,nan,San Francisco,CA
38,nan,nan,American IPA,12.0,0.07,65.0,368,21st Amendment Brewery,San Francisco,CA
39,nan,nan,nan,12.0,nan,nan,nan,nan,San Francisco,nan
40,14874.44232638242,Bimini Twist,American IPA,12.0,0.07,nan,67,nan,St Petersburg,FL
41,nan,nan,nan,12.0,0.05,nan,nan,nan,St Petersburg,nan
42,2517.0,Rod Bender Red,American Amber / R%ed Ale,12.0,nan,nan,67,3 Daughters Brewing,S#t Peters#burg,FL
43,nan,nan,Berliner Weissbier,12.0,0.1855598574106814,11.0,60,4 Han$ds Brewing Company,nan,MO
44,2544.0,Send He@@lp,nan,12.0,0.045,18.0,60,4 Hands Brewing Company,Saint Louis,MO@@
45,nan,Cast Iron Oatmeal Brown,nan,12.0,0.055,nan,60,nan,Sai#nt@@ Louis,MO
46,2288.0,Reprise Centennial Red,American Amber / Red Ale,nan,0.337228597988069,nan,60,4 Hands Brewing Company,Saint Louis,MO#
47,10472.01009985502,nan,American Black Ale,12.0,0.055,nan,60,4 Hands Brewing Company,nan,MO
48,2286.0,Div$ided Sky,American IPA,12.0,0.065,nan,60,4 Hands Brewing Company,Saint Louis,MO
49,2285.0,Resurrected,American IPA,12.0,0.065,nan,60,4 Hands Brewing Comp$any,Saint Louis,MO
50,1870.0,nan,American IPA,12.0,0.05,28.0,60,4 Hands Brewing Company,Saint Louis,MO
51,2603.0,nan,Ameri$can IP%A,16.0,0.065,nan,27,450 North Brewing Company,$Columbu#s,$??IN
52,nan,Citrafest,nan,16.0,nan,nan,27,nan,Columbus,IN
53,nan,Barn Yeti,nan,nan,0.09,nan,27,nan,Colu#@@mbus,IN
54,2219.0,Scarecrow,American IPA,16.0,nan,65.0,27,450 North Brewing Company,Columbus,IN
55,nan,nan,American IPA,16.0,nan,nan,27,nan,Col$um#bus,nan
56,nan,@%@Honey Kolsch,nan,nan,nan,nan,27,nan,Colu#mbu@@s,IN
57,2216.0,Copperhead Amber,Belgian Dark Ale,16.0,0.052,72.0783862462662,27,450 North Brewing Company,Columbus,IN
58,nan,nan,American IPA,12.0,nan,nan,481,nan,Gig Harbor,nan
59,nan,Briti%sh Pale Ale (%2010),nan,nan,0.2771311940212465,30.0,2272.282164504667,7 Seas Brewing Company,@@Gig Ha??rbor,W@@A
60,48.0,British Pale Ale,nan,16.0,0.054,30.0,481,nan,Gig Harbor,WA
61,nan,nan,nan,12.0,nan,nan,nan,nan,Gig Harbor,WA
62,1583.0,Wolfman's Berliner,Berliner Weissbi??er,nan,0.038,nan,373,nan,Dunedin,FL
63,nan,nan,American Amber / Red Lager,12.0,nan,123.97262213317651,462,AC Golden Brewing Company,nan,CO
64,1948.195694756905,Colorado Native (2011),American Amber / Red Lager,12.0,0.055,26.0,2482.7000453023984,AC Golden Brewing Company,Golden,CO#$
65,nan,Jockamo I#PA,nan,nan,0.065,52.0,533,Abita Brewing Company,nan,LA
66,nan,nan,nan,12.0,nan,nan,nan,nan,Abita Springs,LA
67,nan,nan,American IPA,12.0,nan,nan,2833.3653416634925,nan,nan,nan
68,2540.0,nan,American IPA,67.68561301043538,nan,nan,62,nan,Louisville,??KY
69,nan,nan,American IPA,16.0,0.05,nan,62,nan,Louisville,nan
70,2686.0,Citra Ass Down,nan,16.0,0.08,269.32410796399085,1,Against the Grain Brewery,Louisville,KY
71,2685.0,London Balling,English Barleywine,16.0,0.125,305.0301721012097,3.5827533903543083,Against the Grain Brewery,Louisville,KY
72,nan,nan,nan,12.0,nan,nan,nan,nan,Louisville,KY
73,2683.0,A Beer,nan,16.0,0.042,42.0,1,Against the Grain Brewery,nan,KY
74,2682.0,Rules are Rules,German Pilsener,48.18945992346323,0.05,25.0,5.504397195055525,Against the Grain Br??ewery#,nan,KY
