ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,nan,callahan eye foundation hospital,nan,empty,empty,nan,al,nan,nan,nan,acute care hospitals,voluntary non-profit - private,yes,pneumonia,nan,nan,nan,em%$pty,al_scip-card-2
2,nan,nan,nan,empty,empty,nan,al,nan,jefferson,2053258100.0,acute care hospitals,nan,yes,surgical infection prevention,nan,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,nan,al_scip-inf-1
3,10018.0,callahan eye foundation hospital,1720 university blvd,empty,nan,birmingham,al,35233.0,jefferson,2053258100.0,nan,voluntary non-profit - private,nan,surgical infection prevention,scip-@@inf-2,surgery patients who were given the  right kind  of antibi#otic to help prevent infection,empty,empty,al_scip-inf-2
4,35845.70673949425,callahan eye foundation hospital,1720 university blvd,empty,emp??ty,birmingham,al%,35233.0,jefferson,7002013682.905748,acute care hospitals,voluntary non-profit - private,yes,surgic$??al infection prevention,nan,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empty,empty,al_scip-inf-3
5,10018.0,callahan eye foundation hospital,1720 un$iversity blvd,empty,nan,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,nan,empty,nan
6,10018.0,callahan eye foundation hospital,nan,empty,empty,nan,nan,107638.0378787614,jefferson,2053258100.0,acute #care h#ospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),nan,e%mpty??,a%l_sc%ip-inf-6
7,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham$,al,35233.0,jefferson,2053258100.0,nan,vol#untary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordere%d treatments to prevent blood clots after certain types of s%urgeries,nan,@@empty,al_scip-vte-1
8,nan,nan,nan,empty,empty,nan,al,nan,nan,nan,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,nan,nan,nan,empty,al_scip-vte-2
9,10019.0,nan,1300 south montgomery avenue,empty,emp@@ty%,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,nan,33 patients,al_ami-1
10,nan,nan,1300 south montgomery avenue,empty,empty,sheffield,al,nan,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,nan,heart attack patients given aspirin at discharge,100%,nan,al_ami-2
11,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,governm$ent - hospital district or authority,yes,heart attac@@k,ami-3,heart attack patients given ac??e inh??ibitor or arb for left ventricular systolic dysfunction (lvsd),7#5%,4 patients,nan
12,10019.0,helen keller memorial hospital,nan,empty,empty,sheffield,al,nan,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/$counselin??g,100%,4 patients,al_ami-4
13,10019.0,helen keller memorial hospital,1300 south montgomery avenue,nan,nan,sheffield,nan,35660.0,nan,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,86%,14 patients,al_ami-5
14,10019.0,nan,1300 sou%th montg??omery avenue,e%m#pty,empty,sheffield,al#??,35660.0,nan,2563864556.0,nan,government - hospital district or authority,nan,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 pati$en??ts,al_ami-7a
15,10019.0,nan,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,nan,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within?? 90 minute@@s of arrival,empty,0 patients,al_ami-8a
16,nan,nan,1300 south montgomery avenue,empty,nan,sheffield,al,nan,jefferson,2563864556.0,acute care hospitals,nan,yes,nan,nan,heart failure patients given discharge instructions,80%,nan,nan
17,nan,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al%,35660.0,jefferson,2563864556.0,nan,government - hospital district or authority,yes@@@@,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99????%,149 patients,al_hf-2
18,nan,nan,nan,nan,empty,nan,al,35660.0,nan,10886063984.938448,acute care hospitals,proprietary,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,37 patients,al_hf-3
19,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,nan,al,35660.0,jefferson,8397203265.347286,nan,government - hospital district or authority,nan,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,41 patients,nan
20,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,15889278224.754383,acu$te care hospital#s,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,270 patients,al_ami-1
21,10001.0,southeast alabama medical center,1108 ross clark circle,empty,e#mpty,dothan,al,36302.0,houston,11552864809.551697,nan,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,516 patients,al_ami-2
22,nan,nan,nan,nan,empty,dothan,al,nan,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,nan,heart attack patients given ace inhibitor or arb for left v@@entric@@ular systolic dysfunction (lvsd),100%,nan,nan
23,10001.0,southeast alabama medical center,1108 ross clark circle,empty,nan,dothan,al,36302.0,%houston#,3347938701.0,acute care hospitals#,nan,y#es??,heart attack,ami-4@$@,$heart attack patients give@@n smoking cessation advice/counseling,100%,244 patients,nan
24,10001.0,nan,1108 ross clark circle,empty,empty,dothan,al,36302.0,nan,17743024583.85706,nan,government - hospital district or authority,yes,heart attack,#ami-5,heart attack patients given beta blocker at discharge,9%9%,441 patients,al_ami-5
25,nan,southeast alabama medical center,nan,empty,empty,nan,al,36302.0,houston,16013392535.986729,acute care hospitals,government - hospital district or authority,yes,nan,nan,heart attack patients given fibrinolytic medication within 30 minutes of arrival,nan,0 patients,al_ami-7a
26,nan,nan,nan,empty,empty,nan,al,nan,houston,nan,acute care hospitals,voluntary non-profit - private,yes,heart attack,nan,heart attack patients given pci within 90 minutes of arrival,empty,nan,al_ami-8a
27,nan,nan,1108 ross clark circle,empty,empty,dothan,al,nan,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart failure,nan,nan,nan,455 patients,nan
28,nan,nan,nan,empty,empty,dothan,al,nan,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,nan,nan,nan,nan,514 patients,al_hf-2
29,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,do$than,al,121570.50406004726,houston,3347938701.0,acute %car$e hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,165 patients,al_hf-3
30,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,153507.656365065,houston,3347938701.0,acute car??e hospi%tals,nan,yes,nan,hf-4,heart failure patients given smoking cessation advice/counseling,100%,110 patients,al_hf-4
31,51864.07925080964,southeast alabama medical center,nan,empty,empty,nan,al,121866.54563768252,houston,3347938701.0,acute care hospitals,nan,nan,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,93%,191 patients,al_pn@@-2
32,nan,nan,1108 ross clark circle,empty,empty,nan,al,nan,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-??3b,nan,89%,125 patients,nan
33,10001.0,southeast a#lab@@ama medical center,1108 ross clark circle,empty,empty,doth$a#n,nan,115219.86841194308,houston,3347938701.0,#acute car$e hospitals,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,9@@9%,107@@ p$atients,@@??al_pn-4
34,10001.0,nan,1108 ross clark circle,emp#t%y,empty,dothan??,$al,36302.0,nan,nan,acute care hospitals,government - hospital district or authority,yes,??pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,92%,196 patients,al_pn-5c
35,10001.0,southeast alabama me$dical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,nan,government - hospital district or authority,yes,nan,nan,pneumonia patients given the most appropriate initial antibiotic(s),80%,147 patients,al_pn-6
36,nan,nan,nan,empty,empty,dothan,al,36302.0,houston,nan,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,nan,pneumonia patients assessed and given influenza vaccination,100%,nan,a$l_??pn-7
37,nan,nan,nan,empty,empty,dothan,al,nan,nan,nan,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,nan,nan,nan,79 patients,al_scip-card-2
38,10001.0,nan,1108 ross clark circle,empty,empty,dot#han,al,36302.0,houston,15978946983.285288,acute care hospitals,government - hospital district or authority,y#??es,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,94%,399 patients,nan
39,nan,nan,nan,empty,nan,dothan,al,nan,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,nan,surgery patients who were giv??en the  righ??t kind  of antibiotic to help prevent infection,100%,nan,nan
40,nan,nan,nan,empty,empty,dothan,al,nan,nan,nan,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,nan,nan,nan,385 patients,al_scip-inf-3
41,nan,nan,nan,nan,empty,nan,al,36302.0,nan,3347938701.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,nan,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,100%,nan,al_scip-inf-4
