ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,nan,Pub Beer,nan,12.0,0.05,nan,nan,nan,nan,nan
2,2265.0,Devil's Cup,American Pale Ale (APA),nan,0.066,nan,177,nan,Gary,IN
3,2264.0,Rise of the Phoenix,American IPA,12.0,0.071,nan,nan,nan,nan,nan
4,nan,nan,American Double / Imperial IPA,12.0,0.09,nan,nan,nan,nan,IN
5,nan,Sex and Candy,American IPA,12.0,0.075,nan,nan,nan,nan,nan
6,2261.0,Black Exodus,Oatmeal Stout,12.0,0.077,nan,nan,nan,Gary,IN
7,2260.0,Lake Street Express,American Pale Ale (APA),12.0,0.045,nan,177,18th Street Brewery,Gary,IN
8,nan,nan,American Porter,12.0,nan,nan,nan,nan,nan,IN
9,nan,nan,American Pale Ale (APA),12.0,nan,nan,nan,nan,nan,IN
10,nan,nan,nan,12.0,0.086,nan,nan,nan,nan,IN
11,nan,nan,nan,12.0,0.072,nan,nan,nan,nan,IN
12,nan,Regional Ring Of Fire,Saison / Farmhouse Ale,12.0,0.073,nan,177,18th Street Brewery,Gary,IN
13,2097.0,Garce Selé,Saison / Farmhouse Ale,12.0,0.069,nan,177,nan,Gary,IN
14,1980.0,Troll Destroyer,Belgian IPA,12.0,0.085,nan,177,18th Street Brewery,Gary,IN
15,nan,nan,American Pale Ale (APA),12.0,nan,nan,nan,nan,nan,IN
16,2318.0,Ginja Ninja,Cider,12.0,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
17,2170.0,Cherried Away,Cider,12.0,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
18,nan,nan,nan,12.0,0.06,nan,nan,nan,nan,OR
19,nan,nan,nan,12.0,0.06,nan,nan,nan,nan,OR
20,1593.0,He Said Baltic-Style Porter,Baltic Porter,12.0,0.082,nan,368,21st Amendment Brewery,San Francisco,CA
21,1592.0,He Said Belgian-Style Tripel,Tripel,12.0,0.082,nan,368,21st Amendment Brewery,San Francisco,CA
22,1036.0,Lower De Boom,American Barleywine,8.4,0.099,92.0,368,21st Amendment Brewery,nan,CA
23,1024.0,nan,nan,12.0,0.079,45.0,368,21st Amendment Brewery,San Francisco,CA
24,976.0,nan,American Stout,12.0,0.079,nan,368,21st Amendment Brewery,San Francisco,CA
25,nan,nan,American Pale Ale (APA),12.0,0.044,42.0,nan,nan,nan,CA
26,802.0,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.049,17.0,368,21st Amendment Brewery,San Francisco,CA
27,801.0,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.049,17.0,368,21st Amendment Brewery,San Francisco,CA
28,nan,nan,Fruit / Vegetable Beer,12.0,nan,nan,nan,21st Amendment Brewery,nan,nan
29,799.0,21st Amendment IPA (2006),American IPA,12.0,0.07,70.0,368,21st Amendment Brewery,San Francisco,CA
30,nan,nan,American IPA,12.0,0.07,nan,nan,nan,nan,CA
31,796.0,Brew Free! or Die IPA (2009),nan,12.0,0.07,70.0,368,21st Amendment Brewery,San Francisco,CA
32,531.0,Special Edition: Allies Win The War!,English Strong Ale,12.0,0.085,52.0,nan,21st Amendment Brewery,San Francisco,CA
33,432.0,Hop Crisis,nan,nan,0.097,94.0,nan,21st Amendment Brewery,San Francisco,CA
34,353.0,Bitter American (2011),nan,12.0,0.044,nan,368,21st Amendment Brewery,San Francisco,CA
35,321.0,Fireside Chat (2010),Winter Warmer,12.0,0.079,45.0,368,21st Amendment Brewery,San Francisco,CA
36,nan,nan,American Black Ale,12.0,0.068,nan,nan,nan,nan,CA
37,nan,Monk's Blood,Belgian Dark Ale,12.0,0.083,nan,368,21st Amendment Brewery,nan,CA
38,nan,nan,American IPA,12.0,0.07,nan,nan,nan,nan,CA
39,9.0,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12.0,0.049,17.0,368,21st Amendment Brewery,San Francisco,CA
40,nan,nan,American IPA,12.0,0.07,nan,nan,nan,nan,FL
41,nan,nan,American Blonde Ale,12.0,0.05,nan,nan,nan,nan,FL
42,2517.0,nan,American Amber / Red Ale,nan,0.059,nan,67,nan,nan,nan
43,2545.0,Passion Fruit Prussia,Berliner Weissbier,12.0,0.035,11.0,60,4 Hands Brewing Company,Saint Louis,MO
44,nan,nan,American Blonde Ale,12.0,nan,nan,nan,nan,nan,MO
45,nan,nan,American Brown Ale,12.0,0.055,nan,nan,nan,nan,MO
46,nan,nan,American Amber / Red Ale,12.0,0.06,nan,nan,nan,nan,MO
47,nan,nan,American Black Ale,12.0,0.055,nan,nan,nan,nan,MO
48,nan,nan,American IPA,12.0,nan,nan,nan,nan,nan,MO
49,nan,nan,American IPA,12.0,0.065,nan,nan,nan,nan,MO
50,nan,nan,American Pale Wheat Ale,12.0,nan,28.0,nan,nan,nan,MO
51,nan,nan,American IPA,16.0,0.065,nan,nan,nan,nan,IN
52,nan,nan,nan,12.0,0.05,nan,nan,nan,nan,IN
53,nan,nan,Belgian Strong Dark Ale,16.0,nan,nan,nan,nan,nan,IN
54,nan,nan,American IPA,16.0,0.069,nan,nan,nan,nan,IN
55,2218.0,Ironman,English Strong Ale,16.0,0.09,50.0,27,nan,nan,IN
56,2217.0,Honey Kolsch,Kölsch,16.0,0.046,15.0,nan,450 North Brewing Company,nan,IN
57,2216.0,Copperhead Amber,Belgian Dark Ale,16.0,0.052,18.0,27,450 North Brewing Company,Columbus,IN
58,nan,nan,American IPA,nan,0.059,nan,nan,nan,nan,WA
59,866.0,nan,English Pale Ale,nan,0.054,30.0,481,7 Seas Brewing Company,Gig Harbor,WA
60,48.0,British Pale Ale,English Pale Ale,16.0,0.054,30.0,481,7 Seas Brewing Company,Gig Harbor,WA
61,47.0,Ballz Deep Double IPA,American Double / Imperial IPA,16.0,0.084,82.0,481,7 Seas Brewing Company,Gig Harbor,WA
62,nan,Wolfman's Berliner,Berliner Weissbier,12.0,0.038,nan,373,7venth Sun,Dunedin,FL
63,nan,nan,American Amber / Red Lager,nan,0.055,nan,nan,nan,nan,CO
64,nan,nan,nan,12.0,0.055,nan,nan,nan,nan,CO
65,nan,nan,nan,12.0,0.065,nan,nan,nan,nan,LA
66,nan,nan,nan,12.0,0.042,nan,nan,nan,nan,LA
67,nan,nan,American Amber / Red Lager,12.0,0.045,nan,nan,nan,nan,LA
68,nan,nan,American IPA,16.0,0.082,nan,nan,nan,nan,KY
69,nan,nan,American Brown Ale,16.0,nan,nan,nan,nan,nan,KY
70,2686.0,Citra Ass Down,American Double / Imperial IPA,16.0,0.08,68.0,1,nan,Louisville,KY
71,2685.0,London Balling,English Barleywine,16.0,0.125,80.0,1,Against the Grain Brewery,Louisville,KY
72,nan,nan,nan,16.0,0.077,nan,nan,nan,nan,KY
73,nan,A Beer,American Pale Ale (APA),16.0,0.042,42.0,nan,nan,nan,KY
74,nan,nan,German Pilsener,12.0,0.05,nan,nan,nan,nan,KY
75,2681.0,Flesh Gourd'n,Pumpkin Ale,16.0,0.066,21.0,1,Against the Grain Brewery,Louisville,KY
76,2680.0,Sho'nuff,Belgian Pale Ale,16.0,0.04,13.0,1,nan,Louisville,KY
77,nan,nan,American Pilsner,16.0,0.055,nan,nan,nan,nan,KY
78,2678.0,Rico Sauvin,American Double / Imperial IPA,16.0,0.076,68.0,1,Against the Grain Brewery,Louisville,KY
79,nan,Coq de la Marche,Saison / Farmhouse Ale,16.0,0.051,nan,10,Brewery Vivant,Grand Rapids,KY
80,nan,Kamen Knuddeln,American Wild Ale,16.0,0.065,nan,1,nan,nan,KY
81,nan,nan,American IPA,16.0,0.06,nan,nan,nan,nan,KY
82,nan,nan,English Brown Ale,16.0,0.05,20.0,nan,nan,nan,KY
83,1594.0,nan,American Stout,nan,0.053,nan,nan,nan,Kent,nan
84,nan,nan,American Pale Ale (APA),12.0,nan,35.0,nan,Airways Brewing Company,nan,nan
85,nan,nan,nan,nan,nan,nan,nan,Airways Brewing Company,nan,WA
86,2403.0,nan,American Pilsner,12.0,0.04,20.0,117,Alameda Brewing,Portland,OR
87,2402.0,Klickitat Pale Ale,American Pale Ale (APA),12.0,0.053,36.0,117,nan,nan,nan
88,nan,nan,American Double / Imperial IPA,12.0,nan,nan,nan,nan,nan,OR
89,nan,Freeride APA,American Pale Ale (APA),nan,0.053,40.0,nan,nan,nan,AK
90,1920.0,Alaskan Amber,Altbier,12.0,0.053,18.0,270,Alaskan Brewing Company,Juneau,AK
91,nan,nan,American Pale Ale (APA),12.0,0.057,nan,nan,nan,nan,WI
92,1535.0,Kentucky Kölsch,Kölsch,16.0,0.043,nan,388,Alltech's Lexington Brewing Company,Lexington,KY
93,nan,nan,American IPA,16.0,0.065,nan,nan,nan,nan,KY
94,nan,nan,American Pale Ale (APA),12.0,nan,nan,nan,nan,nan,WA
95,nan,nan,American IPA,16.0,0.062,nan,nan,nan,nan,WA
96,837.0,Desolation IPA,American IPA,16.0,0.062,nan,nan,nan,nan,nan
97,nan,Liberty Ale,American IPA,12.0,0.059,nan,nan,nan,nan,nan
98,nan,nan,American IPA,12.0,nan,nan,nan,Anchor Brewing Company,nan,nan
99,nan,nan,American Pale Wheat Ale,12.0,0.045,nan,nan,nan,nan,CA
100,2103.0,nan,American Amber / Red Lager,12.0,0.049,nan,35,Anchor Brewing Company,San Francisco,CA
101,2102.0,Brotherhood Steam,California Common / Steam Beer,12.0,0.056,nan,35,Anchor Brewing Company,San Francisco,CA
102,2291.0,Blood Orange Gose,Gose,12.0,0.042,nan,171,Anderson Valley Brewing Company,Boonville,CA
103,nan,Keebarlin' Pale Ale,American Pale Ale (APA),12.0,0.042,nan,nan,nan,nan,CA
104,1738.0,the Kimmie the Yink and the Holy Gose,Gose,12.0,0.048,nan,171,Anderson Valley Brewing Company,Boonville,CA
105,nan,nan,Pumpkin Ale,12.0,0.06,nan,nan,nan,nan,CA
106,nan,nan,Oatmeal Stout,12.0,nan,nan,nan,nan,nan,CA
