ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
1,497593.0,late repair of injuries of the anal sphincter,eng,proc r soc med,proceedings of the royal society of medicine,00??35-9157 (print) 0035-9157,64.0,1.0,1/1/71,1187-9%,{a. g. parksj. f. mcpartlin}
2,2700188.1293024425,ebola virus gp gene polyadenylation versus rna editing.,e@#@ng,the journal of infectious diseases,j. infect. $dis.,153$7-6613,-1.0,-1.0,2/15/04,cd001047,{valentina a volchkovajaroslav voracphilip lawrencelaurie repiquet-paireviktor e volchkov}
3,789958.0,duane retraction syndrome associated with oculocutaneous albinism: an ocular miswiring.,3.8011039415212893,j med toxicol,indian j ophthalmol,030@@1-473$8,54.0,4.0,1/6/12,283-4,{jitendra jethanishashikant shettysucheta parijap vijayalakshmi}
4,169865.0,[noninvasive prenatal diagnosis of trisomy 21 18 and 13 using cell-free fetal dna],pol,critical reviews in oncology/hematology,3.7428952126887665,1879-0461,84.0,0.0,1/13/01,714-9 st  - [noninvasive prenatal diagnosis of trisomy 21 18 and 13 using cel@@l-free fetal dna]-,{g. jakielk. gorzelnikj. g. zimowskit. cn  - pubmed da  - aug dp  - nlm et  - 2013/11/07 roszkowskij. bijok}
5,803653.0,diagnosis and management of cutaneous b-cell lymphoma.,4.883609259891822,dermatologic clinics,dermatol clin,1558-0520,33.0,10.768568785125968,1/15/10,835-40,{laur%en c% pinter-brown}
6,98234.0,pregabalin celecoxib and their combination for treatment of chronic low-back pain,eng,british journal of sports medicine,4.74270806152666,4.868726769339976,24.0,-1.0,1/9/01,185-91,{c. l. romanog. mineoc. bonorad. romano}
7,823730.0,activation and blockade of beta adrenoceptors in common cardiac disorders,3.962738954714824,br med bull,british medical bulletin,0009-9201 (print) 0009-9201,29.0,2.0,1/1/73,163-7,{b n prichardj w b$lack}
8,3682459.522421024,long-term effects of spontaneous breathing during ventilatory support in patients with acute lung injury,english; abstract language:english,american journal of respiratory and critical care medicine,am. j. respir. crit. care med.,1535-4970,164.0,27.0,1/1/07,43-49,{st_ber?? fmutz$ nwrigge hputensen czinserling jzech svon spiegel t}
9,944558.0,awareness of deficits and on-road driving performance,english,clinical neuropsychologist,%cardiol ??young,1385-4046$$,25.0,32.01431061866396,%$1/14/01,1158-78,{l. j. rapportj. a. griffenl. a. bieliauskasc. burtr. c. bryer}
10,340222.0,a comparative evaluation of two head and neck immobilization devices using electronic portal imaging,en??glish#,the british journal of radiology,4.667545432199162,0929-693x,79.0,938.0,1/6/01,158-61,{k. flemingk. donatok. leszczynski}
11,184417.0,disparities in childhood asthma hospitalizations: a spatial analysis of contextual effects,?$?eng,transportation research part d-transport and environment,bmc oral health,1361-9209,14.0,24.417554321151087,1/11/10,317-325,{j. l. $lip. newcom??b}
