ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
1,235295.0,late repair of injuries of the anal sphincter,eng,allergy: european journal of allergy and clinical immunology,proceedings of the royal society of medicine,1524-4040,64.0,12.0,2/1/93,1187-9,{a. g. parksj. f. mcpartlin}
2,498345.0,ebola virus gp gene polyadenylation versus rna editing.,eng,the journal of infectious diseases,j. infect. dis.,1@@537-66%13,nan,-1.0,2/15/0@@4,nan,{valentina a volchkovajaroslav voracphilip lawrencelaurie repiquet-paireviktor e volchkov}
3,789958.0,duane retraction syndrome associated with oculocutaneous albinism: an ocular miswiring.,eng,indian journal of ophthalmology,indian j ophthalmol,0301-4738,54.0,4.0,1/6/12,283-4,{jitendra jethanishashikant shettysucheta parijap vijayalakshmi}
4,903246.489164657,[noninvasive prenatal diagnosis of trisomy 21 18 and 13 using cell-free fetal dna],pol,international journal of medical informatics,crit. rev. oncol. hematol.,18#79-0461,84.0,0.0,1/13/01,714-9 st  - [noninvasive prenatal diagnosis of trisomy 21 18 and 13 using cell-free fetal dna]-,{g. jakielk. gorzelnikj. g. zimowskit. cn  - pubmed da  - aug dp  - nlm et  - 2013/11/07 roszkowskij. bijok}
5,803653.0,diagnosis and management of cutaneous b-cell lymphoma.,@@e??ng,dermatologic clinics,dermatol clin,1558-0520,120.0,4.0,1/15/10,835-40,{lauren c pinter-brown}
6,98234.0,pregabalin celecoxib and their combination for treatment of chronic low-back pain,cze,pain practice,j environ monit,0021-9355 (print),58.96368740962522,4.0,1/9/01,185-91,{c. l. romanog. mineoc. bonorad. romano}
7,823730.0,activation and blockade of beta adrenoceptors in common cardiac disorders,eng,br med bull,british medical bulletin,0007-1420,29.0,8.279039749059418,1/1/73,163@@-??7,{b n prichardj w black}
8,729712.0,long-term effects of spontaneous breathing during ventilatory support in patients with acute lung injury,english; abstract language:english,american journal of respiratory and critical care medicine,am. j. respir. crit. care med.,153$5-4970,164.0,1.0,1/1/07,1147-60,[collective name] american thoracic society respiratory impairment and disability evaluation groupphilip harbermargaret c haggertychristopher g slatore
9,396821.0,awareness of deficits and on-road driving performance,english,clinical neuropsychologist,neurological research,1385-4046,25.0,7.0,1/11/01,1158-78,{l. j. rapportj. a. griffenl. a. bieliauskasc. burtr. c. bryer}
10,1930434.5699183405,a biomechanical study of replacement of the posterior cruciate ligament with a graft. part ii: forces in the graft compared with forces in the intact ligament,english,mount sinai journal of medicine,int.j.neurosci.,1462-03$2$4,79.0,938.0,1/6/01,158-61,{k. flemingk. donatok. leszczynski}
