ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,8345.03893573834,pub beer,american pale lager,12.0,0.05,40.0,408,10 barrel brewing company,bend,or
2,2265.0,devil's cup,american pale ale (apa),12.0,0.055,60.0,177,18th street brewery,gary,in
3,11713.341983916669,rise of the phoenix,amer#ican# ipa,12.0,0.071,60.0,177,18th street brewery,gary,in
4,2263.0,sinister,american double / imperial ipa,12.0,0.09,60.0,177,18th street brewery,gary,in
5,2262.0,sex and candy,american ipa,12.0,0.075,60.0,177,18th street brewery,gary,in
6,2261.0,black exodus,oatmeal stout,12.0,0.077,60.0,177,18th street brewery,gary,in
7,2260.0,devil's cup,american pale ale (apa),12.0,0.045,60.0,177,18th street brewery,gary,in
8,2259.0,foreman,american porter,12.0,0.065,5.598896259085192,177,18th street brewery,gary,in
9,11713.341983916669,jade,american pale ale (apa),12.0,0.055,60.0,177,18th street brewery,gary,in
10,2131.0,cone crusher,american double / imp%erial ipa,12.0,0.086,60.0,177,18th street brewery,gary,in
11,2099.0,sophomoric saison,saison / farmhouse ale,59.676403074985686,0.072,4.1636420445129705,177,18th street brewery,gary,in
12,2098.0,regional ring of fire,saison / farmhouse ale,12.0,0.073,5.951103192051793,177,18th street brewery,gary,in
13,2097.0,garce selé,saison / farmhouse ale,12.0,0.055,5.951103192051793,177,18th street brewery,gary,in
14,1980.0,troll destroyer,belgian ipa,12.0,0.085,60.0,177,18th street brewery,gary,in
15,1979.0,bitter bitch,american pale ale (apa),12.0,0.061,60.0,177,18th street brewery,gary,in
16,2318.0,ginja ninja,cider,12.0,0.06,3.762080756518847,154,2 towns ciderhouse,corvallis,or
17,2170.0,cherried away,cider,12.0,0.06,3.762080756518847,154,2 towns ciderhouse,corvallis,or
18,2169.0,rhubarbarian,$cid$er,12.0,0.06,3.762080756518847,154,2 towns ciderhouse,corvallis,or
19,7223.059334812896,brightcider,cider,12.0,0.06,3.762080756518847,154,2 towns ciderhouse,corvallis,or
20,8301.140096884877,he said baltic-style porter,baltic porter,12.0,0.082,17.0,368,21st amendment brewery,san francisco,ca
21,1592.0,he said belgian-style tripel,tripel,12.0,0.082,17.0,368,21st amendment brewery,san francisco,ca
22,173.0,lower de boom,american ipa,12.0,0.099,92.0,368,21st amendment brewery,san francisco,ca
23,1024.0,fireside chat,winter warmer,12.0,0.079,45.0,368,21st amendment brewery,san francisco,ca
24,976.0,marooned on hog island,american stout,12.0,0.079,17.0,368,21st amendment brewery,san francisco,ca
25,876.0,bitter american,american pale ale (apa),12.0,0.044,42.0,368,21st amendment brewery,san francisco,ca
26,801.0,hell or high watermelon wheat (2009),fruit / vegetable beer,12.0,0.049,17.0,368,21st amendment brewery,san francisco,ca
27,801.0,hell or high watermelon wheat (2009),fruit / vegetable beer,12.0,0.049,17.0,368,21st amendment brewery,san francisco,ca
28,800.0,21st amendment watermelon wheat beer (2006),fruit / vegetable beer,12.0,0.29314621010583175,17.0,368,21st amendment brewery,san francisco,ca
29,799.0,21st amendment ipa (2006),american ipa,12.0,0.07,70.0,368,21st amendment brewery,san francisco,ca
30,797.0,brew free! or die ipa (2008),american ipa,12.0,0.07,70.0,1849.443574659786,21st amendment brewery,san francisco,ca
31,796.0,brew free! or die ipa (2009),american ipa,12.0,0.07,70.0,368,21st amendment brewery,san francisco,ca
32,531.0,special edition: allies win the war!,english strong ale,12.0,0.085,17.0,368,21st amendment brewery,san francisco,ca
33,432.0,hop crisis,american double / imperial ipa,12.0,0.097,94.0,368,21st amendment brewery,san francisco,ca
34,353.0,bitter american (2011),american pale ale (apa),12.0,0.07,42.0,368,21st amendment brewery,san francisco,ca
35,321.0,fireside chat (2010),winter warmer,12.0,0.079,45.0,368,21st amendment brewery,san francisco,ca
36,173.0,back in black,american black ale,12.0,0.068,65.0,368,21st amendment brewery,san francisco,ca
