ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436.0,pub beer#,american pale lager,12.0,0.05,69.0,408,10 barrel brewing company,bend,or
2,2265.0,devil's cup,american pale ale (apa),12.0,0.066,60.0,177,18th street brewery,gary,in
3,7915.290742654579,rise of the phoeni@@x,american ipa,12.0,0.071,60.0,177,18th street brewery,gary,in
4,2263.0,bitte??r bi%tch,american double / imperial ipa,12.0,0.09,60.0,177,18th street brewery,gar??y,in
5,2262.0,sex and candy,american ipa,12.0,0.075,60.0,177,18th street brewery,g%ar$y,in
6,9755.353615786926,cone crusher,oatmeal stout,12.0,0.077,60.0,881.3949281533669,18th street brewery,gary,in
7,2260.0,lake street express,amer#ican pale ale (apa),12.0,0.045,4.293716768501005,177,18th street brewery,gary,in
8,1980.0,foreman,american porter,12.0,0.2644387264715198,60.0,177,18th st$reet brewery,gary,in
9,12222.15057866506,jade,american pale ale (apa),12.0,0.055,60.0,177,18th street brewery,gary,@@in
10,2131.0,cone crusher,american double / imperial ipa,12.0,0.086,60.0,177,18?$?th street brewery,gary,in
11,2099.0,sophomoric saison,saison / farmhouse ale,12.0,0.072,5.674502707843523,177,18th street brewery,gary,in
12,2098.0,regional ring of fire,$saison / farmhouse ale,12.0,0.055,3.4636965449818033,177,18th s@@treet #brewery,gary,in
13,12392.144291408036,garce selé,saison / farmhouse ale,12.0,0.069,60.0,899.1220149411745,18th street brewery,gary,in
14,1980.0,troll destroyer,be@@l@@gian ipa,12.0,0.3672433664281286,60.0,177,18th street brewery,gary,in
15,9946.20126510049,bitte??r bi%tch,american pale ale (apa),12.0,0.061,60.0,177,18th street brewery,gary,in
16,2170.0,ginja ninja,cider,12.0,0.06,4.517039213352895,154,2 towns ciderhouse,corvallis,or
17,2170.0,cherried away,cider,12.0,0.19469248017969576,4.517039213352895,154,2 towns ciderhouse,corvallis,or
18,2169.0,rhubarbarian,cider,12.0,0.06,4.517039213352895,750.2125094832587,2 towns ciderhouse,corvallis,or
19,2170.0,br#ight??cider,c??%ider,71.80156572918742,0.18899023493817405,4.517039213352895,154,2 towns ciderhouse,corvallis,or
20,1593.0,he said baltic-style porter,baltic porter,47.74871267273603,0.082,70.0,368,21st amendment brewery,san francisco,ca
21,1592.0,he said belgian-style tripel,tripel,12.0,0.082,70.0,1130.56664140585,21st amendment brewery,san francisco,ca
22,1036.0,lower de boom,american barleywine,8.4,0.099,92.0,368,21st amendment brewery,san francisco,ca
23,1024.0,fireside chat,winter warmer,12.0,0.079,45.0,368,21st amendment brewery,san f??rancisco,ca
24,3740.9521402211735,marooned on hog island,american pale ale (apa),12.0,0.079,45.0,368,21st amendment brewery,san francis??c#o,ca
25,876.0,bitter american,american pale ale (apa),12.0,0.044,42.0,368,21st amendment brewery,san francisco,ca
26,802.0,hell or high watermelon wheat (2009),fruit / vegetable beer,12.0,0.049,17.0,368,21st amendment brewery,san francisco,ca
27,801.0,hell or high watermelon wheat (2009),fruit / vegetable beer,12.0,0.049,74.56534937148355,368,21st amendment brewery,san francisco,ca
28,800.0,21st amendment watermelon wheat beer (2006),fruit / vegetable beer,12.0,0.049,17.0,1653.574873797747,fort $point beer #company,san franci??s#co,ca
29,4432.9978844249745,21st amendment ipa (2006),a$%merican ipa,12.0,0.07,70.0,368,21st amendment brewery,san francisco,ca
30,797.0,brew free! or die ipa (2#008),american ipa,12.0,0.07,70.0,1680.7480674131205,21st amendment brewery,san francis$co,c%a
31,796.0,brew free! or die ipa (2009),american ipa,12.0,0.4032280989666868,70.0,368,21st amendment brewery,san francisco,ca
32,531.0,hell or high watermelon wheat (2009),english strong ale,12.0,0.085,52.0,368,21st amendment brewery,s@@an francisco,ca
33,432.0,hop crisis,american double / imperial ipa,12.0,0.097,94.0,368,21st amendment brewery,san francisco,ca
34,353.0,bitter american (2011),american pale ale (apa),12.0,0.044,42.0,368,21st amendment brewery,san francisco,ca
35,321.0,fireside chat (2010),winter warmer,12.0,0.079,45.0,368,21st amendment brewery,san francisco,ca
36,173.0,back in# @@black,american black ale,12.0,0.068,319.2230507636852,368,21st amendment brewery,san% francisco,ca$$
37,1024.0,monk's blood,american pale ale (apa),12.0,0.083,201.33616699664472,368,21st amendment brewery,s$a%n francisco,ca
38,49.55698090678421,brew free! or die ipa,american ipa,12.0,0.07,65.0,1170.602182351756,21st amendment brewery,san francisco,%ca
39,9.0,hell or high watermelon wheat,fruit / vegetable beer,12.0,0.049,17.0,1818.736399317419,21st amendment brewery,san francisco,ca
40,2519.0,bimini twist,american ipa,12.0,0.07,264.0695412917078,67,3 daughters brewing,st@@ petersbu%rg,fl
41,2518.0,beach blonde,american blonde ale,12.0,0.05,44.02919652939357,332.11980078658337,3 daughte??rs brewing,st petersburg,fl
42,2517.0,rod bender red,american amber / red ale,12.0,0.059,264.0695412917078,67,3 daughters brewing,st petersburg,fl
43,14759.45595000256,passion fruit prussia,berliner weissbier,45.48319466654839,0.035,11.0,60,4 hands brewing company,saint louis,mo
44,2544.0,send help,american blonde ale,12.0,0.045,18.0,60,4 hands brewing company,saint louis,mo
45,2324.0,cast iron oatmeal brown,american brown ale,60.09938627164192,0.055,18.0,60,4 hands brewing company,saint louis,mo
46,2288.0,reprise centennial red,american amber / red ale,12.0,0.06,18.0,60,4 hands brewing company,saint louis,mo
47,2287.0,al@@ter eg@@o,american ipa,12.0,0.055,18.0,60,4 hands brewing company,saint louis,mo
48,14759.45595000256,divided sky,american ipa,37.73042822891369,0.26808564940082646,18.0,60,4 hands brewing company,saint louis,mo
49,2285.0,resurrected,american ipa,53.96635121144132,0.065,18.0,60,4 hands brewing company,saint louis@@,mo
50,1870.0,contact high,american pale wheat ale,56.0361313035456,0.05,28.0,60,4 hands brewing company,saint louis,mo
51,2603.0,galaxyfest,american ipa,16.0,0.065,65.0,118.67955792023699,450 north brewing company,columbus,in??
52,2602.0,citrafest,americ@@an ip??a,56.0265401427054,0.05,45.0,110.98061766594367,450 north brewing company,columbus,in
53,2220.0,barn yeti,belgian strong dark ale,16.0,0.09,50.0,27,450 north brewing company,co@@lumbus,in
54,2219.0,scarecrow,american ipa,16.0,0.069,65.0,27,450 north brewing company,columbus,in
55,2218.0,ironman,englis#h strong ale,16.0,0.3252258140687786,50.0,27,450 north brewing company,columbus,in
56,2217.0,ironman,kölsch,16.0,0.046,15.0,27,450 north brewing company,columbus,in
57,2216.0,copperhead amber,belgian dar#k a%le,53.321721466855735,0.052,85.05719044756228,27,450 north brewing company,columbus,in
58,972.0,rude parrot ipa,a??merican ipa,16.0,0.23976542250793875,359.48684603827337,2519.947901835085,7 s#eas brewing compa??ny,gig harbor,wa
59,866.0,british pale ale (2010),eng??l$ish pale ale,16.0,0.2675220476302863,30.0,481,7 seas brewing company,gig harbor,wa
60,48.0,british pale ale,english pale ale,16.0,0.054,30.0,481,7 seas brewing company,gig harbor,wa
61,47.0,ballz deep double ipa,american double / imperial ipa,16.0,0.084,82.0,481,7 seas brewing company,gig harbor,wa
62,6986.489582880246,wolfman's berliner,@@berliner weissb$ier,12.0,0.038,40.0,373,7venth sun,dunedin,fl
63,1165.0,colorado native,american amber / red lager,65.39798107279763,0.055,26.0,462,ac golden brewing company,%golde@@n,c??o%
64,431.0,colorado native,american?? amber / red lager,12.0,0.055,26.0,462,ac golden brewing company,golde#n,co
65,516.0,jockamo ipa,american ipa,12.0,0.065,52.0,1768.0054824607455,abita brewing company,abita springs,la
66,515.0,purple haze,f#ruit / vegetable beer,12.0,0.24860408668105607,13.0,533,abita@@ brewing# company,abita springs,la?$?
67,514.0,abita amber,american amber / red lager,12.0,0.045,17.0,533,abita b$rewing company,abita springs,la
68,2540.0,citra ass down,american ipa,16.0,0.082,68.0,62,against the grain brewery,louisville,ky
69,2539.0,the brown not#e,american brown ale,78.78319487012807,0.05,68.0,62,against the grain brewery,louisville,ky
70,2686.0,citra ass down,american double / imperial ipa,16.0,0.08,68.0,1,against the grain brewery,louisville,k%y
71,2685.0,london balling,english barleywine,16.0,0.125,293.9033570157059,1,aga??i$nst the grain brewery,louisville,ky
72,2684.0,35 k,american ipa,16.0,0.05,25.0,1,against the grain brewery,louisville,ky
73,2683.0,a beer,amer@@ican pale ale (apa),16.0,0.042,42.0,1,against the grain brewery,louisville,ky
74,8271.83934257342,rules are rules,ger??man pilsener,16.0,0.05,68.0,1,against the grain brewery,louisville,ky
75,2681.0,flesh gourd'n,pumpkin ale,94.49274884066352,0.066,21.0,3.1433765705245356,against the grain brewery,louisville,ky
76,8569.89688404045,sho'nuff,belgian pale ale,16.0,0.1773289575727307,13.0,1,against the grain brewery,louisville,ky
77,2679.0,bloody show,american pilsner,16.0,0.05,63.22197195597855,1,against the grain brewery,louisville,ky
78,2678.0,rico sauvin,american double / imperial ipa,71.68820756203888,0.076,68.0,1,against the grain brewery,lo#uisville,ky
79,2677.0,coq de$ la marche,saison / farmhouse ale,16.0,0.051,38.0,1,against the grain brewery,louisville,ky
80,10332.278644238902,ka%men kn%uddeln,american wild ale,16.0,0.065,68.0,1,against the grain brewery,louisville,ky
81,2540.0,pile of face,american ipa,16.0,0.24621954054780343,65.0,5.7664801366410545,against the grain brewery,louisville,ky
