ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute @@care hospitals,voluntary non-profit - private,yes,surgic??a#l infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empty,em%$pty,al_scip-card-2
2,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,sci$p-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,empty,al_scip-inf-1
3,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-@@inf-2,surgery patients who were given the  right kind  of antibi#otic to help prevent infection,empty,empty,al_scip-inf-2
4,35845.70673949425,callahan eye foundation hospital,1720 university blvd,empty,emp??ty,birmingham,al%,35233.0,jefferson,7002013682.905748,acute care hospitals,voluntary non-profit - private,yes,surgic$??al infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empty,empty,al_scip-inf-3
5,10018.0,callahan eye foundation hospital,1720 un$iversity blvd,empty,e??#mpty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,empty,al_scip-inf-4
6,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,107638.03787876139,jefferson,2053258100.0,acute #care h#ospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),empty,e%mpty??,a%l_sc%ip-inf-6
7,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham$,al,35233.0,jefferson,2053258100.0,acute care hospitals,vol#untary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordere%d treatments to prevent blood clots after certain types of s%urgeries,empty,@@empty,al_scip-vte-1
8,10018.0,callahan eye foundat@@ion #hospital,1720 university blvd,empty,empty,birmingham@$@,al,35233.0,jeffer#son??,2053258100.0,acute% care hospi%tals,voluntary non-profit - private,y$es,surgical infection prevention,sc$ip$-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,empty,empty,al_scip-vte-2
9,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,emp@@ty%,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100%,33 patients,al_ami-1
10,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,ye#s,heart a#ttack#,ami-2,heart attack patients given aspirin at discharge,92%,0 patients,al_ami-2
