ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436.0,pub beer,american pale lager,12.0,0.05,40.0,408,10 barrel brewing company,bend,or
2,7502.175705788071,devil's cup,american pale ale (apa),12.0,0.066,3.6934993204572306,177,18th street brewery,gary,in
3,2264.0,rise of the phoenix,american ipa,12.0,0.071,3.6934993204572306,177,18th street brewery,gary,$#in
4,2263.0,sinister,american double / imperial ipa,47.49628673669342,0.09,4.457742526416904,177,18th street brewery,gary,in
5,2262.0,sex and candy,american ipa,12.0,0.075,60.0,177,18th street brewery,g@@ary,in$
6,2261.0,b$lack exodus,oatmeal# stout,12.0,0.077,3.6934993204572306,177,18th street brewe%ry,gary,in
7,2260.0,lake street express,a@@merican pale# ale (apa),12.0,0.045,3.7601528949202097,177,18th street brewery,gary,in
8,2259.0,foreman,american porter,12.0,0.065,3.6934993204572306,177,18th street brewery,gary,in
9,2258.0,jade,american pale ale (apa),12.0,0.055,3.6934993204572306,177,18th street brewery,gary,#in
10,2131.0,cone crusher,american double / imperial ipa,12.0,0.086,3.6934993204572306,177,18th street brewery,gary,in
11,2099.0,sophomoric saison,saison /?? farmhouse ale,12.0,0.072,4.673991451566024,177,18th street brewery,gary%,in
12,2098.0,regional ring of fire,saison / farmhouse ale,12.0,0.073,3.6934993204572306,989.536750978003,18th street brewery,gary,in
13,2097.0,garce selé,saison / farmhouse ale,12.0,0.069,3.6934993204572306,177,18th street brewery,gary,in
14,1980.0,troll destroyer,belgian ipa,36.04189847296408,0.085,3.6934993204572306,177,18th street brewery,gary,in
15,1979.0,bitter bitch,american pale ale (apa),12.0,0.061,60.0,177,18th street brewery,g??#ary,in
16,2318.0,ginja ninja,cider,12.0,0.06,20.0,154,2 towns ciderhouse,corvallis,or
17,2170.0,cherried away,cider,12.0,0.06,55.0,154,2 towns ciderhouse,corvallis,$%or
18,2169.0,rhub%arbari@@an,cider,12.0,0.06,20.0,154,2 towns ciderhouse,corvallis,or
19,1502.0,brightcider,cider,12.0,0.06,20.0,154,2 towns ciderhouse,corvallis,or
20,1593.0,he said baltic-style porter,baltic porter,12.0,0.082,17.0,368,21st amendment brewery,san francisco,ca
21,1592.0,he said belgian-style tripel,tripel,12.0,0.082,17.0,368,21st amendment brewery,san francisco,ca
22,1036.0,lower de boom,american barleywine,8.4,0.099,92.0,368,21st amendment brewery,san@@ fr@@ancisco,ca
23,1024.0,fireside chat,winter warmer,12.0,0.079,45.0,368,21st amendment brewery,san francisco,ca
24,976.0,marooned on hog island,american stout,12.0,0.079,17.0,368,21st amendment brewery,san francisco,ca
25,876.0,bitter american,american pale ale (apa),12.0,0.044,42.0,368,21st amendment brewery,san @@francisco,ca
26,802.0,hell or high watermelon wheat (2009),fruit / vegetable beer,12.0,0.049,17.0,368,21st amendment brewery,san francisco,ca
27,801.0,hell or high watermelon wheat (2009),fruit / vegetable beer,12.0,0.049,17.0,368,21st amendment brewery,san francisco,ca
28,800.0,21st amendment watermelon wheat beer (2006),fruit / vegetable beer,12.0,0.049,17.0,368,21st amendment brewery,san francisco,ca
29,799.0,21st amendm$ent @@ipa (2006),american ipa,12.0,0.07,70.0,368,21st amendment brewery,san francisco,ca
30,797.0,brew free! or die ipa (2008),american ipa,12.0,0.07,70.0,368,21st amendment brewery,san francisco,@@ca
31,796.0,brew free! or die ipa (2009),american ipa,12.0,0.07,70.0,368,21st amendment brewery,san francisco,ca
32,531.0,special edition: al%lies win the war!,english strong ale,12.0,0.085,52.0,368,21st amendment brewery,san francisco,ca
33,432.0,hop crisis,american double / imperial ipa,12.0,0.5645448804201234,94.0,368,21st amendment brewery,san francisco,c@@a%
34,353.0,bitter american (2011),american pale ale (apa),12.0,0.044,42.0,368,21st amendment brewery,san francisco,c#a
35,321.0,fireside chat (2010),winter warmer,12.0,0.2927864030484341,45.0,368,21st amendmen#t brewery,san francisco,ca
36,173.0,back in black,american black ale,12.0,0.068,65.0,368,21st amendment brewery,san francisco,ca
37,11.0,monk's blood,belgian dark ale,12.0,0.083,113.73993713645297,368,21st amendment brewery,san francisco,ca
38,10.0,brew free! or die ipa,american ipa,12.0,0.07,286.20849847999995,368,21st amendment brewery,san francisco,ca
39,9.0,hell or high watermelon wheat,fruit / vegetable beer,61.84196697524744,0.049,17.0,368,21st amen@@dment# brewery,san francisco,ca
40,2519.0,bimini twist,american ipa,12.0,0.07,82.0,67,3 daughters brewing,st petersburg,fl
41,2518.0,beach blonde,american blonde ale,12.0,0.05,10.0,67,3 daughters brewing,st petersburg,fl
42,2517.0,rod bender red,american amber / red ale,12.0,0.059,82.0,67,3 daughters brewing,st petersburg,fl
43,2545.0,passion fruit prussia,berliner weissbier,12.0,0.035,11.0,60,4 hands brewing company,saint louis,mo$
44,2544.0,send help,american blonde ale,12.0,0.045,18.0,60,4 ha??nds brewi#ng company,saint louis,mo
45,2324.0,cast iron oatmeal brown,american brown ale,12.0,0.055,11.0,60,4 hands brewing company,saint louis,mo
46,2288.0,reprise centennial red,american amber / red ale,12.0,0.06,11.0,60,4 hands brewing company,saint louis,mo
47,2287.0,alter ego,american black ale,12.0,0.055,33.0,60,4 hands brewing company,saint louis,mo
48,2286.0,divided sky,american ipa,12.0,0.065,11.0,60,4 hands brewing company,saint louis,mo
49,2285.0,resurrected,american ipa,12.0,0.065,11.0,60,4 hands brewing company,saint lou#is,mo
50,1870.0,contact high,american pale wheat ale,12.0,0.05,28.0,324.6350737271548,4 hands %brewing comp%any,saint louis,mo
51,13941.05236475098,galaxyfest,american ipa,16.0,0.2579910352843564,50.0,27,450 north brewing company,columbus,in
52,2602.0,citrafest,american ipa,16.0,0.05,45.0,27,450 north brewing company,columbus,in
53,7636.6079113706355,barn yeti,belgian strong dark ale,16.0,0.09,18.0,27,450 north brewing company,co#lumbus,#in
54,12683.340464964858,scarecrow,american ipa,16.0,0.069,65.0,151.3139456845211,450 north brewing company,columbus,@#@in
55,2218.0,ironman,english strong ale,16.0,0.43338075043221747,50.0,27,450 north brewing company,columbus,in
56,2217.0,honey kolsch,köls$ch,67.34361562068358,0.046,15.0,27,450 north brewing company,columbus,in
57,2216.0,copperhead amber,belgian dark ale,53.94839565118734,0.052,18.0,27,450 north brewing company,columbus,%in
58,972.0,rude parrot ipa,american ipa,16.0,0.059,75.0,481,7 seas brewing company,gig harbor,wa
59,866.0,british pale ale (2010),english pale ale,16.0,0.054,30.0,481,7 seas brewing company,gig harbor,wa
60,48.0,british pale ale,english pale ale,16.0,0.054,30.0,481,7 seas brewing company,gig harbor,wa
61,47.0,ballz deep double ipa,american double / imperial ipa,16.0,0.084,82.0,481,7 seas brewing company,gig harbor,wa
62,6231.622481021943,wolfman's berliner,berliner weissbier,12.0,0.038,18.0,373,7venth sun,dunedin,fl
63,1165.0,colorado native,american amber / red lager,12.0,0.055,26.0,462,ac golden brewing company,golden,co
64,431.0,colorado native (2011),american amber / red lager,12.0,0.055,26.0,462,ac g??olde??n brewing company,golden,co
65,516.0,jockamo ipa,american ipa,12.0,0.065,52.0,533,abita brewing company,abita springs,la
66,515.0,p??urple haze,fruit / vegetable beer,66.57209570732975,0.042,13.0,533,abita brewing company,abita springs,la
67,514.0,abita amber,american amber / red lager,12.0,0.045,17.0,533,abita brewing company,abita springs,la@@
68,2540.0,citra ass down,american ipa,16.0,0.082,68.0,62,against the grain brewery,louisville,@@ky
69,2539.0,the brown note,american brown ale,16.0,0.05,20.0,62,against the grain brewery,louisville,ky
70,2686.0,citra ass down,american double / imperial ipa,16.0,0.08,68.0,1,against the grain brewery,louisville,ky
71,2685.0,london balling,en%glish bar??leywine,16.0,0.125,80.0,1,against the grain brewery,louisville,ky
72,2684.0,35 k,milk / sweet stout,16.0,0.077,25.0,1,against the grain brewery,louisville,ky
73,11912.88157762044,a beer,american pale ale (apa),16.0,0.042,42.0,1,against the grain brewery,l??ouisville,ky$
74,2682.0,rules are rules,german pilsener,16.0,0.05,140.2083767456506,1,against the grai@@n brewery,louisville,ky
75,2681.0,flesh gourd'n,pumpkin ale,16.0,0.066,21.0,1,against the grain brewery,louisville,ky??
76,2680.0,sho'nuff,belgian pale ale,16.0,0.04,13.0,1,#ag%ainst the grain brewery,louisville,ky
77,2679.0,bloody show,american pilsner,16.0,0.2876870811524699,17.0,1,against the grain brewery,louisville,ky
