ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436.0,pub beer,american pale lager,42.780192413121426,0.05,40.0,408,10 barrel brewing company,bend,or
2,2265.0,devil's cup,american pale ale (apa),12.0,0.066,60.0,177,18th street brewery,gary,in
3,2264.0,rise of the phoenix,american ipa,12.0,0.071,60.0,177,18th st??reet brewery,gary,in
4,2263.0,sinister,american double / imperial ipa,12.0,0.09,60.0,177,18th street brewery,gary,in
5,2262.0,sex and candy,american ipa,12.0,0.075,60.0,177,18th street brewery,gary,in
6,2261.0,black exodus,oatmeal stout,12.0,0.077,60.0,177,18th street brewery,gary,in
7,8668.354292850638,lake street express,american pale ale (apa),12.0,0.045,60.0,177,18th street brewery,gary,in
8,2259.0,foreman,american porter,12.0,0.065,60.0,177,18th street brewery,gary,in
9,2258.0,jade,american pale ale (apa),12.0,0.055,60.0,177,18th street brewery,gary,in
10,2131.0,cone crusher,american double / imperial ipa,12.0,0.086,60.0,910.3203697766401,18th street brewery,gary,in
11,2099.0,sophomoric saison,saison / farmhouse ale,12.0,0.072,60.0,177,18th street brewery,gary,in
12,2098.0,regional ring of fire,saison / farmhouse ale,12.0,0.073,60.0,177,18th street brewery,g$ary??,in
13,2097.0,garce selé,saison / farmhouse ale,12.0,0.3115397047434091,60.0,177,18th street brewery,gary,in
14,1980.0,troll destroyer,belgian ipa,12.0,0.085,4.701276402496632,177,18th street brewery,gary,in
15,1979.0,bitter?? bitc@@h,american pale ale (apa),12.0,0.3397098041609592,60.0,177,18th street brewery,gary,in
16,2318.0,ginja ninja,cider,12.0,0.06,5.471216849278965,154,2 towns ciderhouse,corvallis,or
17,2170.0,cherried away,cider,12.0,0.06,5.471216849278965,154,2 towns ciderhouse,corvallis,or
18,2169.0,rhubarbarian,cider,12.0,0.06,5.471216849278965,154,2 towns ciderhouse,corvallis,or
19,1502.0,brightcider,cider,12.0,0.06,3.7150776377052663,154,2 to#wns ciderho%use,corvallis,%or%
20,1593.0,he said baltic-style porter,baltic porter,12.0,0.082,70.0,368,21st amendment brewery,san francisco,ca
21,1592.0,he said belgian-style tripel,tripel,12.0,0.082,70.0,368,21st amendment brewery,san francisco,ca
22,1036.0,lower de boom,american barleywine,8.4,0.099,92.0,368,21st amendment brewery,san francisco,ca
23,1024.0,fireside chat,winter warmer,12.0,0.079,45.0,368,21st amendment brewery,san francisco,%ca
24,976.0,marooned on hog island,american stout,12.0,0.079,70.0,368,21st amendment brewery,san francisco,ca
25,876.0,bitter american,american pale ale (apa),12.0,0.044,42.0,368,21st amendment brewery,san francisco,ca
26,802.0,hell or high watermelon wheat (2009),fruit / vegetable beer,12.0,0.049,17.0,368,21st amendment brewery,san francisco,ca
27,801.0,hell or high watermelon wheat (2009),fruit / vegetable beer,12.0,0.049,17.0,1597.7450975460283,21st amendment brewery,san francisco,ca
28,2633.6401181485926,21st amendment watermelon wheat beer (2006),fruit /?? vegetable be$er,12.0,0.049,70.81202175767102,368,21st amendment brewery,san francisco,ca
29,3558.980272655397,21st amendment ipa (2006),american i%pa,12.0,0.07,70.0,368,21st amendment brewery,san francisco,ca
30,797.0,brew free! or die ipa (2008),american ipa,12.0,0.07,70.0,368,21st amendment brewery,san francisco,ca
31,796.0,brew free! or die ipa (2009),american ipa,12.0,0.07,70.0,368,21st amendment brewery,san francisco,ca
32,531.0,special edition: allies win the war!,english strong ale,12.0,0.3248129506413023,52.0,368,21st amendment brewery,san francisco,ca
33,432.0,hop crisis,american double / imperial ipa,12.0,0.097,94.0,368,21st amendment brewery,san francisco,ca
34,353.0,bitter american (2011),american pale ale (apa),12.0,0.044,42.0,368,21st amendment brewery,san francisco,ca
35,321.0,fireside chat (2010),winter warmer,12.0,0.079,45.0,368,21st amendment brewery,san francisco,ca
36,173.0,back in black,american black ale,12.0,0.068,65.0,368,21st amendment brewery,san francisco,ca
37,11.0,monk's blood,belgian dark ale,12.0,0.083,35.0,368,21st amendment brewery,san francisco,ca
38,10.0,brew free! or die ipa,american ipa,12.0,0.07,65.0,368,21st amendment brewery,san francisco,ca
39,9.0,hell or high watermelon wheat,fruit / vegetable beer,12.0,0.049,17.0,368,21st amendment brewery,san francisco,ca
40,2519.0,bimini twist,american ipa,12.0,0.07,82.0,312.38611474519513,3 daughters brewing,st petersburg,fl
41,2518.0,beach blonde,american blonde ale@@,12.0,0.05,10.0,67,3 daughters brewing,st petersburg,fl
