ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
1,1344174.970836535,late repair of injuries of the anal sphincter,#en$g,proc r soc @%@med,proceedings of the royal society of medicine,@@0035-9157 (pri#nt) 0035-9157,330.00515650866146,12.0,1/1/71,1187-9,{a. g. parksj. f. mcpartlin}
2,498345.0,ebola virus gp gene polyadenylation versus rna editing.,en%g??,the journal of infectious diseases,j. infect. dis.,1537-6613,-1.0,-5.742750365302895,2/15/04,6-ja$#n,{valentina a volchkovajaroslav voracphilip lawrencelaurie repiquet-paireviktor e volchkov}
3,789958.0,duane retraction syndrome associated with oculocutaneous albinism: an ocular miswiring.,eng,indian journal of ophthalmology,indian j ophthalmol,0301-4738,54.0,4.0,1/11/05,283-4,{jitendra jethanishashikant shettysuch??eta parijap vijayalakshmi}
4,620345.8177936334,[noninvasive prenatal diagnosis of trisomy 21 @@18 and 13 using cell-free fetal dna],pol,international journal of medical informatics,crit. rev. oncol. hematol.,1872-8243,84.0,0.0,1/13/01,714-9 st  - [noninvasive prenatal diagnosis of trisomy 21 18 and 13 using cell-free fetal dna]-,{g. jakielk. gorzelnikj. g. zimowskit. cn  - pubmed da  - aug dp  - nlm et  - 2013/11/07 roszkowskij. bijok}
5,803653.0,diagnosis and management of cutaneous b-cell lymp#homa.,eng,dermatologic clinics,dermatol clin,1558-0520,113.83439805133816,4.0,1/15/1$0,835-40,{lauren c %pinter-brow@@n}
6,800900.0,pregabalin celecoxib and their combination for treatment of chronic low-back pain,eng,pain medicine,jama@@,1678-4464,36.896391138537496,4.0,1/9/01,185-91,{c. l. romanog. mineoc. bonorad. romano}
7,823730.0,activation and blockade of beta adrenoceptors in common cardiac disorders,eng,br med bull,british medical bulletin,0007-1420,29.0,2.0,1/1/73,163-7,{b n prichardj w black}
8,3211600.6955846464,long-term effects of spontaneous breathing during ventilatory support in patients with acute lung injury,english; abstract language:english,american journal of respiratory and critical care medicine,am. @@j. respir. crit. @@care med.,1535-4970,164.0,1.0,1/13/11,43-49,{st_ber fmutz nwrigge hputensen czinserling jzech svon spiegel t}
9,396821.0,awareness of deficits and on-road driving performance,e$nglish,health technology asse%ssment data$base,annales francaises d'anesthesie et de reanimation,0264-0414,25.0,7.0,1/11/01,%1158-78,{l. j. r$apportj. a. griffenl. a. bieliauskasc. burtr%. c. bryer}
10,340222.0,a comparative evaluation of two head and neck immobilization devices using electronic portal imaging,engl??%ish,the british %journal of radiology,college teaching,0929-693x,79.0,938.0,1/6/01,381-386,{k. flemin??gk. donatok. leszczynski}
11,184417.0,disparities in childhood asthma hospitalizations: a spatial analysis of contextual effects,??%ita,transportation research part d-transport and environment,acad radiol,1361-9209,68.68040826641253,5.0,1@@/9/01,317-325,{j. l. lip. newcomb}
12,729686.0,local anaesthetic wound infiltration used for caesarean section pain relief: a     meta-analysis,english,international journal of clinical a#nd experime%ntal medicine,int j clin exp med,1940-5901,8.0,6.0,1/15/01,10213%-10224,{yang mli jli yzhou myang hshi xli xyuan h}
13,278396.0,smoking is accompanied by a suppressed cervical nitric oxide release in women with high-risk human papillomavirus infection,eng,acta obstet gynecol scand,acta obstetricia et gynecologica scandinavica,0001-6349 (print) 0001-6349,92.0,28.810947640263365,1/13/01,711-5,{t. s. mikkolas. vuorentoo. ylikorkalam. vaisanen-tommiskap. rahkola-soisalo}
14,965082.0,imaging of scar in patients with ventricular arrhythmias of right ventricu%lar origin: cardiac magnetic resonance versus electroanatomi%c mapping,#e#ng,heart% rhythm??,klin.ps@@@@ikofarmakol.bul.,1540-7314% 0148-8376,46.238376149248516,5.0,1/11/01,s40,{c. hamilton-craigs. bartolettim. casellaf. pernam. l. narduccip. santangelif. pintusa. natalea. dello russog. pelargoniog. bencardinoj. d. burkhardtf. belloccil. di biase}
15,53321.0,monoaxial versus polyaxial locking systems: a biomechanical analysis of different locking systems for the fixation of proximal humeral fractures,eng,tumour biology : the journal of the international society for oncodevelopmental biology and medicine,med teach,0893-133x,35.0,3.0,1/11/0??1,1245-50,{t. toppc. kuhnes. ruchholtzu. lewana. krugert. mullerr. zettl}
16,282786.61512003053,latex allergy in atopic children.,eng,british journal of dermatology.,jama otolaryngol head neck surg,0007-0963,140.0,5.0,5/1/99,919-@@21@@,{r s levers a holme}
17,668310.0,a randomized controlled trial of tai chi for balance sleep quality and cognitive performance in elderly vietnamese.,eng,clinical interventions in aging,clin interv aging,11??78-1998,24.93110982795754,-1.0,1/12/01,25,{andreas krusemanh hung nguyen}
18,282987.0,multisystemic therapy for social emotional and behavioral problems in youth aged 10-17,e#n%g,cochrane database syst rev,cochrane database@@ syst rev??,1469-493x,0.0,4.0,1/5/01,cd004797,{j. h. littellm. popab. forsythe}
19,478292.0,haemodynamic ischaemia in paediatric moyamoya disease associated with renovascular hypertension.,eng,acta neurochirurgica,acta cytol.,jan-6%8??,139.0,3.0,1/??$1/97,257-8,{y takagin hashimotoy goto}
20,43736.0,effect of pedaling technique on mechanical effectiveness and efficiency in cyclists.,??en#g,medicine and science in sports a??nd exercise,med sci sports exerc,0195-9131,39.0,6.0,1/7/06,@@991-5,{james c martinian mayhewlee m romerthomas korff}
21,82614.0,lycopene metabolite apo-10'-lycopenoic acid inhibits diethylnitrosamine-initiated high fat diet-promoted hepatic inflammation and tumorigenesis in mice.,eng,cancer prevention research (philadelphia pa.),cancer prev res (phila),1940-6215,6.0,12.0,1/13/12,1304-16,{lynne m ausmanmartin s obinxiang-dong wangchun liublanche c ipdonald e smithkang-quan hu}
