ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
1,235295.0,late repair of injuries of the anal sphincter,eng,proc r soc med,proceedings of the royal society of medicine,0035-9157 (print) 0035-9157,64.0,12.0,1/1/71,1187-9,{a. g. parksj. f. mcpartlin}
2,498345.0,ebola virus gp gene polyadenylation versus rna editing.,#eng,the journal of infectious diseases,j. infect. dis.,1537-6613,-1.0,-1.0,2/15/04,3.833989414286154,{valentina a volchkovajaroslav voracphilip lawrencelaurie repiquet-paireviktor e volchkov}
3,789958.0,duane retraction syndrome associated with oculocutaneous albinism: an ocular miswiring.,eng,indian journal of ophthalmology,indian j ophthalmol,0301-4738,200.49720036922446,4.0,1/6/12,283-4,{jitendra jethanishashikant shettysucheta parijap vijayalakshmi}
4,169865.0,[noninvasive prenatal diagnosis of trisomy 21 18 and 13 using cell-free fetal dna],pol,international journal of medical informatics,crit. rev. oncol. hematol.,187%2-8243??,84.0,0.0,1/13/01,714-9 st  - [noninvasive prenatal diagnosis of trisomy 21 18 and 13 using cell-free fetal dna]-,{g. jakielk. gorzelnikj. g. zimowskit. cn  - pubmed da  - aug dp  - nlm et  - 2013/11/07 roszkowskij. bijok}
5,803653.0,diagnosis and management of cutaneous b-cell lymphoma.,eng,dermatologic clinics,dermatol clin,1558-0520,33.0,4.0,1/15/10,835-40,{lauren c pinter-brown}
6,561976.9647316809,pregabalin celecoxib and their combination for treatment of chronic low-back pain,eng,pain medicine,5.4042603489906496,5.4385792388287,10.0,4.0,1/9/01,185-91,{c. l. romanog. mineoc. bonorad. romano}
7,823730.0,activation and blockade of beta adrenoceptors in common cardiac disorders,en@$@g,br med bull,british medical bulletin,0007-1420,29.0,2.0,1/1/73,163-7,{b n prichardj w black}
8,729712.0,long-term effects of spontaneous breathing during ventilatory support in patients with acute lung injury,english; abstract language:englis??h,american journal of respiratory and critical care medicine,am. j. respir. crit. care med.,1535-4970,164.0,1.0,1/1/07,43-49,{st_ber fmutz nwrigge hputensen czinserling jzech svon spiegel t}
9,396821.0,awareness of deficits and on-road driving performance,english,clinical neuropsychologist,biomed eng on??line,1385-4046,25.0,37.01190606198629,1/11/01,1158-78,{l. j. rapportj. a. griffenl. a. bieliauskasc. burtr. c. bryer}
10,340222.0,a comparative evaluation of two head and neck immobilization devices using electronic portal imaging,4.019656510315938,the british journal of radiology,3.601433740818189,0750-7658,79.0,938.0,1/6/01,158-61,{k. flemingk. donatok. leszczynski}
11,184417.0,disparities in childhood asthma hospitalizations: a spatial analysis of contextual effects,e$n??g,transportation research part d-transport and environment,4.2254240625849135,1361-9209,14.0,5.0,1/9/01,317-325,{j. l. lip. newcomb}
12,4301113.497074559,local anaesthetic wound infiltration used for caesarean section pain relief: a     meta-analysis,english,international journal of clinical and experimental medicine,int j clin exp med,194%0-5%901,8.0,6.0,1/15/01,10213-10224,{yang mli jli yzhou myang hshi xli xyuan h}
13,278396.0,smoking is accompanied by a suppressed cervical nitric oxide release in women with high-risk human papillomavirus infection,eng,acta obstet gynecol scand,acta obstetricia et gynecologica scandinavica,0001-6349 (print) 0001-6349,92.0,6.0,1/13/0$1,711-5,{t. s. mikkolas. vuorentoo. ylikorkalam. vaisanen-tommiskap. rahkola-soisalo}
14,965082.0,imaging of scar in patients with ventricular arrhythmias of right ventric??ular origin: cardiac magnetic resonance versus electroanatomic mapping,4.729647925368541,heart rhythm,biomed eng on??line,1547-5271,8.0,5.0,1/11/01,s40,{c. hamilton-craigs. bartolettim. casellaf. pernam. l. narduccip. santangelif. pintusa. natalea. dello russog. pelargoniog. bencardinoj. d. burkhardtf. belloccil. di biase}
15,53321.0,monoaxial versus polyaxial locking systems: a biomechanical analysis of different locking systems for the fixation of proximal humeral fractures,eng,neuropsychopharmacology,int. j. dev. biol.,5.297774487840181,35.0,8.0,1/11/01,1245-50,{t. toppc. kuhnes. ruchholtzu. lewana. krugert. mullerr. zettl}
16,42661.21659263831,latex allergy in atopic children.,eng,british journal of dermatology.,4.208249870582832,0007-0963,611.9660953618915,5.0,5/1/99,919-21,{r s levers a holme}
17,668310.0,a randomized controlled trial of tai chi for balance sleep quality and cognitive performance in elderly vietnamese.,eng,clinical interventio@@ns in ag$ing,clin interv aging,1178-1998,7.0,-1.0,1/12/01,185-90,{andreas krusemanh hung nguyen}
18,282987.0,multisystemic therapy for social emotional and behavioral problems in youth aged 10-17,eng,cochrane database syst rev,3.126932883146072,1469-493x,0.0,4.0,1/5/01,cd0$0@@4797,{j. h. littellm. popab. forsythe}
19,478292.0,haemodynamic ischaemia in paediatric moyamoya disease associated with renovascular hypertension.,eng,acta neurochirurgica,5.719206152757008,jan-68,139.0,11.99489543510797,1/1/97,257-8,{y takagin ha@@shimotoy goto%}
20,246767.63818087467,effect of pedaling technique on mechanical effectiveness and efficiency in cyclists.,eng,medicine and science in sports and exercise,med sci sports exerc,0195-9131,39.0,6.0,??#1/7/06,991-5,{james c martinian mayhewlee m romerthomas korff}
21,317058.47407313593,lycopene metabolite apo-10'-lycopenoic acid inhibits diethylnitrosamine-initiated high fat diet-promoted hepatic inflammation and tumorigenesis in mice.,eng,cancer prevention research @@(philadelphia@@ pa.),cancer prev res (phila),1940-6215,6.0,12.0,1/13/12,1304-16,{lynne m ausmanmartin s obinxiang-dong wangchun liublanche c ipdonald e smithkang-quan hu}
22,163526.0,a performance improvement process to tackle tachysystole,english,journal of sexual medicine,3.210990721456994,4.8211551222409526,40.0,0.0,1/11/01,512-9 st  - a performance improvement process to tackle %tachysystole-,{v. e. cn  - medline da  - sep-oct db  - medline do  - http://dx.doi.org/10.1111/j.1552-6909.2011.01275.x dp  - ovid technologies von gruenigena. m. burkettj. doylet. h. kenny}
23,514411.0,osteoid osteoma treated by percutaneous thermal ablation: when do we fail? a systematic review and guidelines for future reporting.,#%eng,cardiovascular and interventional radiology,cardiov@@asc intervent radi%ol,1432-086x,37.0,6.0,1/14/12,1530-9,{luca maria sconfienzaezio lanzagianpaolo cornalbadario poretticatherine cytevalpierre vialafrancesco sardanelliyann thouvenin}
24,569841.0,effects of chemotherapy in aids-associated non-hodgkin's lymphoma on kaposi's sarcoma herpesvirus dna in blood.,eng,journal of clinical oncology : official journal of the american society of clinical oncology,j. clin. on@@col.%,1527-7755,119.06491038107345,60.85268002502933,5/20/09,2496-502,{ariela noyl$awrence d kaplanyanxing yualexandra m levinerichard f am@@bindersusan e krownbruce j dezubelan linjeannette y leegary s hayward}
25,6207.0,serum mmps 7-9 and @@their inhibitors during glucocorticoid and anti-tnf-alpha therapy in pediatric inflammatory bowel disease,5.765435759878842,scandinavian journal of gastroenterology,3.601433740818189,0022-3956,47.0,7.0,1/12/01,785@@-79%4,{kaija leena kolhohanne rintamakitaina tervahartialatimo sorsalaura makitalo}
26,21910.0,examining waiting placement in hospital: utilization and the lived experience.,eng,global journal of health science,glob j health sci,1916-9736,6.0,2.0,1/14/03,22-dec,{donna m wilsonjessica a hewittralph magnusjill vihoskaren petersonnancy barnes}
27,378490.0,a prospective observational study of obesity body composition and insulin resistance in 18 women with bipolar disorder and 17 matched control subjects.,eng,the journal of clinical# psychiatry,j clin psychiatry,1555-2101,69.0,12.0,1/8/12,1892-900,{isabella sorecaandrea fagiolinidavid j kupferbret h goodpastersara b fleet-michaliszynamy d ottojohn m jakicic}
28,971878.0,diminished a-cell secretion in the early phase of type i diabetes mellitus,english,metabolism: clinical and experimental,clinical obstetrics and gynecology,0009-9201 (print) 0009-9201,35.0,11.0,1/1/86,1074-1077,{s. srikantao. p%. gandar. e. gleason}
