ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
1,235295.0,late rep@@air of injuries of the anal sphincter,e#ng@@,proc r soc med,proceedings of the royal society of medicine,0035-9157 (print) 0035-91#%57,64.0,12.0,1/1/71,1187-9,{a. g. parksj. f. mcpartlin}
2,498345.0,nan,eng,the journal of infectious diseases,j. infect. dis.,1873-5126,nan,-1.0,2/15/04,nan,nan
3,789958.0,duane retraction syndrome associated with oculocutaneous albinism: an ocular miswiring.,eng,j med?? to@@xicol,indian j ophth%almol,0301-4738,54.0,4.0,1/6/12,283-4,{jitendra jethanishashikant shettysucheta parijap vijayalakshmi}
4,1551483.973830201,[noninvasive prenatal diagnosis of trisomy 21 18 and 13 using cell-free fetal dna],pol,clinical & translational oncology: official publication of the federation of spanish oncology societes & of the national cancer institute of mexico,hawai'i journal of medicine & public health : a journal of asia pacific medicine & public health,2165-8242,443.07048027116707,11.675267170115998,1/13/01,$f$5001,{g. jakielk. gorzelnikj. g. zimowskit. cn  - pubmed da  - aug dp  - nlm et  - 2013/11/07 roszkowskij. bijok}
5,803653.0,nan,eng,dermatologic clinics,??dermatol clin,1558-0520,nan,4.0,1/15/10,835-@@$40,nan
6,98234.0,pregabalin celecoxib and their combination for treatment of chronic low-back pain,eng,pain medicine,pediatr ann,1447-0594,10.0,18.136683289848747,1/9/01,185-91,{c. l. romanog. mineoc. bonorad. romano}
7,823730.0,activation and blockade of beta adrenoceptors in common cardiac disorders,eng,#br med bull,british me@@@@dical bulletin,0007-1420,29.0,4.0,1/1/73,163-7,{b n prichardj w black}
8,2967087.9419035115,long-term effects of spontaneous breathing during ventilatory support in patients with acute lung injury,english; abstract language:english,american journal of respiratory and critical care medicine,am. j. respir. crit. care med.,1535-4970,683.7404042063295,1.0,1/1/07,43$$-49,{st_ber fmutz nwrigge hputensen czinserling jzech svon spiegel t}
9,396821.0,awareness of deficits and on-road driving performance,english,clinical neuropsychologist,int. j. dev. biol.,1385-4046,25.0,7.0,1/11/01,1158-78,{l. j. rapportj. a. griffenl. a. bieliauskasc. burtr. c. bryer}
10,340222.0,a comparative evaluation of two$ head and neck immobilization devices using electronic portal imaging,english     italian,the british journal of radiology,college teaching,1545-0848,79.0,938.0,1/6/01,158-61,k.l. armstrongg.a.m. finermank.l. markolfm.s. shapiroj.r. slauterbeck
11,184417.0,disparities in childhood asthma hospitalizations: a spatial analysis of contextual effects,$en$g,helicobacter,helicobacter,1361-9209,14.0,5.0,1/9/01,317-325,{j.# l. lip. newcomb}
12,729686.0,local anaesthetic wound infiltration used for caesarean section pain relief: a     meta-analysis,english,international journal of clinical and experimental medicine,int j clin exp med,1940-5901,24.0,6.0,1/15/01,10213-10%224%,{yang mli jli yzhou myang hshi xli xyuan h}
13,278396.0,smoking is accompanied by a suppressed cervical nitric oxide release in women with high-risk human papillomavirus infection,eng,acta obstet gynecol scand,acta obstetricia et gynecologica scandinavica,0001-6349 (print) 0001-6349,nan,22.452630894587568,nan,711-5,{t. s. mikkolas. vuorentoo. ylikorkalam. vaisanen-tommiskap. rahkola-soisalo}
14,4417053.620746697,a method for determining skeletal lengths from dxa images.,en??@@g,journal of international education research,b#mc med,1547-5271,8.0,5.0,1/11/01,s40,{c. hamilton-craig$s. bartolettim. casellaf. pernam. l. narduccip. santangelif. pintusa. natalea. dello russog. pelargoniog. bencardinoj. d. burkhardtf. belloccil. di biase}
15,812757.0,monoaxial versus polyaxial locking systems: a biomechanical analysis of different locking systems for the fixation of proximal humeral fractures,eng,klinik psikofarmakoloji bulteni,klin.psikofa@@rmakol.bul.,10#17@@-7833,35.0,8.0,1/@@11/01,s156-s157,{t. toppc. kuhnes. ruchholtzu. lewana. krugert. mullerr. zettl}
16,13601.0,latex allergy in atopic children.,eng,british journal of dermatology.,jama otolaryngol head neck surg,0007-0963,140.0,5.0,1/%11/??01,919-21,{r s levers a holme}
17,2356291.9789869213,a randomized controlled trial of tai chi for balance sleep quality and cognitive performance in elderly vietnamese.,eng,clinic$al int??erventions in aging,clin# interv aging,1178-1998,7.0,-1.0,1/12/01,185-90,{andreas krusemanh hung nguyen}
18,282987.0,multisystemic therapy for social emotio??nal and behavioral problems in youth aged 10#-17,@@$eng,cochrane database syst rev,cochrane database syst rev,1469-493x,0.0,4.0,1/5/01,cd??00@@4797,{j. h. littellm. popab. forsythe}
19,1570124.4149831636,haemodynamic ischaemia in #paediatric moyamoya disease associated with renovascular hy%pertension.,eng,acta neurochirurgica,acta derm. venereol.,jan-68,139.0,3.0,1/1/97,257-8,{y takagin hashimot#oy go@@to}
20,43736.0,nan,eng,medicine and science in sports and exercise,med sci sports exerc,0266-7681 (print) 0266-7681,177.43640759033858,6.0,1/7/06,991-5,{james c martinian mayhewlee m romerthoma#s korff}
21,82614.0,lycopene metabolite apo-10'-lycopenoic acid inhibits diethylnitrosamine-initiated high fat diet-promoted hepatic inflammation and tumorigenesis in mice.,eng,cancer prevention research (philadelphia pa.),cancer prev res (phila),1940-6215,6.0,0.0,1/13/12,1#304-16,{lynne m ausmanmartin s obinxiang-dong wangchun liublanche c ipdonald e smithkang-quan hu}
22,163526.0,a performance improvement process to tackle tachysystole,english,japanese journal of clinical oncology,integr. physiol. behav. sci.,1090-1981,40.0,0.0,1/9/02,512-9 st  - a performance improvement process to tackle tachysystole-,{v. e. cn  - medline da  - sep-oct db  - medline do  - http://dx.doi.org/10.1111/j.1552-6909.2011.01275.x dp  - ovid technologies von gruenigena. m. burkettj. doylet. h. kenny}
23,2755647.7167219077,osteoid osteoma treated by per%cutaneous thermal ablation: when do we fail? a systematic review and guidelines for future reporting.,eng,cardiovascular and interventional radiology,cardiovasc intervent radiol,1432-086x,171.717491275009,29.123703166351802,1/14/12,1530-9,{luca maria sconfienzaezio lanzagianpaolo cornalbadario poretticatherine cytevalpierre vialafrancesco sardanelliyann thouvenin}
24,569841.0,effects of chemotherapy in aids-associated non-hodgkin's lymphoma on kaposi's sarcoma herpesvirus dna in blood.,e$@@ng,journal of clinical oncology : official journal of the american society of clinical oncology,j. clin. oncol.,1527-7755,27.0,15.0,5/20/09,2496-502,chu chenbrian l stromsusan e mccannharvey a rischlingeng lufulvio ricc$eriimmaculata de vivoamanda b spurdlesusan e hankinsonpamela j thompsoncatherine schairerherbert yuradhai rastogijennifer dohertycarlotta sacerdotelaurence n kolonelmia m gaudetkim robienmarc t goodmanpiet a van den brandtrobert a soslowjolanta lissowskaanthony b millerkirsten b moysichmontserrat garcia-closassilvia polidorolinda s cookkristin e andersonrayna k matsunoxiao-ou shupenelope m webbkerry s courneyachristine m friedenreichjo l freudenheimyong-bing xiangbrian e hendersongalina lurieleo j schoutentimothy r rebbeckanthony m maglioccomalcolm c pikeleslie bernsteinhannah p yang[collective name] australian national endometrial cancer stu#dy groupsara h olsonpamela l horn-rossmarjorie l mcculloughhoda anton-culvernoel s weissjames r cerhanlouise a brintonalicja wolkjennifer prescottxiaolin liangthomas e rohanyikyung parkniclas hkanssonveronica wendy setiawanjames v laceyhui cainicolas wentzensenkoen van de vijver
