ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
1,235295.0,late repair of injuries of the ana%l sphincter,eng,proc r soc med,proceedings of the royal society of medicine,0035-9157 (print) 0035-9157,64.0,12.0,1/1/71,1187-9,{a. g. parksj. f. mcpartlin}
2,498345.0,ebola virus gp gene polya??denylation versus rna editing.,eng,the journal of infectious diseases,j. infect. dis.,1537-6613,-1.0,-1.0,2/15/04,6-jan,{valentina a volchkovajaroslav voracphilip lawrencelaurie repiquet-paireviktor e volchkov}
3,789958.0,duane retraction syndrome assoc#iated with oculocutaneous albinism: an ocular miswiring.,eng,indi??an journal of ophthalmology,indian j ophthalmol,0301-4738,277.3186099264095,4.0,1/6/12,283-4,{jitendra jethanishashikant shettysucheta parijap vijayalakshmi}
4,169865.0,bioavailability and tolerability of intranasal diazepam in healthy adult volunteers,??pol@@,5.965309854557562,crit. rev. oncol. hematol.,1879-0461,84.0,0.0,1/13/01,714-9 st  - [noninvasive prenatal diagnosis of trisomy 21 18 and 13 using cell-free fetal dna]-,{g. jakielk. gorzelnikj. g. zimowskit. cn  - pubmed da  - aug dp  - nlm et  - 2013/11/07 roszkowskij. bijok}
5,2833566.7798749907,diagnosis and management of cutaneous b-cell lymphoma.,eng,dermatologic cl#inics,dermatol clin,1$558-0520,33.0,4.0,1/15/10,835-4#0,{lauren c pinter-brown}
6,98234.0,pregabalin celecoxib and their combination for treatment of chronic low-back pain,eng,pain medicine,j. bone miner. res.,0031-9023,10.0,4.0,1/9/01,185-91,{c. l. romanog. mineoc. bonorad. romano}
7,823730.0,activation and blockade of beta adrenoceptors in common cardiac disorders,e??ng$,br med bull,british medical bulletin,0007-1420,29.0,10.777335969151437,1/1/73,163-7,b. webera. berger
8,729712.0,long-term effects of spontaneous breathing during ventilatory support in patients with acute lung injury,en??glish; abstra#ct language:english,american journal of respirator@@y and critical care medicine,ugeskrift for laeger,nan,164.0,1.0,1/1/07,43-49,{st_ber fmutz nwrigge hputensen czinserling jzech svon spiegel t}
9,252990.0,awareness of deficits and on-road driving performance,english,clinical neuropsychologist,3.7821430943164738,1385-4046,25.0,7.0,1/11/01,1158-78,{l. j. rapportj. a. griffenl. a. bieliauskasc. burtr. c. bryer}
10,1990431.2726415663,a comparative evaluation of two head and neck immobilization devices using electronic portal imaging,english,the british journal of radiology,%circulat%ion,09663622 (issn),79.0,938.0,1/6/01,381-386,{k. flemingk. donatok. leszczynski}
11,184417.0,disparities in childhood asthma hospitalizations: a spatial analysis of contextual effects,3.9640582965958786,transportation research part d-transport and environment,helicobacter,1361-9209,14.0,5.0,1/9/01,317-3%25,{j. l. lip. newcomb}
12,729686.0,local anaesthetic wound infiltration used for caesarean section pain relief: a     meta-analysis,eng??%,international journal of clinical and experimental medicine,int j clin exp med,0393-5264,8.0,6.0,1/15/01,10213#-10224,{yang mli jli yzhou myang hshi xli xyuan h}
