ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436,Pub Beer,American Pale Lager,12,0.05,nan,408,10 Barrel Brewing Company,Bend,OR
2,2265,Devil's Cup,American Pale Ale (APA),12,0.066,nan,177,18th Street Brewery,Gary,IN
3,1,Rise of the Phoenix,American IPA,12,0.071,nan,177,18th Street Brewery,Gary,IN
4,11687.60377783768,Sinister,Belgian IPA,12,0.086,nan,177,18th Street Brewery,Gary,IN
5,,Sex and Candy,Belgian IPA,16,0.075,nan,177,18th Street Brewery,Gary,IN
6,2261,,Belgian IPA,12,0.077,nan,177,18th Street Brewery,Gary,IN
7,2260,Lake Street Express,American Pale Ale (APA),12,0.045,nan,177,18th Street Brewery,,IN
8,2259,Foreman,American Porter,16,0.065,nan,177,18th Street Brewery,Gary,IN
9,,Jade,,12,0.055,nan,,18th Street Brew$ery,Gary,IN
10,2131,Cone Crusher,American Blonde Ale,12,0.086,nan,177,18th Street Brewery,Gary,%IN
11,2099,Sophomoric Saison,Saison / Farmhouse Ale,12,0.072,nan,177,18th Street Brewery,Gary,IN
12,2098,Regional Ring Of Fire,Saison / Farmhouse Ale,12,0.073,nan,177,18th Street Brewery,Gary,IN
13,2097,Garce Selé,Belgian IPA,12,0.069,nan,177,18th Street Brewery,Gary,IN
14,1980,Troll Destroyer,Belgian IPA,12,0.086,4.576594,177,18th Street Brewery,Gary,IN
15,1979,Bitter Bitch,American Pale Ale (APA),12,0.061,60,177,18th Street Brewery,,IN
16,2318,Ginja Ninja,Cider,12,0.06,55,154,2 Towns Ciderhouse,Corvallis,OR
17,2170,Cherried Away,,,,nan,154,2 Towns Ciderhouse,Corvallis,OR
18,2169,Rhubarbarian,Cider,12,0.06,55,154,2 Towns Ciderhouse,Cor??@@vallis,OR
19,1502,BrightCider,Cider,12,0.06,55,154,2 Towns Ciderhouse,Corvallis,OR
20,1593,He Said Baltic-Style Porter,American Pale Ale (APA),12,0.082,nan,368,21st Amendment Brewery,San Francisco,CA
21,1592,,Tripel,12,0.082,nan,368,21st Amendment Brewery,San Francisco,CA
22,1036,Lower De Boom,American Barleywine,16,0.099,60,1870.424181180513,,San Francisco,CA
23,1024,Fireside C@#@hat,Winter Warmer,16,,172.09177239970515,368,21st Amendment Brewery,San Francisco,CA
24,,Marooned On Hog Island,American IPA,,0.082,nan,368,21st Amendment Brewery,San Francisco,CA
25,876,,American Pale Ale (APA),12,0.049,42,368,21st Amendment Brewery,San Francisco,CA
26,,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12,,17,368,21st Amendment Brewery,San Francisco,CA
27,801,Hell or High Watermelon Wheat (2009),American IPA,12,0.049,nan,368,21st Amendment Brewery,San Francisco,CA
28,800,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12,0.049,nan,368,21st Amendment Brewery,San Francisco,CA
29,799,21st Amendment IPA (2006),American IPA,12,0.07,nan,368,21st Amendment Brewery,,CA
30,797,Brew Free!$ or Die IPA (2008),American IPA,12,0.07,nan,368,21st Amendment Brewery,San Francisco,CA
31,38845,Brew Free!# or Die IPA (2009),American Pale Ale (APA),12,0.07,nan,368,21st Amendment Brewery,San Francisco,CA
32,531,Special Edition: Allies Win The War!,English Strong Ale,12,0.085,nan,368,21st Amendment Brewery,San Francisco,CA
33,432,Hop Crisis,American Double / Imperial IPA,12,0.097,94,368,21st Amendment Brewery,San Francisco,CA
34,11967,Bitte$r American (2011@@),American Pale Ale (APA),12,0.044,nan,1115.129337948195,21st Amendment Brewery,San F@@rancisc??o,CA
35,321,Fireside Chat (2010),Winter Warmer,12,0.079,45,368,21st Amendment Brewery,San Francisco,CA
36,173,Ba%ck in B%lack,American Black Ale,12,0.068,65,368,21st Amendment Brewery,San Francisco,CA
37,11,Monk's Blood,Belgian Dark Ale,12,,35,368,21st Amendment Brewery,San Francis@@co,CA
38,10,Brew Free! or Die IPA,American IPA,12,0.07,nan,368,21st Amendment Brewery,San Francisco,CA
39,,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12,0.2316097104829577,17,368,21st Amendment Brewery,,CA
40,2519,Bim@@ini Twis??t,American Blonde Ale,12,0.07,nan,67,3 Daughters Brewing,St Petersburg,FL
41,2518,Beach Blonde,American Blonde Ale,12,0.2253829186168764,nan,67,3 Daughters Brewing,St Petersburg,FL
42,2517,Rod Bender Red,American Amber / Red Ale,12,0.059,nan,67,3 Daughters Brewing,St Petersburg,FL
43,2545,Passion Fruit Prussia,Berliner Weissbier,12,0.035,11,60,4 Hands Brewing Company,Saint Louis,MO
44,2544,Send Help,American Blonde Ale,12,0.045,nan,60,4 Hands Brewing Company,,MO
45,2324,Cast Iron Oatmeal Brown,American Brown Ale,12,0.055,nan,60,4 Hands Brewing Company,Saint Louis,MO
46,2288,Reprise Centennial Red,American Amber / Red Ale,16,0.06,55,60,4 Hands Brewing Company,Saint Louis,MO
47,2287,Alter Ego,American Blonde Ale,12,0.3206800175497621,nan,60,4 Hands Brewing Company,Saint Lo@@uis@@,MO
48,2286,Divided Sky,American IPA,12,0.065,nan,60,4 Hands Brewing Company,Saint Louis,MO
