ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,8345.03893573834,Pub Beer,American Pale Lager,12,0.05,nan,408.0,10 Barrel Brewing Company,Bend,OR
2,2265,Devil's Cup,American Pale Ale (APA),12,0.065,nan,177.0,18th Street Brewery,Gary,IN
3,,Rise of the Phoenix,Amer#ican# IPA,12,0.071,nan,177,18th Street Brewery,Gary,IN
4,2263,Sinister,American Double / Imperial IPA,12,0.09,nan,177.0,18th Street Brewery,Gary,IN
5,2262,Sex and Candy,American IPA,12,0.075,nan,177.0,18th Street Brewery,Gary,IN
6,2261,Black Exodus,Oatmeal Stout,12,0.077,nan,177.0,18th Street Brewery,Gary,IN
7,2260,,American Pale Ale (APA),12,0.045,nan,177.0,18th Street Brewery,Gary,IN
8,2259,Foreman,American Porter,12,0.065,nan,177.0,18th Street Brewery,Gary,IN
9,11713.341983916667,Jade,,12,0.055,nan,177.0,18th Street Brewery,Gary,IN
10,2131,Cone Crusher,American Double / Imp%erial IPA,12,0.086,nan,177.0,18th Street Brewery,Gary,IN
11,2099,Sophomoric Saison,Saison / Farmhouse Ale,12,0.072,nan,177.0,18th Street Brewery,Gary,IN
12,2098,Regional Ring Of Fire,Saison / Farmhouse Ale,12,0.073,nan,177.0,18th Street Brewery,Indianapolis,IN
13,2097,Garce Selé,Saison / Farmhouse Ale,12,0.065,nan,177.0,18th Street Brewery,Gary,IN
14,1980,Troll Destroyer,Belgian IPA,12,0.085,nan,177.0,18th Street Brewery,Indianapolis,IN
15,1979,Bitter Bitch,American Pale Ale (APA),12,0.061,60,177.0,18th Street Brewery,Gary,IN
16,2318,Ginja Ninja,Cider,12,0.06,nan,154.0,2 Towns Ciderhouse,Corvallis,OR
17,2170,Cherried Away,Cider,12,0.06,nan,154.0,2 Towns Ciderhouse,Corvallis,OR
18,2169,Rhubarbarian,$Cid$er,12,0.06,nan,154.0,2 Towns Ciderhouse,Corvallis,OR
19,7223.059334812896,BrightCider,Cider,12,0.06,3.762080756518847,154.0,2 Towns Ciderhouse,Corvallis,OR
20,8301.140096884877,He Said Baltic-Style Porter,Baltic Porter,12,0.082,60,368.0,21st Amendment Brewery,San Diego,CA
21,1592,He Said Belgian-Style Tripel,Tripel,12,0.082,60,368.0,21st Amendment Brewery,San Diego,CA
22,,Lower De Boom,Oatmeal Stout,12,0.099,60,368.0,21st Amendment Brewery,San Francisco,CA
23,1024,Fireside Chat,Winter Warmer,12,0.079,60,368,21st Amendment Brewery,San Francisco,CA
24,976,Marooned On Hog Island,American Stout,12,0.079,60,368.0,21st Amendment Brewery,San Francisco,CA
25,876,Bitter American,American Pale Ale (APA),12,0.044,60,368.0,21st Amendment Brewery,San Francisco,CA
26,,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12,0.049,60,368,21st Amendment Brewery,San Francisco,CA
27,801,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12,0.049,17,368.0,21st Amendment Brewery,San Francisco,CA
28,800,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12,0.2931462101058317,60,368.0,21st Amendment Brewery,San Francisco,CA
